Trial	StimName	Liking	RT
1	142.jpg	2.71111111111	49497
2	120.jpg	2.77777777778	6271
3	131.jpg	6.0	3569
4	124.jpg	5.93333333333	8507
5	160.jpg	2.66666666667	3884
6	149.jpg	4.86666666667	5238
7	111.jpg	7.02222222222	2667
8	143.jpg	8.02222222222	3973
9	145.jpg	2.64444444444	5926
10	108.jpg	9.13333333333	4542
11	102.jpg	8.08888888889	2551
12	136.jpg	2.73333333333	6204
13	140.jpg	4.88888888889	4088
14	129.jpg	2.75555555556	3139
15	128.jpg	4.84444444444	4174
16	133.jpg	2.75555555556	2302
17	158.jpg	2.73333333333	3304
18	150.jpg	3.82222222222	2690
19	134.jpg	6.97777777778	2203
20	109.jpg	4.95555555556	5973
21	112.jpg	6.97777777778	3406
22	135.jpg	0.622222222222	2755
23	144.jpg	5.95555555556	5092
24	130.jpg	7.06666666667	3156
25	117.jpg	1.68888888889	4173
26	141.jpg	0.644444444444	2103
27	146.jpg	0.644444444444	4169
28	110.jpg	2.68888888889	5072
29	105.jpg	0.577777777778	4357
30	139.jpg	3.84444444444	2706
31	127.jpg	1.55555555556	2956
32	122.jpg	2.75555555556	2388
33	114.jpg	6.06666666667	2549
34	107.jpg	5.91111111111	2419
35	157.jpg	0.622222222222	2967
36	113.jpg	5.95555555556	3105
37	116.jpg	6.08888888889	2703
38	155.jpg	3.82222222222	8544
39	147.jpg	3.22222222222	3250
40	126.jpg	0.333333333333	3605
41	106.jpg	6.42222222222	3987
42	123.jpg	0.333333333333	5121
43	153.jpg	5.46666666667	2237
44	137.jpg	3.77777777778	2236
45	156.jpg	1.06666666667	6458
46	132.jpg	0.333333333333	2053
47	119.jpg	3.44444444444	1769
48	148.jpg	0.955555555556	3053
49	103.jpg	7.46666666667	1986
50	101.jpg	5.35555555556	5920
51	121.jpg	5.4	2886
52	151.jpg	2.17777777778	3604
53	115.jpg	7.6	3288
54	125.jpg	0.444444444444	2719
55	118.jpg	7.11111111111	2555
56	138.jpg	2.26666666667	2340
57	154.jpg	8.13333333333	4089
58	104.jpg	1.33333333333	2006
59	152.jpg	8.6	1871
60	159.jpg	8.71111111111	2139
