subjectID	 order	 itemIndABC	 runtrial	 isGO?	 subjectAnswer	 onsettime	 Name	 resp_choice	 RT	 bidInd
BFE_333	 1	 38	 1	 0	 1	 3.046791e-02	 2211.jpg	 u	 3.900608e+00	 43	 
BFE_333	 1	 6	 2	 1	 1	 4.985985e+00	 1109.jpg	 u	 2.073090e+00	 12	 
BFE_333	 1	 40	 3	 0	 0	 8.106129e+00	 2217.jpg	 i	 1.648954e+00	 44	 
BFE_333	 1	 16	 4	 0	 0	 1.080918e+01	 1209.jpg	 i	 1.929885e+00	 11	 
BFE_333	 1	 12	 5	 0	 1	 1.379580e+01	 1203.jpg	 u	 2.063271e+00	 19	 
BFE_333	 1	 29	 6	 0	 0	 1.691605e+01	 2113.jpg	 i	 2.351024e+00	 51	 
BFE_333	 1	 23	 7	 1	 0	 2.031987e+01	 2101.jpg	 i	 3.099207e+00	 52	 
BFE_333	 1	 10	 8	 0	 0	 2.447455e+01	 1118.jpg	 i	 4.776529e+00	 22	 
BFE_333	 1	 32	 9	 1	 0	 3.029775e+01	 2116.jpg	 i	 1.889327e+00	 58	 
BFE_333	 1	 37	 10	 1	 1	 3.323430e+01	 2206.jpg	 u	 1.432783e+00	 50	 
BFE_333	 1	 28	 11	 0	 0	 3.572057e+01	 2112.jpg	 i	 2.298527e+00	 78	 
BFE_333	 1	 13	 12	 0	 1	 3.907425e+01	 1204.jpg	 u	 1.104827e+00	 3	 
BFE_333	 1	 1	 13	 0	 1	 4.122666e+01	 1103.jpg	 u	 1.224436e+00	 4	 
BFE_333	 1	 7	 14	 0	 1	 4.349592e+01	 1113.jpg	 u	 1.155192e+00	 21	 
BFE_333	 1	 2	 15	 0	 0	 4.569831e+01	 1104.jpg	 i	 1.312794e+00	 38	 
BFE_333	 1	 9	 16	 0	 0	 4.806772e+01	 1117.jpg	 i	 4.527357e+00	 39	 
BFE_333	 1	 27	 17	 1	 0	 5.364059e+01	 2111.jpg	 i	 2.738487e+00	 47	 
BFE_333	 1	 8	 18	 0	 1	 5.742824e+01	 1116.jpg	 u	 1.446829e+00	 37	 
BFE_333	 1	 39	 19	 0	 1	 5.993096e+01	 2216.jpg	 u	 1.304109e+00	 57	 
BFE_333	 1	 25	 20	 0	 1	 6.228361e+01	 2109.jpg	 u	 1.199463e+00	 41	 
BFE_333	 1	 11	 21	 0	 0	 6.453610e+01	 1121.jpg	 i	 2.210975e+00	 14	 
BFE_333	 1	 26	 22	 0	 1	 6.778979e+01	 2110.jpg	 u	 1.437291e+00	 42	 
BFE_333	 1	 36	 23	 0	 0	 7.027594e+01	 2205.jpg	 i	 1.247143e+00	 56	 
BFE_333	 1	 34	 24	 0	 1	 7.257859e+01	 2121.jpg	 u	 1.200499e+00	 48	 
BFE_333	 1	 20	 25	 0	 1	 7.483110e+01	 1216.jpg	 u	 1.099979e+00	 9	 
BFE_333	 1	 14	 26	 1	 0	 7.698343e+01	 1205.jpg	 i	 2.011667e+00	 18	 
BFE_333	 1	 30	 27	 0	 1	 8.005361e+01	 2114.jpg	 u	 1.749485e+00	 54	 
BFE_333	 1	 33	 28	 0	 0	 8.285672e+01	 2117.jpg	 i	 1.930369e+00	 77	 
BFE_333	 1	 35	 29	 1	 1	 8.584345e+01	 2201.jpg	 u	 1.471642e+00	 55	 
BFE_333	 1	 5	 30	 0	 0	 8.836299e+01	 1107.jpg	 i	 1.784088e+00	 40	 
BFE_333	 1	 21	 31	 1	 1	 9.119957e+01	 1217.jpg	 u	 2.571512e+00	 10	 
BFE_333	 1	 19	 32	 1	 1	 9.482017e+01	 1214.jpg	 u	 1.902904e+00	 15	 
BFE_333	 1	 22	 33	 1	 1	 9.777356e+01	 1219.jpg	 u	 2.773519e+00	 7	 
BFE_333	 1	 3	 34	 0	 0	 1.015945e+02	 1105.jpg	 i	 1.424614e+00	 20	 
BFE_333	 1	 31	 35	 1	 0	 1.040639e+02	 2115.jpg	 i	 1.203234e+00	 53	 
BFE_333	 1	 15	 36	 0	 1	 1.063164e+02	 1206.jpg	 u	 8.307162e-01	 8	 
BFE_333	 1	 24	 37	 0	 1	 1.082018e+02	 2103.jpg	 u	 1.393234e+00	 49	 
BFE_333	 1	 18	 38	 0	 1	 1.106379e+02	 1213.jpg	 u	 1.549135e+00	 17	 
BFE_333	 1	 17	 39	 0	 0	 1.132409e+02	 1210.jpg	 i	 9.622279e-01	 16	 
BFE_333	 1	 4	 40	 1	 0	 1.152598e+02	 1106.jpg	 i	 1.295320e+00	 13	 
