Subject	 StimName	 StimNum	 Rank	 Wins	 Loses	 Total
BFE_320	2101.jpg	1	2.394026e-01	0	7	7
BFE_320	2102.jpg	2	5.618911e-01	4	3	7
BFE_320	2103.jpg	3	5.058132e-01	4	3	7
BFE_320	2104.jpg	4	2.334411e-01	0	7	7
BFE_320	2105.jpg	5	4.856436e-01	3	4	7
BFE_320	2106.jpg	6	7.184161e-01	5	2	7
BFE_320	2107.jpg	7	3.027398e-01	2	5	7
BFE_320	2108.jpg	8	1.522046e-01	0	7	7
BFE_320	2109.jpg	9	3.633657e-01	2	5	7
BFE_320	2110.jpg	10	6.181629e-01	5	2	7
BFE_320	2111.jpg	11	6.671207e-01	3	3	6
BFE_320	2112.jpg	12	9.634231e-02	0	7	7
BFE_320	2113.jpg	13	4.935140e-01	3	4	7
BFE_320	2114.jpg	14	6.565320e-01	6	1	7
BFE_320	2115.jpg	15	5.632013e-01	3	4	7
BFE_320	2116.jpg	16	5.582874e-01	4	2	6
BFE_320	2117.jpg	17	5.243854e-01	4	3	7
BFE_320	2118.jpg	18	4.284447e-01	3	4	7
BFE_320	2119.jpg	19	3.556528e-01	2	5	7
BFE_320	2120.jpg	20	5.664202e-01	4	3	7
BFE_320	2121.jpg	21	5.071103e-01	3	4	7
BFE_320	2201.jpg	22	7.756960e-01	6	1	7
BFE_320	2202.jpg	23	3.823973e-01	2	5	7
BFE_320	2203.jpg	24	1.814506e-01	0	7	7
BFE_320	2204.jpg	25	2.946418e-01	1	6	7
BFE_320	2205.jpg	26	6.606214e-01	4	2	6
BFE_320	2206.jpg	27	8.224753e-01	7	0	7
BFE_320	2207.jpg	28	7.946234e-01	6	1	7
BFE_320	2208.jpg	29	7.451396e-01	6	1	7
BFE_320	2209.jpg	30	7.026009e-01	6	1	7
BFE_320	2210.jpg	31	2.777479e-01	1	5	6
BFE_320	2211.jpg	32	9.608237e-01	6	0	6
BFE_320	2212.jpg	33	2.697591e-01	1	6	7
BFE_320	2213.jpg	34	8.169735e-01	7	0	7
BFE_320	2214.jpg	35	6.831645e-01	5	2	7
BFE_320	2215.jpg	36	2.207303e-01	2	5	7
BFE_320	2216.jpg	37	8.331088e-01	6	1	7
BFE_320	2217.jpg	38	4.955984e-01	3	4	7
BFE_320	2218.jpg	39	7.516666e-01	6	1	7
BFE_320	2219.jpg	40	4.037476e-01	2	4	6
