Trial	StimName	Liking	RT
1	148.jpg	4.24444444444	5203
2	103.jpg	7.13333333333	3403
3	106.jpg	1.53333333333	4637
4	153.jpg	8.02222222222	2753
5	126.jpg	6.0	2316
6	143.jpg	5.26666666667	5741
7	124.jpg	4.24444444444	4523
8	144.jpg	2.75555555556	2423
9	123.jpg	7.6	2923
10	102.jpg	6.57777777778	4107
11	139.jpg	1.26666666667	2167
12	136.jpg	7.46666666667	2751
13	131.jpg	3.24444444444	3636
14	141.jpg	2.08888888889	3001
15	118.jpg	6.64444444444	2451
16	157.jpg	6.0	2602
17	114.jpg	6.64444444444	2969
18	111.jpg	2.95555555556	3623
19	138.jpg	1.75555555556	3218
20	127.jpg	8.11111111111	5088
21	122.jpg	6.97777777778	3086
22	159.jpg	3.75555555556	2716
23	101.jpg	8.11111111111	4273
24	119.jpg	3.73333333333	2955
25	154.jpg	3.91111111111	2901
26	125.jpg	2.77777777778	2355
27	158.jpg	1.28888888889	3470
28	117.jpg	4.46666666667	3437
29	112.jpg	3.84444444444	4506
30	116.jpg	2.46666666667	1986
31	129.jpg	1.48888888889	2501
32	142.jpg	2.82222222222	3089
33	147.jpg	6.06666666667	3939
34	135.jpg	2.88888888889	4254
35	109.jpg	7.88888888889	2671
36	160.jpg	7.24444444444	2149
37	151.jpg	6.66666666667	3370
38	128.jpg	0.488888888889	3288
39	113.jpg	8.4	3804
40	120.jpg	7.62222222222	2916
41	149.jpg	4.88888888889	3284
42	107.jpg	4.31111111111	2851
43	110.jpg	6.42222222222	2718
44	140.jpg	3.04444444444	3488
45	130.jpg	4.95555555556	3771
46	155.jpg	1.6	4223
47	105.jpg	6.55555555556	2403
48	150.jpg	0.488888888889	2267
49	156.jpg	0.577777777778	2786
50	132.jpg	0.911111111111	2135
51	108.jpg	3.15555555556	3673
52	134.jpg	1.15555555556	3005
53	115.jpg	0.577777777778	3138
54	146.jpg	0.355555555556	3374
55	104.jpg	6.77777777778	4558
56	121.jpg	4.8	3388
57	133.jpg	2.15555555556	3352
58	145.jpg	0.711111111111	3020
59	152.jpg	7.6	2835
60	137.jpg	1.44444444444	2501
