subjectID	 order	 itemIndABC	 runtrial	 isGO?	 subjectAnswer	 onsettime	 Name	 resp_choice	 RT	 bidInd
BFE_343	 1	 17	 1	 1	 0	 2.999604e-02	 1213.jpg	 i	 6.718056e+00	 10	 
BFE_343	 1	 15	 2	 0	 0	 7.805395e+00	 1210.jpg	 i	 1.606637e+00	 37	 
BFE_343	 1	 5	 3	 0	 0	 1.045830e+01	 1109.jpg	 i	 1.161787e+00	 19	 
BFE_343	 1	 22	 4	 0	 0	 1.267751e+01	 1219.jpg	 i	 1.126536e+00	 16	 
BFE_343	 1	 27	 5	 1	 0	 1.486326e+01	 2119.jpg	 i	 1.348770e+00	 53	 
BFE_343	 1	 3	 6	 0	 0	 1.726599e+01	 1106.jpg	 i	 6.260717e-01	 39	 
BFE_343	 1	 31	 7	 1	 1	 1.895122e+01	 2202.jpg	 u	 1.196823e+00	 47	 
BFE_343	 1	 11	 8	 1	 1	 2.120385e+01	 1204.jpg	 u	 2.328186e+00	 12	 
BFE_343	 1	 30	 9	 1	 1	 2.459082e+01	 2201.jpg	 u	 1.021222e+00	 55	 
BFE_343	 1	 2	 10	 0	 1	 2.665981e+01	 1105.jpg	 u	 1.032225e+00	 22	 
BFE_343	 1	 19	 11	 0	 1	 2.874549e+01	 1216.jpg	 u	 8.505388e-01	 9	 
BFE_343	 1	 13	 12	 0	 1	 3.064762e+01	 1208.jpg	 u	 6.764168e-01	 11	 
BFE_343	 1	 8	 13	 0	 0	 3.238295e+01	 1113.jpg	 i	 9.890855e-01	 3	 
BFE_343	 1	 20	 14	 0	 0	 3.441856e+01	 1217.jpg	 i	 8.495592e-01	 17	 
BFE_343	 1	 9	 15	 0	 0	 3.632064e+01	 1116.jpg	 i	 1.115441e+00	 20	 
BFE_343	 1	 29	 16	 0	 0	 3.848980e+01	 2121.jpg	 i	 7.462394e-01	 56	 
BFE_343	 1	 21	 17	 0	 0	 4.029184e+01	 1218.jpg	 i	 1.120196e+00	 14	 
BFE_343	 1	 10	 18	 1	 0	 4.246088e+01	 1117.jpg	 i	 6.394153e-01	 18	 
BFE_343	 1	 4	 19	 0	 1	 4.414612e+01	 1107.jpg	 u	 7.539171e-01	 38	 
BFE_343	 1	 40	 20	 0	 1	 4.594813e+01	 2218.jpg	 u	 9.119086e-01	 57	 
BFE_343	 1	 6	 21	 1	 1	 4.791705e+01	 1110.jpg	 u	 6.790047e-01	 7	 
BFE_343	 1	 39	 22	 0	 1	 4.965230e+01	 2217.jpg	 u	 6.637769e-01	 41	 
BFE_343	 1	 18	 23	 1	 0	 5.137095e+01	 1214.jpg	 i	 7.610924e-01	 15	 
BFE_343	 1	 7	 24	 0	 0	 5.318964e+01	 1112.jpg	 i	 4.944220e-01	 40	 
BFE_343	 1	 26	 25	 0	 0	 5.474133e+01	 2111.jpg	 i	 6.707060e-01	 48	 
BFE_343	 1	 36	 26	 0	 0	 5.645990e+01	 2210.jpg	 i	 7.281256e-01	 51	 
BFE_343	 1	 12	 27	 0	 0	 5.824528e+01	 1207.jpg	 i	 6.947559e-01	 4	 
BFE_343	 1	 35	 28	 1	 1	 5.999722e+01	 2209.jpg	 u	 7.668202e-01	 52	 
BFE_343	 1	 25	 29	 0	 1	 6.181596e+01	 2109.jpg	 u	 8.600881e-01	 49	 
BFE_343	 1	 14	 30	 0	 1	 6.373482e+01	 1209.jpg	 u	 6.452285e-01	 8	 
BFE_343	 1	 33	 31	 0	 0	 6.543667e+01	 2206.jpg	 i	 6.073741e-01	 54	 
BFE_343	 1	 37	 32	 1	 0	 6.708854e+01	 2215.jpg	 i	 6.915102e-01	 50	 
BFE_343	 1	 38	 33	 0	 1	 6.884054e+01	 2216.jpg	 u	 7.794924e-01	 44	 
BFE_343	 1	 32	 34	 0	 0	 7.067597e+01	 2205.jpg	 i	 1.216069e+00	 42	 
BFE_343	 1	 28	 35	 0	 0	 7.294513e+01	 2120.jpg	 i	 5.949195e-01	 77	 
BFE_343	 1	 24	 36	 0	 1	 7.459697e+01	 2105.jpg	 u	 9.350670e-01	 78	 
BFE_343	 1	 23	 37	 0	 0	 7.658251e+01	 2101.jpg	 i	 6.535235e-01	 43	 
BFE_343	 1	 34	 38	 1	 1	 7.828454e+01	 2208.jpg	 u	 7.274860e-01	 58	 
BFE_343	 1	 16	 39	 1	 0	 8.006987e+01	 1212.jpg	 i	 5.981732e-01	 13	 
BFE_343	 1	 1	 40	 0	 0	 8.172170e+01	 1102.jpg	 i	 7.303280e-01	 21	 
