subjectID	 order	 itemIndABC	 runtrial	 isGO?	 subjectAnswer	 onsettime	 Name	 resp_choice	 RT	 bidInd
BFE_355	 1	 29	 1	 0	 1	 3.025788e-02	 2118.jpg	 u	 3.207437e+00	 48	 
BFE_355	 1	 38	 2	 1	 1	 4.285005e+00	 2213.jpg	 u	 4.248686e+00	 52	 
BFE_355	 1	 26	 3	 1	 0	 9.591012e+00	 2114.jpg	 i	 1.310687e+00	 47	 
BFE_355	 1	 34	 4	 0	 0	 1.196031e+01	 2208.jpg	 i	 8.693866e-01	 49	 
BFE_355	 1	 3	 5	 0	 0	 1.387911e+01	 1103.jpg	 i	 7.346078e-01	 14	 
BFE_355	 1	 4	 6	 0	 0	 1.566446e+01	 1104.jpg	 i	 7.172345e-01	 39	 
BFE_355	 1	 10	 7	 1	 1	 1.743321e+01	 1115.jpg	 u	 1.004511e+00	 18	 
BFE_355	 1	 15	 8	 0	 1	 1.948539e+01	 1204.jpg	 u	 1.432304e+00	 20	 
BFE_355	 1	 24	 9	 0	 0	 2.197161e+01	 2103.jpg	 i	 8.020796e-01	 41	 
BFE_355	 1	 27	 10	 1	 1	 2.382371e+01	 2115.jpg	 u	 1.110033e+00	 58	 
BFE_355	 1	 2	 11	 0	 0	 2.599269e+01	 1102.jpg	 i	 7.490251e-01	 16	 
BFE_355	 1	 8	 12	 0	 0	 2.779481e+01	 1112.jpg	 i	 6.988759e-01	 40	 
BFE_355	 1	 39	 13	 0	 0	 2.954680e+01	 2218.jpg	 i	 9.708999e-01	 54	 
BFE_355	 1	 5	 14	 0	 0	 3.156572e+01	 1105.jpg	 i	 9.919756e-01	 4	 
BFE_355	 1	 33	 15	 0	 0	 3.360141e+01	 2206.jpg	 i	 7.723085e-01	 51	 
BFE_355	 1	 18	 16	 1	 1	 3.542001e+01	 1211.jpg	 u	 2.193686e+00	 12	 
BFE_355	 1	 16	 17	 0	 0	 3.865694e+01	 1208.jpg	 i	 9.087544e-01	 22	 
BFE_355	 1	 40	 18	 0	 0	 4.060924e+01	 2219.jpg	 i	 1.332452e+00	 56	 
BFE_355	 1	 20	 19	 0	 0	 4.299521e+01	 1217.jpg	 i	 8.584677e-01	 9	 
BFE_355	 1	 36	 20	 0	 1	 4.489730e+01	 2211.jpg	 u	 1.980428e+00	 44	 
BFE_355	 1	 17	 21	 0	 1	 4.793405e+01	 1209.jpg	 u	 9.116805e-01	 21	 
BFE_355	 1	 30	 22	 0	 0	 4.990304e+01	 2119.jpg	 i	 8.226572e-01	 78	 
BFE_355	 1	 19	 23	 0	 0	 5.177170e+01	 1213.jpg	 i	 2.162019e+00	 17	 
BFE_355	 1	 32	 24	 0	 0	 5.499203e+01	 2205.jpg	 i	 8.136830e-01	 43	 
BFE_355	 1	 13	 25	 0	 0	 5.686096e+01	 1119.jpg	 i	 7.127844e-01	 37	 
BFE_355	 1	 28	 26	 0	 0	 5.862943e+01	 2116.jpg	 i	 6.882537e-01	 57	 
BFE_355	 1	 22	 27	 0	 0	 6.036469e+01	 1219.jpg	 i	 1.233024e+00	 19	 
BFE_355	 1	 35	 28	 1	 1	 6.265066e+01	 2209.jpg	 u	 1.451040e+00	 50	 
BFE_355	 1	 1	 29	 1	 0	 6.515338e+01	 1101.jpg	 i	 3.140337e+00	 7	 
BFE_355	 1	 25	 30	 1	 1	 6.934143e+01	 2109.jpg	 u	 1.232290e+00	 53	 
BFE_355	 1	 14	 31	 0	 0	 7.162737e+01	 1203.jpg	 i	 7.543233e-01	 38	 
BFE_355	 1	 21	 32	 0	 0	 7.342938e+01	 1218.jpg	 i	 1.832316e+00	 11	 
BFE_355	 1	 9	 33	 0	 1	 7.631593e+01	 1114.jpg	 u	 7.745786e+00	 3	 
BFE_355	 1	 12	 34	 1	 1	 8.510914e+01	 1118.jpg	 u	 3.128550e+00	 15	 
BFE_355	 1	 6	 35	 0	 0	 8.929717e+01	 1110.jpg	 i	 8.925269e-01	 8	 
BFE_355	 1	 31	 36	 0	 0	 9.123273e+01	 2201.jpg	 i	 9.089595e-01	 42	 
BFE_355	 1	 11	 37	 1	 1	 9.318495e+01	 1117.jpg	 u	 9.167521e-01	 13	 
BFE_355	 1	 37	 38	 0	 0	 9.515371e+01	 2212.jpg	 i	 5.799898e-01	 77	 
BFE_355	 1	 7	 39	 1	 1	 9.678892e+01	 1111.jpg	 u	 1.240781e+00	 10	 
BFE_355	 1	 23	 40	 1	 1	 9.907490e+01	 2101.jpg	 u	 1.154797e+00	 55	 
