subjectID	 order	 itemIndABC	 runtrial	 isGO?	 subjectAnswer	 onsettime	 Name	 resp_choice	 RT	 bidInd
BFE_325	 1	 6	 1	 0	 0	 3.034514e-02	 1111.jpg	 i	 5.169950e+00	 9	 
BFE_325	 1	 19	 2	 1	 1	 6.253955e+00	 1213.jpg	 u	 1.322363e+00	 12	 
BFE_325	 1	 14	 3	 0	 0	 8.623303e+00	 1206.jpg	 i	 1.809012e+00	 8	 
BFE_325	 1	 3	 4	 0	 1	 1.147643e+01	 1107.jpg	 u	 1.515867e+00	 38	 
BFE_325	 1	 17	 5	 1	 1	 1.404606e+01	 1209.jpg	 u	 1.178246e+00	 13	 
BFE_325	 1	 22	 6	 0	 1	 1.628189e+01	 1219.jpg	 u	 1.510416e+00	 14	 
BFE_325	 1	 29	 7	 1	 0	 1.885141e+01	 2202.jpg	 i	 1.028872e+00	 55	 
BFE_325	 1	 15	 8	 1	 1	 2.093708e+01	 1207.jpg	 u	 1.087222e+00	 18	 
BFE_325	 1	 28	 9	 0	 1	 2.307281e+01	 2121.jpg	 u	 1.479467e+00	 54	 
BFE_325	 1	 39	 10	 1	 0	 2.560894e+01	 2214.jpg	 i	 1.671359e+00	 53	 
BFE_325	 1	 5	 11	 0	 1	 2.832867e+01	 1110.jpg	 u	 1.375612e+00	 16	 
BFE_325	 1	 9	 12	 0	 1	 3.074811e+01	 1115.jpg	 u	 1.012388e+00	 37	 
BFE_325	 1	 32	 13	 0	 0	 3.281717e+01	 2205.jpg	 i	 8.631332e-01	 49	 
BFE_325	 1	 16	 14	 0	 1	 3.473585e+01	 1208.jpg	 u	 1.696450e+00	 3	 
BFE_325	 1	 11	 15	 0	 1	 3.748898e+01	 1203.jpg	 u	 2.367300e+00	 22	 
BFE_325	 1	 4	 16	 0	 0	 4.090949e+01	 1108.jpg	 i	 9.228114e-01	 40	 
BFE_325	 1	 36	 17	 0	 0	 4.287839e+01	 2211.jpg	 i	 1.201916e+00	 42	 
BFE_325	 1	 21	 18	 0	 0	 4.513096e+01	 1216.jpg	 i	 1.389321e+00	 4	 
BFE_325	 1	 37	 19	 1	 0	 4.756692e+01	 2212.jpg	 i	 1.257363e+00	 52	 
BFE_325	 1	 8	 20	 1	 1	 4.986950e+01	 1114.jpg	 u	 1.434805e+00	 15	 
BFE_325	 1	 33	 21	 0	 1	 5.235566e+01	 2206.jpg	 u	 1.940640e+00	 41	 
BFE_325	 1	 31	 22	 1	 0	 5.534240e+01	 2204.jpg	 i	 1.497905e+00	 58	 
BFE_325	 1	 34	 23	 0	 1	 5.789520e+01	 2208.jpg	 u	 1.265077e+00	 57	 
BFE_325	 1	 12	 24	 0	 1	 6.021446e+01	 1204.jpg	 u	 1.849815e+00	 19	 
BFE_325	 1	 40	 25	 0	 0	 6.311756e+01	 2215.jpg	 i	 1.226722e+00	 56	 
BFE_325	 1	 10	 26	 0	 0	 6.540365e+01	 1202.jpg	 i	 1.228621e+00	 11	 
BFE_325	 1	 7	 27	 1	 1	 6.768960e+01	 1113.jpg	 u	 1.838690e+00	 10	 
BFE_325	 1	 25	 28	 1	 1	 7.057619e+01	 2114.jpg	 u	 1.512091e+00	 50	 
BFE_325	 1	 23	 29	 0	 0	 7.314563e+01	 2108.jpg	 i	 1.030667e+00	 78	 
BFE_325	 1	 13	 30	 0	 1	 7.523138e+01	 1205.jpg	 u	 1.816920e+00	 20	 
BFE_325	 1	 38	 31	 0	 1	 7.810129e+01	 2213.jpg	 u	 1.123035e+00	 43	 
BFE_325	 1	 27	 32	 0	 0	 8.027036e+01	 2116.jpg	 i	 1.113948e+00	 44	 
BFE_325	 1	 30	 33	 0	 0	 8.243938e+01	 2203.jpg	 i	 1.048917e+00	 77	 
BFE_325	 1	 26	 34	 1	 0	 8.454176e+01	 2115.jpg	 i	 1.770543e+00	 47	 
BFE_325	 1	 24	 35	 0	 0	 8.736165e+01	 2111.jpg	 i	 1.414661e+00	 51	 
BFE_325	 1	 35	 36	 0	 1	 8.983112e+01	 2209.jpg	 u	 7.931521e-01	 48	 
BFE_325	 1	 1	 37	 0	 0	 9.168312e+01	 1101.jpg	 i	 1.053158e+00	 39	 
BFE_325	 1	 20	 38	 0	 1	 9.378551e+01	 1214.jpg	 u	 8.948071e-01	 21	 
BFE_325	 1	 18	 39	 1	 1	 9.573769e+01	 1211.jpg	 u	 8.865859e-01	 7	 
BFE_325	 1	 2	 40	 0	 1	 9.767323e+01	 1103.jpg	 u	 1.023050e+00	 17	 
