Subject	 StimName	 StimNum	 Rank	 Wins	 Loses	 Total
BFE_357	1101.jpg	1	8.245400e-01	6	1	7
BFE_357	1102.jpg	2	8.604588e-01	7	0	7
BFE_357	1103.jpg	3	8.458609e-01	7	0	7
BFE_357	1104.jpg	4	4.607563e-01	4	3	7
BFE_357	1105.jpg	5	2.934201e-01	2	5	7
BFE_357	1106.jpg	6	7.135316e-01	7	0	7
BFE_357	1107.jpg	7	2.543205e-01	1	6	7
BFE_357	1108.jpg	8	5.786173e-01	5	2	7
BFE_357	1109.jpg	9	7.852131e-01	6	1	7
BFE_357	1110.jpg	10	7.599045e-01	6	1	7
BFE_357	1111.jpg	11	5.030706e-01	3	4	7
BFE_357	1112.jpg	12	1.657547e-01	0	7	7
BFE_357	1113.jpg	13	6.651597e-01	5	2	7
BFE_357	1114.jpg	14	4.871326e-01	3	4	7
BFE_357	1115.jpg	15	5.869654e-01	4	3	7
BFE_357	1116.jpg	16	5.034183e-01	3	4	7
BFE_357	1117.jpg	17	1.616415e-01	0	7	7
BFE_357	1118.jpg	18	2.464729e-01	1	6	7
BFE_357	1119.jpg	19	1.827234e-01	1	6	7
BFE_357	1120.jpg	20	8.809598e-01	6	1	7
BFE_357	1121.jpg	21	7.931888e-01	6	1	7
BFE_357	1201.jpg	22	4.757241e-01	4	3	7
BFE_357	1202.jpg	23	1.559317e-01	0	7	7
BFE_357	1203.jpg	24	2.900637e-01	1	6	7
BFE_357	1204.jpg	25	5.282640e-01	3	4	7
BFE_357	1205.jpg	26	2.460823e-01	1	6	7
BFE_357	1206.jpg	27	5.230082e-01	4	3	7
BFE_357	1207.jpg	28	4.624209e-01	2	5	7
BFE_357	1208.jpg	29	3.873154e-01	3	4	7
BFE_357	1209.jpg	30	4.994706e-01	4	3	7
BFE_357	1210.jpg	31	2.982852e-01	2	5	7
BFE_357	1211.jpg	32	5.874213e-01	4	3	7
BFE_357	1212.jpg	33	1.613826e-01	1	6	7
BFE_357	1213.jpg	34	6.050615e-01	5	2	7
BFE_357	1214.jpg	35	3.673184e-01	2	5	7
BFE_357	1215.jpg	36	1.988396e-01	0	7	7
BFE_357	1216.jpg	37	6.434324e-01	5	2	7
BFE_357	1217.jpg	38	7.832180e-01	7	0	7
BFE_357	1218.jpg	39	5.306068e-01	4	3	7
BFE_357	1219.jpg	40	7.030426e-01	5	2	7
