subjectID	scanner	order	block	run	trial	onsettime	ImageLeft	ImageRight	bidIndexLeft	bidIndexRight	IsleftGo	Response	PairType	Outcome	RT	bidLeft	bidRight
BFE_324	0	2	02	2	1	2.018866e+00	2106.jpg	2210.jpg	52	51	0	u	2	0	900.63	0.65	0.65
BFE_324	0	2	02	2	2	5.022246e+00	2210.jpg	2110.jpg	51	50	1	i	2	0	1177.25	0.65	0.65
BFE_324	0	2	02	2	3	9.009722e+00	1103.jpg	1109.jpg	16	12	1	i	1	0	717.78	0.54	0.60
BFE_324	0	2	02	2	4	1.501678e+01	2209.jpg	2201.jpg	48	53	1	u	2	1	990.72	0.69	0.62
BFE_324	0	2	02	2	5	2.102357e+01	2106.jpg	2212.jpg	52	54	0	i	2	1	1047.93	0.65	0.61
BFE_324	0	2	02	2	6	2.601241e+01	2219.jpg	2218.jpg	49	58	1	u	2	1	1219.09	0.68	0.55
BFE_324	0	2	02	2	7	3.001700e+01	1215.jpg	1214.jpg	15	11	0	u	1	0	1158.50	0.55	0.63
BFE_324	0	2	02	2	8	3.502253e+01	2217.jpg	2106.jpg	57	52	1	u	2	1	952.98	0.56	0.65
BFE_324	0	2	02	2	9	4.101257e+01	1118.jpg	1215.jpg	9	15	1	i	1	0	898.92	0.68	0.55
BFE_324	0	2	02	2	10	4.401593e+01	1118.jpg	1201.jpg	9	13	1	x	1	999	999000.00	0.68	0.58
BFE_324	0	2	02	2	11	4.701932e+01	2218.jpg	2205.jpg	58	56	0	i	2	1	828.17	0.55	0.58
BFE_324	0	2	02	2	12	5.102384e+01	1114.jpg	1201.jpg	17	13	1	i	1	0	951.65	0.53	0.58
BFE_324	0	2	02	2	13	5.601277e+01	2204.jpg	2203.jpg	61	62	1	i	6	0	1226.72	0.51	0.50
BFE_324	0	2	02	2	14	5.901618e+01	2112.jpg	2205.jpg	55	56	0	u	2	0	1191.31	0.60	0.58
BFE_324	0	2	02	2	15	6.201950e+01	1119.jpg	1112.jpg	21	22	1	i	5	0	1051.99	0.49	0.49
BFE_324	0	2	02	2	16	6.602401e+01	2205.jpg	2201.jpg	56	53	1	i	2	0	1047.48	0.58	0.62
BFE_324	0	2	02	2	17	8.002298e+01	2107.jpg	2111.jpg	77	43	0	i	4	1	1040.52	0.19	0.79
BFE_324	0	2	02	2	18	8.801536e+01	1208.jpg	1118.jpg	18	9	0	i	1	1	1160.14	0.53	0.68
BFE_324	0	2	02	2	19	9.402213e+01	1119.jpg	1203.jpg	21	19	1	i	5	0	1065.36	0.49	0.52
BFE_324	0	2	02	2	20	9.700844e+01	2106.jpg	2209.jpg	52	48	0	i	2	1	767.06	0.65	0.69
BFE_324	0	2	02	2	21	1.010133e+02	1104.jpg	1211.jpg	14	7	1	i	1	0	802.19	0.55	0.71
BFE_324	0	2	02	2	22	1.070200e+02	1109.jpg	1114.jpg	12	17	0	u	1	0	987.55	0.60	0.53
BFE_324	0	2	02	2	23	1.100233e+02	1109.jpg	1104.jpg	12	14	0	u	1	0	936.16	0.60	0.55
BFE_324	0	2	02	2	24	1.130097e+02	2112.jpg	2217.jpg	55	57	0	u	2	0	1397.80	0.60	0.56
BFE_324	0	2	02	2	25	1.160133e+02	1111.jpg	1104.jpg	10	14	0	u	1	0	786.15	0.66	0.55
BFE_324	0	2	02	2	26	1.230212e+02	1114.jpg	1111.jpg	17	10	1	i	1	0	690.27	0.53	0.66
BFE_324	0	2	02	2	27	1.260246e+02	1208.jpg	1214.jpg	18	11	0	i	1	1	966.92	0.53	0.63
BFE_324	0	2	02	2	28	1.290113e+02	2209.jpg	2218.jpg	48	58	1	u	2	1	1052.16	0.69	0.55
BFE_324	0	2	02	2	29	1.340170e+02	1217.jpg	1208.jpg	8	18	1	u	1	1	782.55	0.69	0.53
BFE_324	0	2	02	2	30	1.370202e+02	1219.jpg	1207.jpg	4	38	1	i	3	0	1083.26	0.80	0.21
BFE_324	0	2	02	2	31	1.410247e+02	1217.jpg	1109.jpg	8	12	1	i	1	0	886.78	0.69	0.60
BFE_324	0	2	02	2	32	1.470148e+02	2110.jpg	2217.jpg	50	57	0	u	2	0	1096.67	0.65	0.56
