subjectID	 order	 itemIndABC	 runtrial	 isGO?	 subjectAnswer	 onsettime	 Name	 resp_choice	 RT	 bidInd
BFE_113	 1	 19	 1	 0	 0	 3.028651e-02	 1215.jpg	 i	 3.117975e+00	 3	 
BFE_113	 1	 14	 2	 0	 0	 4.201727e+00	 1209.jpg	 i	 4.754538e+00	 11	 
BFE_113	 1	 12	 3	 0	 0	 1.000811e+01	 1204.jpg	 i	 1.164151e+00	 21	 
BFE_113	 1	 17	 4	 1	 0	 1.222725e+01	 1213.jpg	 i	 1.105050e+00	 18	 
BFE_113	 1	 35	 5	 0	 0	 1.437973e+01	 2212.jpg	 i	 9.845834e-01	 57	 
BFE_113	 1	 39	 6	 1	 0	 1.641525e+01	 2218.jpg	 i	 1.349012e+00	 58	 
BFE_113	 1	 28	 7	 0	 0	 1.881817e+01	 2113.jpg	 i	 1.178093e+00	 48	 
BFE_113	 1	 34	 8	 1	 1	 2.105381e+01	 2209.jpg	 u	 1.102452e+00	 55	 
BFE_113	 1	 37	 9	 1	 1	 2.320626e+01	 2216.jpg	 u	 8.299988e-01	 52	 
BFE_113	 1	 11	 10	 0	 0	 2.509185e+01	 1203.jpg	 i	 9.924207e-01	 40	 
BFE_113	 1	 22	 11	 0	 0	 2.714397e+01	 1219.jpg	 i	 1.132295e+00	 4	 
BFE_113	 1	 2	 12	 0	 0	 2.932980e+01	 1103.jpg	 i	 1.826461e+00	 17	 
BFE_113	 1	 38	 13	 0	 0	 3.221634e+01	 2217.jpg	 i	 9.159255e-01	 54	 
BFE_113	 1	 30	 14	 0	 0	 3.418530e+01	 2120.jpg	 i	 6.429882e-01	 77	 
BFE_113	 1	 31	 15	 0	 0	 3.587048e+01	 2121.jpg	 i	 8.458112e-01	 49	 
BFE_113	 1	 6	 16	 0	 0	 3.777263e+01	 1109.jpg	 i	 7.356424e-01	 20	 
BFE_113	 1	 15	 17	 0	 0	 3.955794e+01	 1211.jpg	 i	 6.783263e-01	 22	 
BFE_113	 1	 20	 18	 0	 0	 4.129325e+01	 1217.jpg	 i	 6.070494e-01	 9	 
BFE_113	 1	 21	 19	 0	 0	 4.294505e+01	 1218.jpg	 i	 1.187229e+00	 19	 
BFE_113	 1	 3	 20	 1	 1	 4.518097e+01	 1106.jpg	 u	 7.592931e-01	 7	 
BFE_113	 1	 26	 21	 0	 0	 4.699962e+01	 2111.jpg	 i	 1.020665e+00	 56	 
BFE_113	 1	 32	 22	 1	 1	 4.906864e+01	 2205.jpg	 u	 1.191629e+00	 47	 
BFE_113	 1	 16	 23	 0	 0	 5.132119e+01	 1212.jpg	 i	 7.710918e-01	 16	 
BFE_113	 1	 1	 24	 1	 0	 5.313989e+01	 1102.jpg	 i	 8.803760e-01	 13	 
BFE_113	 1	 36	 25	 1	 1	 5.507531e+01	 2213.jpg	 u	 7.609541e-01	 53	 
BFE_113	 1	 10	 26	 1	 0	 5.689416e+01	 1117.jpg	 i	 9.661154e-01	 15	 
BFE_113	 1	 13	 27	 0	 0	 5.891302e+01	 1206.jpg	 i	 1.019238e+00	 8	 
BFE_113	 1	 25	 28	 0	 0	 6.098197e+01	 2109.jpg	 i	 1.758310e+00	 43	 
BFE_113	 1	 23	 29	 0	 0	 6.378514e+01	 2105.jpg	 i	 7.311213e-01	 51	 
BFE_113	 1	 27	 30	 0	 0	 6.557048e+01	 2112.jpg	 i	 7.618070e-01	 78	 
BFE_113	 1	 18	 31	 0	 0	 6.738922e+01	 1214.jpg	 i	 9.990630e-01	 14	 
BFE_113	 1	 29	 32	 0	 0	 6.944151e+01	 2114.jpg	 i	 1.002758e+00	 44	 
BFE_113	 1	 24	 33	 0	 0	 7.149379e+01	 2106.jpg	 i	 1.182471e+00	 41	 
BFE_113	 1	 8	 34	 1	 1	 7.372964e+01	 1113.jpg	 u	 8.106452e-01	 10	 
BFE_113	 1	 33	 35	 1	 1	 7.559844e+01	 2207.jpg	 u	 1.413828e+00	 50	 
BFE_113	 1	 9	 36	 1	 1	 7.806781e+01	 1114.jpg	 u	 8.724929e-01	 12	 
BFE_113	 1	 5	 37	 0	 0	 7.998660e+01	 1108.jpg	 i	 7.376722e-01	 39	 
BFE_113	 1	 4	 38	 0	 0	 8.177203e+01	 1107.jpg	 i	 8.242547e-01	 38	 
BFE_113	 1	 40	 39	 0	 0	 8.364080e+01	 2219.jpg	 i	 1.443462e+00	 42	 
BFE_113	 1	 7	 40	 0	 0	 8.612685e+01	 1112.jpg	 i	 6.454169e-01	 37	 
