subjectID	scanner	order	block	run	trial	onsettime	ImageLeft	ImageRight	bidIndexLeft	bidIndexRight	IsleftGo	Response	PairType	Outcome	RT	bidLeft	bidRight
BFE_348	0	2	02	2	1	2.018788e+00	2112.jpg	2201.jpg	78	43	0	i	4	1	888.06	0.22	0.86
BFE_348	0	2	02	2	2	5.022247e+00	2204.jpg	2217.jpg	55	48	0	i	2	1	612.60	0.66	0.75
BFE_348	0	2	02	2	3	1.203017e+01	2111.jpg	2101.jpg	60	62	1	i	6	0	844.69	0.53	0.52
BFE_348	0	2	02	2	4	1.601782e+01	1114.jpg	1105.jpg	22	20	0	i	5	1	753.03	0.46	0.48
BFE_348	0	2	02	2	5	2.102350e+01	1218.jpg	1209.jpg	17	18	1	i	1	0	627.35	0.56	0.50
BFE_348	0	2	02	2	6	2.502801e+01	1212.jpg	1203.jpg	11	12	1	i	1	0	750.84	0.69	0.68
BFE_348	0	2	02	2	7	2.901575e+01	2101.jpg	2106.jpg	62	61	0	i	6	1	1211.09	0.52	0.53
BFE_348	0	2	02	2	8	3.201907e+01	2215.jpg	2214.jpg	50	49	0	i	2	1	719.77	0.72	0.73
BFE_348	0	2	02	2	9	3.502248e+01	2202.jpg	2217.jpg	52	48	0	i	2	1	788.36	0.69	0.75
BFE_348	0	2	02	2	10	4.002807e+01	2214.jpg	2204.jpg	49	55	1	i	2	0	606.77	0.73	0.66
BFE_348	0	2	02	2	11	4.401587e+01	1219.jpg	1209.jpg	8	18	1	u	1	1	1130.98	0.77	0.50
BFE_348	0	2	02	2	12	4.902145e+01	2206.jpg	2202.jpg	56	52	1	i	2	0	997.39	0.64	0.69
BFE_348	0	2	02	2	13	5.302594e+01	1215.jpg	1210.jpg	7	14	0	i	1	1	800.91	0.77	0.64
BFE_348	0	2	02	2	14	5.602930e+01	1201.jpg	1215.jpg	9	7	1	u	1	1	1141.54	0.76	0.77
BFE_348	0	2	02	2	15	6.001722e+01	2214.jpg	2202.jpg	49	52	1	u	2	1	1089.66	0.73	0.69
BFE_348	0	2	02	2	16	6.602382e+01	2213.jpg	2217.jpg	58	48	0	i	2	1	979.03	0.61	0.75
BFE_348	0	2	02	2	17	7.301501e+01	2213.jpg	2205.jpg	58	51	0	i	2	1	915.83	0.61	0.71
BFE_348	0	2	02	2	18	7.601835e+01	1213.jpg	1211.jpg	13	16	0	i	1	1	672.50	0.67	0.60
BFE_348	0	2	02	2	19	8.102395e+01	1104.jpg	1217.jpg	37	3	0	i	3	1	506.90	0.22	0.81
BFE_348	0	2	02	2	20	8.602963e+01	1211.jpg	1206.jpg	16	15	1	x	1	999	999000.00	0.60	0.62
BFE_348	0	2	02	2	21	9.201966e+01	1218.jpg	1204.jpg	17	10	1	i	1	0	535.18	0.56	0.75
BFE_348	0	2	02	2	22	9.602410e+01	1114.jpg	1207.jpg	22	21	0	i	5	1	602.75	0.46	0.48
