subjectID	 order	 itemIndABC	 runtrial	 isGO?	 subjectAnswer	 onsettime	 Name	 resp_choice	 RT	 bidInd
BFE_304	 2	 27	 1	 0	 0	 3.012577e-02	 2109.jpg	 u	 2.547627e+00	 43	 
BFE_304	 2	 33	 2	 1	 1	 3.634123e+00	 2205.jpg	 i	 9.356294e-01	 51	 
BFE_304	 2	 15	 3	 1	 1	 5.619734e+00	 1205.jpg	 i	 4.700203e-01	 8	 
BFE_304	 2	 13	 4	 0	 0	 7.138100e+00	 1203.jpg	 u	 9.676626e-01	 38	 
BFE_304	 2	 20	 5	 1	 0	 9.157110e+00	 1214.jpg	 u	 1.020643e+00	 16	 
BFE_304	 2	 11	 6	 0	 0	 1.122597e+01	 1120.jpg	 u	 5.517819e-01	 3	 
BFE_304	 2	 39	 7	 1	 1	 1.284443e+01	 2218.jpg	 i	 1.117355e+00	 48	 
BFE_304	 2	 40	 8	 0	 0	 1.501353e+01	 2219.jpg	 u	 7.722402e-01	 52	 
BFE_304	 2	 3	 9	 0	 1	 1.683231e+01	 1105.jpg	 i	 1.201458e+00	 10	 
BFE_304	 2	 21	 10	 1	 1	 1.908475e+01	 1215.jpg	 i	 6.290050e-01	 14	 
BFE_304	 2	 9	 11	 0	 0	 2.077013e+01	 1115.jpg	 u	 1.503619e+00	 22	 
BFE_304	 2	 10	 12	 0	 0	 2.332282e+01	 1118.jpg	 u	 5.509704e-01	 21	 
BFE_304	 2	 8	 13	 0	 1	 2.492467e+01	 1111.jpg	 i	 2.877084e+00	 12	 
BFE_304	 2	 24	 14	 1	 1	 2.884570e+01	 2104.jpg	 i	 7.480579e-01	 54	 
BFE_304	 2	 19	 15	 1	 1	 3.064771e+01	 1213.jpg	 i	 1.114046e+00	 9	 
BFE_304	 2	 2	 16	 0	 0	 3.281680e+01	 1103.jpg	 u	 7.289528e-01	 20	 
BFE_304	 2	 6	 17	 0	 0	 3.460213e+01	 1108.jpg	 u	 5.996271e-01	 39	 
BFE_304	 2	 32	 18	 0	 0	 3.625397e+01	 2201.jpg	 u	 1.491784e+00	 41	 
BFE_304	 2	 31	 19	 0	 0	 3.880690e+01	 2116.jpg	 u	 1.674867e+00	 53	 
BFE_304	 2	 30	 20	 1	 1	 4.154325e+01	 2115.jpg	 i	 7.865021e-01	 56	 
BFE_304	 2	 34	 21	 0	 0	 4.337865e+01	 2211.jpg	 u	 9.671004e-01	 47	 
BFE_304	 2	 5	 22	 0	 0	 4.539765e+01	 1107.jpg	 u	 6.761053e-01	 19	 
BFE_304	 2	 18	 23	 1	 1	 4.713296e+01	 1212.jpg	 i	 7.567951e-01	 11	 
BFE_304	 2	 38	 24	 0	 0	 4.893484e+01	 2217.jpg	 u	 7.789195e-01	 50	 
BFE_304	 2	 7	 25	 0	 0	 5.077028e+01	 1109.jpg	 u	 9.434700e-01	 15	 
BFE_304	 2	 23	 26	 0	 0	 5.277261e+01	 2103.jpg	 u	 8.131469e-01	 44	 
BFE_304	 2	 1	 27	 0	 0	 5.464132e+01	 1102.jpg	 u	 6.964371e-01	 7	 
BFE_304	 2	 14	 28	 0	 0	 5.639328e+01	 1204.jpg	 u	 8.884686e-01	 18	 
BFE_304	 2	 4	 29	 0	 0	 5.832869e+01	 1106.jpg	 u	 6.410608e-01	 40	 
BFE_304	 2	 29	 30	 0	 0	 6.003069e+01	 2112.jpg	 u	 1.411067e+00	 78	 
BFE_304	 2	 26	 31	 0	 0	 6.250004e+01	 2108.jpg	 u	 6.297359e-01	 77	 
BFE_304	 2	 22	 32	 1	 1	 6.418538e+01	 1216.jpg	 i	 8.723777e-01	 17	 
BFE_304	 2	 36	 33	 0	 0	 6.610424e+01	 2214.jpg	 u	 1.569519e+00	 55	 
BFE_304	 2	 37	 34	 0	 0	 6.872374e+01	 2215.jpg	 u	 1.174017e+00	 42	 
BFE_304	 2	 12	 35	 0	 0	 7.094297e+01	 1202.jpg	 u	 7.467813e-01	 37	 
BFE_304	 2	 16	 36	 0	 0	 7.274486e+01	 1206.jpg	 u	 5.769018e-01	 13	 
BFE_304	 2	 35	 37	 0	 0	 7.438014e+01	 2213.jpg	 u	 1.093614e+00	 58	 
BFE_304	 2	 17	 38	 0	 0	 7.653251e+01	 1211.jpg	 u	 7.492462e-01	 4	 
BFE_304	 2	 28	 39	 1	 1	 7.833467e+01	 2111.jpg	 i	 1.083088e+00	 49	 
BFE_304	 2	 25	 40	 1	 1	 8.047021e+01	 2105.jpg	 i	 2.971551e+00	 57	 
