Subject	StimRank	StimValue	StimName	StimNum	ValueGroup	Contingency	Go	Run	TrialInRun	Trial	TrialOnset	TrialOffset	Ladder	CueOnset	RT	KeyPressed	onsetPlanned	onset	duration
BM_116	9	0.7308007	2039.jpg	47	1	0.5	1	1	1	1	2.0021426769672	3.45383015496191	0.85	850.994087988511	1261.73803198617	b	2	2.0021426769672	1.45168747799471
BM_116	70	0.2458303	1226.jpg	35	8	1	1	1	2	2	3.50385807396378	4.95546905288938	0.85	850.949732935987	1200.01190993935	b	3.5	3.50385807396378	1.4516109789256
BM_116	61	0.3452415	1007.jpg	1	7	0.5	1	1	3	3	5.00556451396551	6.45714674494229	0.85	850.962784024887	1226.30130301695	b	5	5.00556451396551	1.45158223097678
BM_116	7	0.7714433	1031.jpg	8	0	0	0	1	4	4	6.50723976991139	7.95881568395998	0.85	NaN	NaN	x	6.5	6.50723976991139	1.45157591404859
BM_116	27	0.6064895	2154.jpg	66	3	0	0	1	5	5	8.00884360191412	9.46058745996561	0.85	NaN	NaN	x	8	8.00884360191412	1.45174385805149
BM_116	65	0.3003777	2217.jpg	74	8	0	0	1	6	6	9.49356108589564	10.9454970449442	0.85	NaN	NaN	x	9.5	9.49356108589564	1.45193595904857
BM_116	24	0.6212574	2043.jpg	49	2	1	1	1	7	7	10.995514050941	12.4471944739344	0.85	851.048387004994	1284.36184301972	b	11	10.995514050941	1.45168042299338
BM_116	78	0.1567427	1220.jpg	34	0	0	0	1	8	8	12.4972326859133	13.9489144489635	0.85	NaN	NaN	x	12.5	12.4972326859133	1.45168176305015
BM_116	34	0.573378	1246.jpg	37	4	0	0	1	9	9	13.9990021479316	15.4506216009613	0.85	NaN	NaN	x	14	13.9990021479316	1.45161945302971
BM_116	52	0.4180408	2045.jpg	50	6	0	0	1	10	10	15.5005719879409	16.9522998649627	0.85	NaN	NaN	x	15.5	15.5005719879409	1.45172787702177
BM_116	73	0.2149351	1183.jpg	26	0	0	0	1	11	11	17.0022909919498	18.4539988139877	0.85	NaN	NaN	x	17	17.0022909919498	1.45170782203786
BM_116	69	0.2660661	1150.jpg	23	8	0	0	1	12	12	18.5039902619319	19.955614075996	0.85	NaN	NaN	x	18.5	18.5039902619319	1.45162381406408
BM_116	15	0.6906691	1254.jpg	38	1	0	0	1	13	13	20.0057167669293	21.4573122519068	0.85	NaN	NaN	x	20	20.0057167669293	1.45159548497759
BM_116	62	0.3433226	1191.jpg	27	7	0	0	1	14	14	21.5073546139756	22.9590026799124	0.85	NaN	NaN	x	21.5	21.5073546139756	1.45164806593675
BM_116	63	0.3399044	2058.jpg	53	7	0	0	1	15	15	23.0090164159192	24.4606409989065	0.85	NaN	NaN	x	23	23.0090164159192	1.45162458298728
BM_116	76	0.1783468	1052.jpg	11	0	0	0	1	16	16	24.4940491929883	25.9457200350007	0.85	NaN	NaN	x	24.5	24.4940491929883	1.45167084201239
BM_116	49	0.4482493	2155.jpg	67	6	0	0	1	17	17	25.9957940219902	27.4474085359834	0.85	NaN	NaN	x	26	25.9957940219902	1.45161451399326
BM_116	46	0.4596608	1057.jpg	12	5	1	1	1	18	18	27.4974420599174	28.9490564879961	0.85	850.923980004154	1190.43319800403	b	27.5	27.4974420599174	1.45161442807876
BM_116	56	0.3915626	2015.jpg	44	6	0.5	0	1	19	19	28.9991513619898	30.4507804159075	0.85	NaN	NaN	x	29	28.9991513619898	1.45162905391771
BM_116	18	0.6691671	2181.jpg	69	2	1	1	1	20	20	30.5008180809673	31.9523840569891	0.85	850.983769982122	1267.04130799044	b	30.5	30.5008180809673	1.45156597602181
BM_116	29	0.5952739	1255.jpg	39	3	1	1	1	21	21	32.0024502659217	33.4541313209338	0.85	850.968262064271	1261.4178690128	b	32	32.0024502659217	1.45168105501216
BM_116	6	0.7746944	1262.jpg	40	0	0	0	1	22	22	33.5041850788984	34.9557618679246	0.85	NaN	NaN	x	33.5	33.5041850788984	1.45157678902615
BM_116	8	0.7710597	2229.jpg	77	0	0	0	1	23	23	35.0058333519846	36.4574997139862	0.85	NaN	NaN	x	35	35.0058333519846	1.45166636200156
BM_116	28	0.5962696	2053.jpg	51	3	1	1	1	24	24	36.5075189518975	37.9592092368985	0.85	850.970669998787	1324.33766406029	b	36.5	36.5075189518975	1.45169028500095
BM_116	74	0.1887112	1173.jpg	24	0	0	0	1	25	25	38.0092066389043	39.4608527029632	0.85	NaN	NaN	x	38	38.0092066389043	1.45164606405888
BM_116	31	0.5944173	2240.jpg	78	3	0	0	1	26	26	39.4943297959398	40.945851234952	0.85	NaN	NaN	x	39.5	39.4943297959398	1.45152143901214
