subjectID	scanner	order	block	run	trial	onsettime	ImageLeft	ImageRight	bidIndexLeft	bidIndexRight	IsleftGo	Response	PairType	Outcome	RT	bidLeft	bidRight	FixationTime	Contingency
BM_121	NaN	1	1	1	1	NaN	1060.jpg	1114.jpg	43	45	0	NaN	5	NaN	NaN	0.4940265	0.4642154	NaN	1
BM_121	NaN	1	1	1	2	NaN	2118.jpg	2110.jpg	14	10	0	NaN	1	NaN	NaN	0.7300794	0.7732489	NaN	1
BM_121	NaN	1	1	1	3	NaN	2043.jpg	2181.jpg	27	31	0	NaN	3	NaN	NaN	0.6111877	0.595806	NaN	0.5
BM_121	NaN	1	1	1	4	NaN	2024.jpg	1226.jpg	50	55	0	NaN	6	NaN	NaN	0.4128794	0.3437928	NaN	0.5
BM_121	NaN	1	1	1	5	NaN	2240.jpg	2053.jpg	23	24	1	NaN	2	NaN	NaN	0.6410777	0.6315843	NaN	0.5
BM_121	NaN	1	1	1	6	NaN	2125.jpg	2221.jpg	36	35	1	NaN	4	NaN	NaN	0.5687414	0.5688971	NaN	1
BM_121	NaN	1	1	1	7	NaN	1130.jpg	1204.jpg	64	63	0	NaN	7	NaN	NaN	0.2769147	0.2936674	NaN	0.5
BM_121	NaN	1	1	1	8	NaN	1050.jpg	2209.jpg	34	33	0	NaN	4	NaN	NaN	0.5802754	0.5837186	NaN	1
BM_121	NaN	1	1	1	9	NaN	1028.jpg	2124.jpg	13	9	1	NaN	1	NaN	NaN	0.7346361	0.777782	NaN	1
BM_121	NaN	1	1	1	10	NaN	1204.jpg	1145.jpg	63	60	1	NaN	7	NaN	NaN	0.2936674	0.3150239	NaN	0.5
BM_121	NaN	1	1	1	11	NaN	1115.jpg	1228.jpg	69	67	1	NaN	8	NaN	NaN	0.2271623	0.2370447	NaN	1
BM_121	NaN	1	1	1	12	NaN	2248.jpg	1035.jpg	37	38	0	NaN	4	NaN	NaN	0.5617725	0.559295	NaN	1
BM_121	NaN	1	1	1	13	NaN	2089.jpg	2110.jpg	12	10	0	NaN	1	NaN	NaN	0.76393	0.7732489	NaN	1
BM_121	NaN	1	1	1	14	NaN	2248.jpg	2209.jpg	37	33	0	NaN	4	NaN	NaN	0.5617725	0.5837186	NaN	1
BM_121	NaN	1	1	1	15	NaN	2089.jpg	1028.jpg	12	13	0	NaN	1	NaN	NaN	0.76393	0.7346361	NaN	1
BM_121	NaN	1	1	1	16	NaN	1130.jpg	1019.jpg	64	59	0	NaN	7	NaN	NaN	0.2769147	0.3151345	NaN	0.5
BM_121	NaN	1	1	1	17	NaN	2111.jpg	1013.jpg	68	71	1	NaN	8	NaN	NaN	0.2312333	0.2230639	NaN	1
BM_121	NaN	1	1	1	18	NaN	2024.jpg	1007.jpg	50	54	0	NaN	6	NaN	NaN	0.4128794	0.3535575	NaN	0.5
BM_121	NaN	1	1	1	19	NaN	1182.jpg	2154.jpg	41	42	1	NaN	5	NaN	NaN	0.5125122	0.5120925	NaN	1
BM_121	NaN	1	1	1	20	NaN	2128.jpg	1031.jpg	47	48	0	NaN	5	NaN	NaN	0.446572	0.4379245	NaN	1
BM_121	NaN	1	1	1	21	NaN	2063.jpg	2125.jpg	40	36	0	NaN	4	NaN	NaN	0.5473676	0.5687414	NaN	1
BM_121	NaN	1	1	1	22	NaN	2016.jpg	2221.jpg	39	35	1	NaN	4	NaN	NaN	0.5511073	0.5688971	NaN	1
