Subject	StimRank	StimValue	StimName	StimNum	ValueGroup	Contingency	Go	Run	TrialInRun	Trial	TrialOnset	TrialOffset	Ladder	CueOnset	RT	KeyPressed	onsetPlanned	onset	duration
BM_120	25	0.6378602	1228.jpg	36	3	0	0	1	1	1	2.00290940299965	3.45435680499941	0.85	NaN	NaN	x	2	2.00290940299965	1.45144740199976
BM_120	68	0.2592983	1052.jpg	11	8	0	0	1	2	2	3.50425438999991	4.9558404899999	0.85	NaN	NaN	x	3.5	3.50425438999991	1.45158609999999
BM_120	64	0.2888168	1183.jpg	26	7	0	0	1	3	3	5.00629161600045	6.45743069799937	0.85	NaN	NaN	x	5	5.00629161600045	1.45113908199892
BM_120	10	0.8022459	2039.jpg	47	1	0.5	1	1	4	4	6.50782243899994	7.95894082599989	0.85	851.156777000142	1129.15117299963	b	6.5	6.50782243899994	1.45111838699995
BM_120	54	0.3631518	1207.jpg	31	6	0	0	1	5	5	8.00919243799945	9.46140193199972	0.85	NaN	NaN	x	8	8.00919243799945	1.45220949400027
BM_120	26	0.6368635	2063.jpg	54	3	1	1	1	6	6	9.51132052600042	10.9624694149988	0.85	851.318728999104	1133.58874000005	b	9.5	9.51132052600042	1.45114888899843
BM_120	21	0.6692249	1114.jpg	16	2	0	0	1	7	7	10.9957517139992	12.4473823799999	0.85	NaN	1265.13580000028	b	11	10.9957517139992	1.45163066600071
BM_120	55	0.3616681	2240.jpg	78	6	0	0	1	8	8	12.4977923770002	13.9492201470002	0.85	NaN	NaN	x	12.5	12.4977923770002	1.45142777000001
BM_120	34	0.5554252	1073.jpg	14	4	0.5	0	1	9	9	13.9991920680004	15.4508466280004	0.85	NaN	NaN	x	14	13.9991920680004	1.45165455999995
BM_120	5	0.8512297	2124.jpg	61	0	0	0	1	10	10	15.5010621709989	16.9526881889997	0.85	NaN	NaN	x	15.5	15.5010621709989	1.45162601800075
BM_120	11	0.7915552	2181.jpg	69	1	0.5	0	1	11	11	17.0025572060003	18.4541011069996	0.85	NaN	NaN	x	17	17.0025572060003	1.45154390099924
BM_120	77	0.1499059	1057.jpg	12	0	0	0	1	12	12	18.504491742	19.9560855939999	0.85	NaN	NaN	x	18.5	18.504491742	1.45159385199986
BM_120	33	0.5629694	2221.jpg	76	4	0	0	1	13	13	20.0063230939995	21.4576196939997	0.85	NaN	NaN	x	20	20.0063230939995	1.45129660000021
BM_120	24	0.6560468	2053.jpg	51	2	0	0	1	14	14	21.507797708	22.959417344	0.85	NaN	NaN	x	21.5	21.507797708	1.45161963600003
BM_120	58	0.3103493	1220.jpg	34	7	0	0	1	15	15	23.0093832009989	24.4614696289991	0.85	NaN	NaN	x	23	23.0093832009989	1.45208642800026
BM_120	52	0.3882508	1144.jpg	20	6	0.5	1	1	16	16	24.5112261350005	25.9625803300005	0.85	850.987178999276	1213.7420099989	b	24.5	24.5112261350005	1.45135419500002
BM_120	71	0.2221948	1226.jpg	35	8	0	0	1	17	17	25.9966094979991	27.4478756890003	0.85	NaN	NaN	x	26	25.9966094979991	1.4512661910012
BM_120	62	0.2971972	1145.jpg	21	7	0.5	1	1	18	18	27.4979049249996	28.9493363090005	0.85	850.89756600064	1179.1070979998	b	27.5	27.4979049249996	1.4514313840009
BM_120	63	0.2950293	1182.jpg	25	7	0.5	1	1	19	19	28.9993206509989	30.4512907419994	0.85	851.072925001063	1269.70479800002	b	29	28.9993206509989	1.45197009100048
