subjectID	scanner	order	block	run	trial	onsettime	ImageLeft	ImageRight	bidIndexLeft	bidIndexRight	IsleftGo	Response	PairType	Outcome	RT	bidLeft	bidRight	FixationTime	Contingency	PlannedOnset	onset	duration
BM_105	0	1	1	1	1	4.00470288691577	1144.jpg	2217.jpg	69	70	0	u	8	0	568.292699055746	0.3459723	0.3383694	4.58869196893647	1	4	4.00470288691577	0.583989082020707
BM_105	0	1	1	1	2	7.70892330899369	2112.jpg	2249.jpg	50	53	1	u	6	1	456.050792941824	0.4657483	0.4485507	8.17584683094174	0.5	7.7	7.70892330899369	0.466923521948047
BM_105	0	1	1	1	3	11.2962169289822	1017.jpg	1207.jpg	42	45	1	i	5	0	332.779217977077	0.485134	0.4792426	11.6466865940019	1	11.3	11.2962169289822	0.350469665019773
BM_105	0	1	1	1	4	15.1005143579096	2016.jpg	2058.jpg	18	17	1	u	2	1	512.481602025218	0.6287	0.6289552	15.6344797039637	0.5	15.1	15.1005143579096	0.533965346054174
BM_105	0	1	1	1	5	20.3063850509934	1191.jpg	1080.jpg	33	39	1	u	4	1	570.599244907498	0.5312081	0.4958859	20.8902959279949	1	20.3	20.3063850509934	0.583910877001472
BM_105	0	1	1	1	6	23.793379183975	1150.jpg	1031.jpg	28	26	0	i	3	1	651.606341940351	0.5619693	0.5682138	24.4610999329016	0.5	23.8	23.793379183975	0.667720748926513
BM_105	0	1	1	1	7	26.8971645249985	2015.jpg	1035.jpg	15	13	0	u	1	0	675.830543972552	0.6471409	0.6518422	27.5813447349938	1	26.9	26.8971645249985	0.684180209995247
BM_105	0	1	1	1	8	31.2019158079056	1050.jpg	2201.jpg	19	24	1	i	2	0	371.060288045555	0.6261012	0.5816458	31.5857061509741	0.5	31.2	31.2019158079056	0.38379034306854
BM_105	0	1	1	1	9	36.6079775709659	2181.jpg	1114.jpg	49	54	0	u	6	0	533.010852988809	0.4703718	0.4482983	37.1586692089913	0.5	36.6	36.6079775709659	0.550691638025455
BM_105	0	1	1	1	10	39.9952628059546	1246.jpg	1207.jpg	43	45	1	i	5	0	569.733690004796	0.4824556	0.4792426	40.5791189559968	1	40	39.9952628059546	0.583856150042266
BM_105	0	1	1	1	11	45.3010787529638	2209.jpg	2111.jpg	48	47	0	u	5	0	343.89606595505	0.4755896	0.4771214	45.6682072069962	1	45.3	45.3010787529638	0.367128454032354
BM_105	0	1	1	1	12	53.6936110719107	2063.jpg	2194.jpg	40	34	1	i	4	0	455.385606037453	0.4953241	0.5145143	54.1611307449639	1	53.7	53.6936110719107	0.467519673053175
BM_105	0	1	1	1	13	59.3002065829933	1130.jpg	2155.jpg	61	57	0	u	7	0	456.789298914373	0.4077226	0.4325353	59.7674201369518	0.5	59.3	59.3002065829933	0.467213553958572
BM_105	0	1	1	1	14	62.6039253649069	1027.jpg	2249.jpg	51	53	1	i	6	0	585.071310051717	0.4607908	0.4485507	63.2046222259523	0.5	62.6	62.6039253649069	0.600696861045435
