subjectID	scanner	order	block	run	trial	onsettime	ImageLeft	ImageRight	bidIndexLeft	bidIndexRight	IsleftGo	Response	PairType	Outcome	RT	bidLeft	bidRight	FixationTime	Contingency
BM_110	NaN	2	1	1	1	NaN	1060.jpg	1246.jpg	44	43	0	NaN	5	NaN	NaN	0.4364025	0.455356	NaN	0.5
BM_110	NaN	2	1	1	2	NaN	2248.jpg	2218.jpg	24	22	0	NaN	2	NaN	NaN	0.6576391	0.6826631	NaN	0.5
BM_110	NaN	2	1	1	3	NaN	1210.jpg	1204.jpg	56	55	0	NaN	6	NaN	NaN	0.3454156	0.3463711	NaN	1
BM_110	NaN	2	1	1	4	NaN	1228.jpg	1226.jpg	61	59	1	NaN	7	NaN	NaN	0.3385726	0.3433428	NaN	1
BM_110	NaN	2	1	1	5	NaN	1115.jpg	1191.jpg	71	72	0	NaN	8	NaN	NaN	0.2229832	0.221607	NaN	0.5
BM_110	NaN	2	1	1	6	NaN	1127.jpg	1183.jpg	47	45	1	NaN	5	NaN	NaN	0.4272478	0.4323388	NaN	0.5
BM_110	NaN	2	1	1	7	NaN	1228.jpg	1019.jpg	61	58	1	NaN	7	NaN	NaN	0.3385726	0.3447206	NaN	1
BM_110	NaN	2	1	1	8	NaN	2006.jpg	2125.jpg	9	14	1	NaN	1	NaN	NaN	0.8129139	0.7743495	NaN	1
BM_110	NaN	2	1	1	9	NaN	1031.jpg	1182.jpg	49	50	0	NaN	6	NaN	NaN	0.4174695	0.4084502	NaN	1
BM_110	NaN	2	1	1	10	NaN	1027.jpg	1210.jpg	51	56	1	NaN	6	NaN	NaN	0.3977413	0.3454156	NaN	1
BM_110	NaN	2	1	1	11	NaN	1019.jpg	1207.jpg	58	57	0	NaN	7	NaN	NaN	0.3447206	0.3447552	NaN	1
BM_110	NaN	2	1	1	12	NaN	2015.jpg	2058.jpg	33	37	1	NaN	4	NaN	NaN	0.5522638	0.5344989	NaN	1
BM_110	NaN	2	1	1	13	NaN	1050.jpg	1246.jpg	41	43	0	NaN	5	NaN	NaN	0.4628561	0.455356	NaN	0.5
BM_110	NaN	2	1	1	14	NaN	1009.jpg	1145.jpg	60	62	1	NaN	7	NaN	NaN	0.339775	0.3293505	NaN	1
BM_110	NaN	2	1	1	15	NaN	2041.jpg	1050.jpg	42	41	1	NaN	5	NaN	NaN	0.4565016	0.4628561	NaN	0.5
BM_110	NaN	2	1	1	16	NaN	1007.jpg	1254.jpg	32	27	1	NaN	3	NaN	NaN	0.553199	0.6101215	NaN	0.5
BM_110	NaN	2	1	1	17	NaN	1019.jpg	1009.jpg	58	60	0	NaN	7	NaN	NaN	0.3447206	0.339775	NaN	1
BM_110	NaN	2	1	1	18	NaN	1254.jpg	2240.jpg	27	28	0	NaN	3	NaN	NaN	0.6101215	0.5951393	NaN	0.5
BM_110	NaN	2	1	1	19	NaN	1216.jpg	2164.jpg	48	46	0	NaN	5	NaN	NaN	0.4175814	0.4282461	NaN	0.5
BM_110	NaN	2	1	1	20	NaN	1216.jpg	1246.jpg	48	43	0	NaN	5	NaN	NaN	0.4175814	0.455356	NaN	0.5
BM_110	NaN	2	1	1	21	NaN	2149.jpg	2053.jpg	29	30	1	NaN	3	NaN	NaN	0.5720596	0.5661085	NaN	0.5
BM_110	NaN	2	1	1	22	NaN	2015.jpg	2209.jpg	33	34	1	NaN	4	NaN	NaN	0.5522638	0.5522582	NaN	1
BM_110	NaN	2	1	1	23	NaN	2063.jpg	2125.jpg	13	14	1	NaN	1	NaN	NaN	0.7863434	0.7743495	NaN	1
BM_110	NaN	2	1	1	24	NaN	2201.jpg	2124.jpg	21	19	0	NaN	2	NaN	NaN	0.6845582	0.6921575	NaN	0.5
BM_110	NaN	2	1	1	25	NaN	1114.jpg	2015.jpg	40	33	0	NaN	4	NaN	NaN	0.4809356	0.5522638	NaN	1
BM_110	NaN	2	1	1	26	NaN	2221.jpg	1035.jpg	65	69	0	NaN	8	NaN	NaN	0.2992183	0.2396413	NaN	0.5
BM_110	NaN	2	1	1	27	NaN	1052.jpg	2209.jpg	38	34	1	NaN	4	NaN	NaN	0.5310364	0.5522582	NaN	1
BM_110	NaN	2	1	1	28	NaN	2039.jpg	2125.jpg	12	14	1	NaN	1	NaN	NaN	0.7933671	0.7743495	NaN	1
BM_110	NaN	2	1	1	29	NaN	2221.jpg	2045.jpg	65	67	0	NaN	8	NaN	NaN	0.2992183	0.2730417	NaN	0.5
BM_110	NaN	2	1	1	30	NaN	2058.jpg	2128.jpg	37	36	0	NaN	4	NaN	NaN	0.5344989	0.5366894	NaN	1
BM_110	NaN	2	1	1	31	NaN	1017.jpg	1115.jpg	66	71	1	NaN	8	NaN	NaN	0.275732	0.2229832	NaN	0.5
BM_110	NaN	2	1	1	32	NaN	2248.jpg	2124.jpg	24	19	0	NaN	2	NaN	NaN	0.6576391	0.6921575	NaN	0.5
BM_110	NaN	2	1	1	33	NaN	1202.jpg	2240.jpg	31	28	0	NaN	3	NaN	NaN	0.5607549	0.5951393	NaN	0.5
BM_110	NaN	2	1	1	34	NaN	2153.jpg	2212.jpg	16	10	1	NaN	1	NaN	NaN	0.7689802	0.8106383	NaN	1
BM_110	NaN	2	1	1	35	NaN	2024.jpg	1204.jpg	53	55	0	NaN	6	NaN	NaN	0.370849	0.3463711	NaN	1
BM_110	NaN	2	1	1	36	NaN	1202.jpg	2149.jpg	31	29	0	NaN	3	NaN	NaN	0.5607549	0.5720596	NaN	0.5
BM_110	NaN	2	1	1	37	NaN	1255.jpg	1202.jpg	25	31	1	NaN	3	NaN	NaN	0.6294294	0.5607549	NaN	0.5
BM_110	NaN	2	1	1	38	NaN	2041.jpg	1183.jpg	42	45	1	NaN	5	NaN	NaN	0.4565016	0.4323388	NaN	0.5
BM_110	NaN	2	1	1	39	NaN	1220.jpg	1228.jpg	63	61	0	NaN	7	NaN	NaN	0.3285648	0.3385726	NaN	1
BM_110	NaN	2	1	1	40	NaN	2112.jpg	1073.jpg	18	20	1	NaN	2	NaN	NaN	0.719932	0.6899911	NaN	0.5
BM_110	NaN	2	1	1	41	NaN	1031.jpg	1204.jpg	49	55	0	NaN	6	NaN	NaN	0.4174695	0.3463711	NaN	1
BM_110	NaN	2	1	1	42	NaN	1204.jpg	1146.jpg	55	52	1	NaN	6	NaN	NaN	0.3463711	0.3735605	NaN	1
BM_110	NaN	2	1	1	43	NaN	1017.jpg	1262.jpg	66	70	1	NaN	8	NaN	NaN	0.275732	0.2240916	NaN	0.5
BM_110	NaN	2	1	1	44	NaN	2054.jpg	2149.jpg	26	29	0	NaN	3	NaN	NaN	0.6121583	0.5720596	NaN	0.5
BM_110	NaN	2	1	1	45	NaN	1127.jpg	1050.jpg	47	41	1	NaN	5	NaN	NaN	0.4272478	0.4628561	NaN	0.5
BM_110	NaN	2	1	1	46	NaN	2094.jpg	2153.jpg	11	16	0	NaN	1	NaN	NaN	0.7994266	0.7689802	NaN	1
BM_110	NaN	2	1	1	47	NaN	1052.jpg	2058.jpg	38	37	1	NaN	4	NaN	NaN	0.5310364	0.5344989	NaN	1
BM_110	NaN	2	1	1	48	NaN	1182.jpg	1210.jpg	50	56	1	NaN	6	NaN	NaN	0.4084502	0.3454156	NaN	1
BM_110	NaN	2	1	1	49	NaN	1115.jpg	2045.jpg	71	67	0	NaN	8	NaN	NaN	0.2229832	0.2730417	NaN	0.5
BM_110	NaN	2	1	1	50	NaN	2155.jpg	1019.jpg	64	58	1	NaN	7	NaN	NaN	0.3122349	0.3447206	NaN	1
BM_110	NaN	2	1	1	51	NaN	2094.jpg	2006.jpg	11	9	0	NaN	1	NaN	NaN	0.7994266	0.8129139	NaN	1
BM_110	NaN	2	1	1	52	NaN	2006.jpg	2043.jpg	9	15	1	NaN	1	NaN	NaN	0.8129139	0.7727611	NaN	1
BM_110	NaN	2	1	1	53	NaN	2218.jpg	1073.jpg	22	20	1	NaN	2	NaN	NaN	0.6826631	0.6899911	NaN	0.5
BM_110	NaN	2	1	1	54	NaN	1017.jpg	2221.jpg	66	65	1	NaN	8	NaN	NaN	0.275732	0.2992183	NaN	0.5
BM_110	NaN	2	1	1	55	NaN	2212.jpg	2063.jpg	10	13	0	NaN	1	NaN	NaN	0.8106383	0.7863434	NaN	1
BM_110	NaN	2	1	1	56	NaN	1073.jpg	2089.jpg	20	23	0	NaN	2	NaN	NaN	0.6899911	0.6599376	NaN	0.5
BM_110	NaN	2	1	1	57	NaN	1182.jpg	1146.jpg	50	52	1	NaN	6	NaN	NaN	0.4084502	0.3735605	NaN	1
BM_110	NaN	2	1	1	58	NaN	1114.jpg	1052.jpg	40	38	0	NaN	4	NaN	NaN	0.4809356	0.5310364	NaN	1
BM_110	NaN	2	1	1	59	NaN	1007.jpg	2053.jpg	32	30	1	NaN	3	NaN	NaN	0.553199	0.5661085	NaN	0.5
BM_110	NaN	2	1	1	60	NaN	2155.jpg	1220.jpg	64	63	1	NaN	7	NaN	NaN	0.3122349	0.3285648	NaN	1
BM_110	NaN	2	1	1	61	NaN	2124.jpg	1073.jpg	19	20	1	NaN	2	NaN	NaN	0.6921575	0.6899911	NaN	0.5
BM_110	NaN	2	1	1	62	NaN	2229.jpg	2209.jpg	39	34	1	NaN	4	NaN	NaN	0.5017898	0.5522582	NaN	1
BM_110	NaN	2	1	1	63	NaN	2217.jpg	2124.jpg	17	19	0	NaN	2	NaN	NaN	0.7325054	0.6921575	NaN	0.5
BM_110	NaN	2	1	1	64	NaN	1130.jpg	2045.jpg	68	67	0	NaN	8	NaN	NaN	0.2525068	0.2730417	NaN	0.5
