subjectID	scanner	order	block	run	trial	onsettime	ImageLeft	ImageRight	bidIndexLeft	bidIndexRight	IsleftGo	Response	PairType	Outcome	RT	bidLeft	bidRight	FixationTime	Contingency	PlannedOnset	onset	duration
BM_119	0	3	1	1	1	4.00498359400081	1013.jpg	2039.jpg	54	53	1	u	6	1	1078.50823700028	0.3816993	0.3875882	5.10639050200007	1	4	4.00498359400081	1.10140690799926
BM_119	0	3	1	1	2	7.60952877900127	1050.jpg	1035.jpg	16	12	0	i	1	1	809.964882999338	0.7469558	0.7680917	8.44369106700105	0.5	7.6	7.60952877900127	0.834162287999789
BM_119	0	3	1	1	3	12.9987887410007	1173.jpg	1009.jpg	68	72	0	i	8	1	844.706818999839	0.2482632	0.1930242	13.8657123700013	0.5	13	12.9987887410007	0.866923629000667
BM_119	0	3	1	1	4	18.4044772040015	1130.jpg	2154.jpg	15	13	1	u	1	1	799.005888999091	0.7515171	0.753316	19.221780541	0.5	18.4	18.4044772040015	0.817303336998521
BM_119	0	3	1	1	5	22.2087150290008	1057.jpg	1173.jpg	67	68	1	i	8	0	978.777633999925	0.2576245	0.2482632	23.2095165460014	0.5	22.2	22.2087150290008	1.00080151700058
BM_119	0	3	1	1	6	27.6981629330003	1144.jpg	2128.jpg	60	58	1	u	7	1	929.341904000466	0.2915766	0.3239752	28.6488926560014	1	27.7	27.6981629330003	0.950729723001132
BM_119	0	3	1	1	7	33.0041201750009	2008.jpg	2209.jpg	33	35	0	i	4	1	879.372842999146	0.5928421	0.5543204	33.9051818349999	0.5	33	33.0041201750009	0.901061659998959
BM_119	0	3	1	1	8	37.5094443360013	1031.jpg	2010.jpg	18	21	0	u	2	0	718.037339998773	0.7381829	0.6919009	38.2428613970005	1	37.5	37.5094443360013	0.733417060999273
BM_119	0	3	1	1	9	41.0966617290014	1228.jpg	2110.jpg	69	71	1	u	8	1	1098.83218199866	0.2467477	0.230984	42.2150026899999	0.5	41.1	41.0966617290014	1.11834096099847
BM_119	0	3	1	1	10	45.7019861440003	2053.jpg	1191.jpg	38	37	1	u	4	1	861.507650000931	0.5304608	0.534834	46.5857195180015	0.5	45.7	45.7019861440003	0.883733374001167
BM_119	0	3	1	1	11	52.1089316070011	2209.jpg	1182.jpg	35	36	1	u	4	1	630.56081799914	0.5543204	0.5463091	52.7602647530002	0.5	52.1	52.1089316070011	0.65133314599916
BM_119	0	3	1	1	12	57.2980907220008	1035.jpg	2154.jpg	12	13	1	u	1	1	1393.39194400054	0.7680917	0.753316	58.6981947580007	0.5	57.3	57.2980907220008	1.4001040359999
BM_119	0	3	1	1	13	61.2026353010006	1226.jpg	1183.jpg	56	50	0	i	6	1	720.847030999721	0.3436085	0.3983811	61.9361571469999	1	61.2	61.2026353010006	0.733521845999348
BM_119	0	3	1	1	14	67.6097889000011	2058.jpg	2024.jpg	52	55	0	u	6	0	1233.7035620003	0.3893553	0.3755519	68.8615891410009	1	67.6	67.6097889000011	1.25180024099973
BM_119	0	3	1	1	15	71.096877674001	2118.jpg	2016.jpg	41	46	0	u	5	0	746.625944999323	0.4838292	0.4430272	71.8646844840005	0.5	71.1	71.096877674001	0.767806809999456
BM_119	0	3	1	1	16	75.3020875080001	1057.jpg	2194.jpg	67	70	1	i	8	0	869.405921001089	0.2576245	0.2356058	76.186132625	0.5	75.3	75.3020875080001	0.884045116999914
