Subject	StimRank	StimValue	StimName	StimNum	ValueGroup	Contingency	Go	Run	TrialInRun	Trial	TrialOnset	TrialOffset	Ladder	CueOnset	RT	KeyPressed	onsetPlanned	onset	duration
BM_114	66	0.2614239	1192.jpg	28	8	0	0	1	1	1	2.0022164080292	3.45381911704317	0.85	NaN	NaN	x	2	2.0022164080292	1.45160270901397
BM_114	40	0.474236	1144.jpg	20	4	0	0	1	2	2	3.50395831803326	4.95552493596915	0.85	NaN	NaN	x	3.5	3.50395831803326	1.4515666179359
BM_114	1	0.9066175	2153.jpg	65	0	0	0	1	3	3	5.00558945396915	6.45727464894298	0.85	NaN	NaN	x	5	5.00558945396915	1.45168519497383
BM_114	21	0.7082783	1080.jpg	15	2	0.5	0	1	4	4	6.5072749130195	7.95889795594849	0.85	NaN	NaN	x	6.5	6.5072749130195	1.45162304292899
BM_114	13	0.7546182	2016.jpg	45	1	0	0	1	5	5	8.00902232597582	9.46054886095226	0.85	NaN	NaN	x	8	8.00902232597582	1.45152653497644
BM_114	10	0.7832649	2010.jpg	43	1	0	0	1	6	6	9.49404490098823	10.9455540659837	0.85	NaN	NaN	x	9.5	9.49404490098823	1.45150916499551
BM_114	2	0.9060721	2039.jpg	47	0	0	0	1	7	7	10.9957087319344	12.4473190939752	0.85	NaN	NaN	x	11	10.9957087319344	1.45161036204081
BM_114	57	0.3408954	1013.jpg	3	7	1	1	1	8	8	12.4973627389409	13.948975006002	0.85	850.992401014082	1237.21976799425	b	12.5	12.4973627389409	1.45161226706114
BM_114	76	0.1412168	1226.jpg	35	0	0	0	1	9	9	13.9990016910015	15.4506753189489	0.85	NaN	NaN	x	14	13.9990016910015	1.45167362794746
BM_114	45	0.4502768	1262.jpg	40	5	0	0	1	10	10	15.5006990840193	16.952301734942	0.85	NaN	NaN	x	15.5	15.5006990840193	1.45160265092272
BM_114	72	0.2364812	1173.jpg	24	8	0	0	1	11	11	17.0024238380138	18.4539798609912	0.85	NaN	NaN	x	17	17.0024238380138	1.45155602297746
BM_114	56	0.3601919	1057.jpg	12	6	0	0	1	12	12	18.5041253309464	19.9557019759668	0.85	NaN	NaN	x	18.5	18.5041253309464	1.4515766450204
BM_114	24	0.6811357	2124.jpg	61	2	0.5	0	1	13	13	20.005761065986	21.4573991589714	0.85	NaN	NaN	x	20	20.005761065986	1.45163809298538
BM_114	5	0.8482974	2112.jpg	59	0	0	0	1	14	14	21.5074427999789	22.9590935920132	0.85	NaN	NaN	x	21.5	21.5074427999789	1.45165079203434
BM_114	29	0.6186487	1031.jpg	8	3	0.5	1	1	15	15	23.0091253450373	24.4607234549476	0.85	851.026824908331	1237.45881591458	b	23	23.0091253450373	1.45159810991026
BM_114	3	0.9025886	2094.jpg	56	0	0	0	1	16	16	24.4941563400207	25.9457772680325	0.85	NaN	NaN	x	24.5	24.4941563400207	1.45162092801183
BM_114	7	0.8341901	2006.jpg	41	0	0	0	1	17	17	25.9957582229981	27.4474554739427	0.85	NaN	NaN	x	26	25.9957582229981	1.45169725094456
BM_114	53	0.3745067	1127.jpg	18	6	0	0	1	18	18	27.4974838380003	28.9491075730184	0.85	NaN	NaN	x	27.5	27.4974838380003	1.45162373501807
BM_114	49	0.4239253	1191.jpg	27	6	0	0	1	19	19	28.9992073499598	30.4508547659498	0.85	NaN	NaN	x	29	28.9992073499598	1.45164741599001
