subjectID	scanner	order	block	run	trial	onsettime	ImageLeft	ImageRight	bidIndexLeft	bidIndexRight	IsleftGo	Response	PairType	Outcome	RT	bidLeft	bidRight	FixationTime	Contingency
BM_117	NaN	1	1	1	1	NaN	2229.jpg	2041.jpg	41	45	0	NaN	5	NaN	NaN	0.50252	0.4452803	NaN	1
BM_117	NaN	1	1	1	2	NaN	1210.jpg	2212.jpg	64	62	1	NaN	7	NaN	NaN	0.3463858	0.379244	NaN	0.5
BM_117	NaN	1	1	1	3	NaN	2153.jpg	2217.jpg	40	39	1	NaN	4	NaN	NaN	0.5100763	0.5215607	NaN	1
BM_117	NaN	1	1	1	4	NaN	2194.jpg	2209.jpg	24	23	0	NaN	2	NaN	NaN	0.6313508	0.6327258	NaN	0.5
BM_117	NaN	1	1	1	5	NaN	1262.jpg	2164.jpg	43	47	1	NaN	5	NaN	NaN	0.4985479	0.4289258	NaN	1
BM_117	NaN	1	1	1	6	NaN	1216.jpg	2008.jpg	36	37	0	NaN	4	NaN	NaN	0.5464298	0.545923	NaN	1
BM_117	NaN	1	1	1	7	NaN	2110.jpg	2054.jpg	60	59	1	NaN	7	NaN	NaN	0.3869535	0.3870199	NaN	0.5
BM_117	NaN	1	1	1	8	NaN	1130.jpg	2249.jpg	56	55	1	NaN	6	NaN	NaN	0.3890272	0.3899716	NaN	0.5
BM_117	NaN	1	1	1	9	NaN	2153.jpg	1255.jpg	40	33	1	NaN	4	NaN	NaN	0.5100763	0.5605625	NaN	1
BM_117	NaN	1	1	1	10	NaN	2248.jpg	2024.jpg	16	15	1	NaN	1	NaN	NaN	0.6513885	0.6543273	NaN	1
BM_117	NaN	1	1	1	11	NaN	2128.jpg	2212.jpg	61	62	1	NaN	7	NaN	NaN	0.3855637	0.379244	NaN	0.5
BM_117	NaN	1	1	1	12	NaN	2041.jpg	1060.jpg	45	46	1	NaN	5	NaN	NaN	0.4452803	0.4358102	NaN	1
BM_117	NaN	1	1	1	13	NaN	2015.jpg	2006.jpg	54	52	0	NaN	6	NaN	NaN	0.4000834	0.4074068	NaN	0.5
BM_117	NaN	1	1	1	14	NaN	1228.jpg	2201.jpg	65	69	0	NaN	8	NaN	NaN	0.3436509	0.3076672	NaN	1
BM_117	NaN	1	1	1	15	NaN	2217.jpg	2124.jpg	39	35	0	NaN	4	NaN	NaN	0.5215607	0.5495819	NaN	1
BM_117	NaN	1	1	1	16	NaN	2094.jpg	2194.jpg	17	24	1	NaN	2	NaN	NaN	0.6462664	0.6313508	NaN	0.5
BM_117	NaN	1	1	1	17	NaN	2054.jpg	1146.jpg	59	57	0	NaN	7	NaN	NaN	0.3870199	0.3873629	NaN	0.5
BM_117	NaN	1	1	1	18	NaN	2006.jpg	2043.jpg	52	51	1	NaN	6	NaN	NaN	0.4074068	0.4153432	NaN	0.5
BM_117	NaN	1	1	1	19	NaN	2217.jpg	2008.jpg	39	37	0	NaN	4	NaN	NaN	0.5215607	0.545923	NaN	1
BM_117	NaN	1	1	1	20	NaN	1145.jpg	1228.jpg	67	65	1	NaN	8	NaN	NaN	0.338863	0.3436509	NaN	1
BM_117	NaN	1	1	1	21	NaN	2089.jpg	1262.jpg	44	43	0	NaN	5	NaN	NaN	0.4495507	0.4985479	NaN	1
BM_117	NaN	1	1	1	22	NaN	1009.jpg	2248.jpg	12	16	0	NaN	1	NaN	NaN	0.6555811	0.6513885	NaN	1
BM_117	NaN	1	1	1	23	NaN	2201.jpg	2240.jpg	69	70	1	NaN	8	NaN	NaN	0.3076672	0.3052808	NaN	1
BM_117	NaN	1	1	1	24	NaN	2024.jpg	1007.jpg	15	11	0	NaN	1	NaN	NaN	0.6543273	0.687504	NaN	1
BM_117	NaN	1	1	1	25	NaN	1007.jpg	2010.jpg	11	9	1	NaN	1	NaN	NaN	0.687504	0.7479053	NaN	1
BM_117	NaN	1	1	1	26	NaN	1207.jpg	2248.jpg	14	16	0	NaN	1	NaN	NaN	0.6546712	0.6513885	NaN	1
BM_117	NaN	1	1	1	27	NaN	1073.jpg	2194.jpg	20	24	1	NaN	2	NaN	NaN	0.6353519	0.6313508	NaN	0.5
BM_117	NaN	1	1	1	28	NaN	2181.jpg	1246.jpg	30	28	0	NaN	3	NaN	NaN	0.6088089	0.6170134	NaN	0.5
BM_117	NaN	1	1	1	29	NaN	1183.jpg	2015.jpg	49	54	1	NaN	6	NaN	NaN	0.4241549	0.4000834	NaN	0.5
BM_117	NaN	1	1	1	30	NaN	1150.jpg	2249.jpg	53	55	1	NaN	6	NaN	NaN	0.4052427	0.3899716	NaN	0.5
BM_117	NaN	1	1	1	31	NaN	1246.jpg	2154.jpg	28	31	1	NaN	3	NaN	NaN	0.6170134	0.6084128	NaN	0.5
BM_117	NaN	1	1	1	32	NaN	2053.jpg	1146.jpg	63	57	0	NaN	7	NaN	NaN	0.3535526	0.3873629	NaN	0.5
BM_117	NaN	1	1	1	33	NaN	1210.jpg	2054.jpg	64	59	1	NaN	7	NaN	NaN	0.3463858	0.3870199	NaN	0.5
BM_117	NaN	1	1	1	34	NaN	1226.jpg	2240.jpg	72	70	1	NaN	8	NaN	NaN	0.2498241	0.3052808	NaN	1
BM_117	NaN	1	1	1	35	NaN	1207.jpg	1035.jpg	14	13	0	NaN	1	NaN	NaN	0.6546712	0.6551137	NaN	1
BM_117	NaN	1	1	1	36	NaN	1254.jpg	1013.jpg	19	22	0	NaN	2	NaN	NaN	0.6404807	0.6328481	NaN	0.5
BM_117	NaN	1	1	1	37	NaN	2089.jpg	2041.jpg	44	45	0	NaN	5	NaN	NaN	0.4495507	0.4452803	NaN	1
BM_117	NaN	1	1	1	38	NaN	1115.jpg	1246.jpg	26	28	0	NaN	3	NaN	NaN	0.6310395	0.6170134	NaN	0.5
BM_117	NaN	1	1	1	39	NaN	1144.jpg	2008.jpg	38	37	0	NaN	4	NaN	NaN	0.5410016	0.545923	NaN	1
BM_117	NaN	1	1	1	40	NaN	2154.jpg	1050.jpg	31	25	0	NaN	3	NaN	NaN	0.6084128	0.6310538	NaN	0.5
BM_117	NaN	1	1	1	41	NaN	1027.jpg	2039.jpg	32	27	1	NaN	3	NaN	NaN	0.5678684	0.6288257	NaN	0.5
BM_117	NaN	1	1	1	42	NaN	2112.jpg	2024.jpg	10	15	1	NaN	1	NaN	NaN	0.6899717	0.6543273	NaN	1
BM_117	NaN	1	1	1	43	NaN	1246.jpg	2039.jpg	28	27	1	NaN	3	NaN	NaN	0.6170134	0.6288257	NaN	0.5
BM_117	NaN	1	1	1	44	NaN	2043.jpg	1150.jpg	51	53	0	NaN	6	NaN	NaN	0.4153432	0.4052427	NaN	0.5
BM_117	NaN	1	1	1	45	NaN	2010.jpg	1035.jpg	9	13	0	NaN	1	NaN	NaN	0.7479053	0.6551137	NaN	1
BM_117	NaN	1	1	1	46	NaN	1220.jpg	2201.jpg	68	69	0	NaN	8	NaN	NaN	0.3302867	0.3076672	NaN	1
BM_117	NaN	1	1	1	47	NaN	1262.jpg	2229.jpg	43	41	1	NaN	5	NaN	NaN	0.4985479	0.50252	NaN	1
BM_117	NaN	1	1	1	48	NaN	2111.jpg	2201.jpg	71	69	0	NaN	8	NaN	NaN	0.260009	0.3076672	NaN	1
BM_117	NaN	1	1	1	49	NaN	2054.jpg	2128.jpg	59	61	0	NaN	7	NaN	NaN	0.3870199	0.3855637	NaN	0.5
BM_117	NaN	1	1	1	50	NaN	2229.jpg	2118.jpg	41	42	0	NaN	5	NaN	NaN	0.50252	0.5004562	NaN	1
BM_117	NaN	1	1	1	51	NaN	2039.jpg	1202.jpg	27	29	0	NaN	3	NaN	NaN	0.6288257	0.6155395	NaN	0.5
BM_117	NaN	1	1	1	52	NaN	1145.jpg	2240.jpg	67	70	1	NaN	8	NaN	NaN	0.338863	0.3052808	NaN	1
BM_117	NaN	1	1	1	53	NaN	2006.jpg	1192.jpg	52	50	1	NaN	6	NaN	NaN	0.4074068	0.4207728	NaN	0.5
BM_117	NaN	1	1	1	54	NaN	2043.jpg	1130.jpg	51	56	0	NaN	6	NaN	NaN	0.4153432	0.3890272	NaN	0.5
BM_117	NaN	1	1	1	55	NaN	2094.jpg	1182.jpg	17	18	1	NaN	2	NaN	NaN	0.6462664	0.6457643	NaN	0.5
BM_117	NaN	1	1	1	56	NaN	1254.jpg	2094.jpg	19	17	0	NaN	2	NaN	NaN	0.6404807	0.6462664	NaN	0.5
BM_117	NaN	1	1	1	57	NaN	2063.jpg	1216.jpg	34	36	1	NaN	4	NaN	NaN	0.5534273	0.5464298	NaN	1
BM_117	NaN	1	1	1	58	NaN	1210.jpg	2053.jpg	64	63	1	NaN	7	NaN	NaN	0.3463858	0.3535526	NaN	0.5
BM_117	NaN	1	1	1	59	NaN	1060.jpg	2118.jpg	46	42	0	NaN	5	NaN	NaN	0.4358102	0.5004562	NaN	1
BM_117	NaN	1	1	1	60	NaN	1013.jpg	2218.jpg	22	21	1	NaN	2	NaN	NaN	0.6328481	0.6328746	NaN	0.5
BM_117	NaN	1	1	1	61	NaN	2039.jpg	1050.jpg	27	25	0	NaN	3	NaN	NaN	0.6288257	0.6310538	NaN	0.5
BM_117	NaN	1	1	1	62	NaN	1226.jpg	1228.jpg	72	65	1	NaN	8	NaN	NaN	0.2498241	0.3436509	NaN	1
BM_117	NaN	1	1	1	63	NaN	2063.jpg	1255.jpg	34	33	1	NaN	4	NaN	NaN	0.5534273	0.5605625	NaN	1
BM_117	NaN	1	1	1	64	NaN	1013.jpg	2194.jpg	22	24	1	NaN	2	NaN	NaN	0.6328481	0.6313508	NaN	0.5
BM_117	NaN	1	2	1	65	NaN	2089.jpg	1127.jpg	44	48	0	NaN	5	NaN	NaN	0.4495507	0.4259343	NaN	1
BM_117	NaN	1	2	1	66	NaN	2128.jpg	2053.jpg	61	63	1	NaN	7	NaN	NaN	0.3855637	0.3535526	NaN	0.5
BM_117	NaN	1	2	1	67	NaN	1144.jpg	2153.jpg	38	40	0	NaN	4	NaN	NaN	0.5410016	0.5100763	NaN	1
BM_117	NaN	1	2	1	68	NaN	2218.jpg	2209.jpg	21	23	0	NaN	2	NaN	NaN	0.6328746	0.6327258	NaN	0.5
BM_117	NaN	1	2	1	69	NaN	1127.jpg	2229.jpg	48	41	1	NaN	5	NaN	NaN	0.4259343	0.50252	NaN	1
BM_117	NaN	1	2	1	70	NaN	1216.jpg	2124.jpg	36	35	0	NaN	4	NaN	NaN	0.5464298	0.5495819	NaN	1
BM_117	NaN	1	2	1	71	NaN	1052.jpg	2110.jpg	58	60	0	NaN	7	NaN	NaN	0.3871176	0.3869535	NaN	0.5
BM_117	NaN	1	2	1	72	NaN	1130.jpg	2015.jpg	56	54	1	NaN	6	NaN	NaN	0.3890272	0.4000834	NaN	0.5
BM_117	NaN	1	2	1	73	NaN	1216.jpg	2153.jpg	36	40	0	NaN	4	NaN	NaN	0.5464298	0.5100763	NaN	1
BM_117	NaN	1	2	1	74	NaN	2248.jpg	2010.jpg	16	9	1	NaN	1	NaN	NaN	0.6513885	0.7479053	NaN	1
