Subject	StimRank	StimValue	StimName	StimNum	ValueGroup	Contingency	Go	Run	TrialInRun	Trial	TrialOnset	TrialOffset	Ladder	CueOnset	RT	KeyPressed	onsetPlanned	onset	duration
BM_108	54	0.4092885	2128.jpg	63	6	0.5	0	1	1	1	2.00111819099402	3.45274828298716	0.85	NaN	NaN	x	2	2.00111819099402	1.45163009199314
BM_108	20	0.6052296	2016.jpg	45	2	1	1	1	2	2	3.50284194000415	4.95434381798259	0.85	850.973012973554	1111.56790499808	b	3.5	3.50284194000415	1.45150187797844
BM_108	64	0.3380337	1210.jpg	32	7	0	0	1	3	3	5.00463962598587	6.45621242199559	0.85	NaN	NaN	x	5	5.00463962598587	1.45157279600971
BM_108	9	0.7632036	2125.jpg	62	1	0.5	0	1	4	4	6.50650192500325	7.95793670098647	0.85	NaN	NaN	x	6.5	6.50650192500325	1.45143477598322
BM_108	2	0.8408471	2154.jpg	66	0	0	0	1	5	5	8.0077542749932	9.4595211900014	0.85	NaN	NaN	x	8	8.0077542749932	1.45176691500819
BM_108	74	0.2633345	2024.jpg	46	0	0	0	1	6	6	9.50936565198936	10.9611689150042	0.85	NaN	NaN	x	9.5	9.50936565198936	1.45180326301488
BM_108	13	0.6802971	1254.jpg	38	1	0	0	1	7	7	11.0116628669784	12.4629357579979	0.85	NaN	NaN	x	11	11.0116628669784	1.45127289101947
BM_108	18	0.65908	2008.jpg	42	2	0	0	1	8	8	12.4965822689992	13.9479596329911	0.85	NaN	NaN	x	12.5	12.4965822689992	1.45137736399192
BM_108	1	0.8607862	2153.jpg	65	0	0	0	1	9	9	13.997981545981	15.449615288002	0.85	NaN	1200.30236401362	b	14	13.997981545981	1.45163374202093
BM_108	29	0.5687566	2212.jpg	73	3	1	1	1	10	10	15.49930214099	16.951261485985	0.85	851.224370009732	1091.11004701117	b	15.5	15.49930214099	1.45195934499498
BM_108	61	0.3584895	1115.jpg	17	7	0	0	1	11	11	17.0013309149945	18.4528855329845	0.85	NaN	NaN	x	17	17.0013309149945	1.45155461799004
BM_108	43	0.4821775	1060.jpg	13	5	0	0	1	12	12	18.5034134049783	19.9546101729793	0.85	NaN	NaN	x	18.5	18.5034134049783	1.45119676800095
BM_108	79	0.1572737	1192.jpg	28	0	0	0	1	13	13	20.0047150049941	21.456323410006	0.85	NaN	NaN	x	20	20.0047150049941	1.45160840501194
BM_108	70	0.2907518	1009.jpg	2	8	0	0	1	14	14	21.50636273899	22.9579261969775	0.85	NaN	NaN	x	21.5	21.50636273899	1.4515634579875
BM_108	28	0.5817264	1183.jpg	26	3	1	1	1	15	15	23.0084041539812	24.4600631189824	0.85	851.087702001678	1126.02502401569	b	23	23.0084041539812	1.45165896500112
BM_108	69	0.2950571	1080.jpg	15	8	1	1	1	16	16	24.5097564659955	25.9613164119946	0.85	851.057214982575	1104.62259699125	b	24.5	24.5097564659955	1.45155994599918
BM_108	19	0.6400114	2249.jpg	80	2	0	0	1	17	17	26.0114312219957	27.4630464249931	0.85	NaN	NaN	x	26	26.0114312219957	1.45161520299735
BM_108	67	0.3078076	2201.jpg	71	8	0	0	1	18	18	27.4965549189947	28.9480600319803	0.85	NaN	NaN	x	27.5	27.4965549189947	1.45150511298561
BM_108	26	0.5865998	1027.jpg	6	3	0	0	1	19	19	28.9980318089947	30.45003516	0.85	NaN	NaN	x	29	28.9980318089947	1.45200335100526
BM_108	27	0.584111	1202.jpg	29	3	0	0	1	20	20	30.5000592579891	31.9516149749979	0.85	NaN	NaN	x	30.5	30.5000592579891	1.45155571700889
BM_108	66	0.3180561	1228.jpg	36	8	0	0	1	21	21	32.0013946190011	33.4536086479784	0.85	NaN	NaN	x	32	32.0013946190011	1.45221402897732
BM_108	23	0.5875519	2039.jpg	47	2	1	1	1	22	22	33.5030654769798	34.9548126769951	0.85	850.995206012158	1111.33224301739	b	33.5	33.5030654769798	1.45174720001523
BM_108	31	0.5532359	2010.jpg	43	3	0	0	1	23	23	35.0047528859868	36.4566027459805	0.85	NaN	NaN	x	35	35.0047528859868	1.45184985999367
BM_108	62	0.3528621	1114.jpg	16	7	0.5	1	1	24	24	36.5065416959987	37.9581440679904	0.85	851.126925001154	1155.87076600059	b	36.5	36.5065416959987	1.45160237199161
BM_108	58	0.3740419	2041.jpg	48	7	0	0	1	25	25	38.008609062992	39.4598343019898	0.85	NaN	NaN	x	38	38.008609062992	1.45122523899772
BM_108	22	0.5914366	2209.jpg	72	2	1	1	1	26	26	39.5101961469918	40.96156607999	0.85	851.108158996794	1160.21336000995	b	39.5	39.5101961469918	1.4513699329982
BM_108	53	0.412176	2058.jpg	53	6	0	0	1	27	27	40.9952921969816	42.4465675629908	0.85	NaN	NaN	x	41	40.9952921969816	1.45127536600921
BM_108	15	0.67673	2094.jpg	56	1	0.5	0	1	28	28	42.4967042749922	43.9482170919946	0.85	NaN	NaN	x	42.5	42.4967042749922	1.45151281700237
BM_108	35	0.5312178	1057.jpg	12	4	0	0	1	29	29	43.9980777399905	45.4498839559965	0.85	NaN	NaN	x	44	43.9980777399905	1.45180621600593
BM_108	4	0.8206439	2053.jpg	51	0	0	0	1	30	30	45.4999400099914	46.9515750790015	0.85	NaN	NaN	x	45.5	45.4999400099914	1.45163506901008
BM_108	72	0.2771038	1204.jpg	30	8	1	1	1	31	31	47.0021635019802	48.4534999539901	0.85	851.065485010622	1132.09936002386	b	47	47.0021635019802	1.45133645200985
BM_108	7	0.774919	2015.jpg	44	0	0	0	1	32	32	48.5033982539899	49.9550294950022	0.85	NaN	NaN	x	48.5	48.5033982539899	1.45163124101236
BM_108	45	0.4763017	1017.jpg	4	5	0	0	1	33	33	50.0048980559804	51.4565652830061	0.85	NaN	NaN	x	50	50.0048980559804	1.45166722702561
BM_108	17	0.6681715	2248.jpg	79	2	1	1	1	34	34	51.5068494360021	52.9584014629945	0.85	850.915873976192	1179.54412600375	b	51.5	51.5068494360021	1.45155202699243
BM_108	3	0.8256861	2124.jpg	61	0	0	0	1	35	35	53.0084951059835	54.4598513669916	0.85	NaN	NaN	x	53	53.0084951059835	1.45135626100819
BM_108	12	0.6844074	2045.jpg	50	1	0.5	0	1	36	36	54.5101642289956	55.961757254001	0.85	NaN	NaN	x	54.5	54.5101642289956	1.45159302500542
BM_108	49	0.4202639	2218.jpg	75	6	0.5	0	1	37	37	55.995335212996	57.4466499339906	0.85	NaN	NaN	x	56	55.995335212996	1.45131472099456
BM_108	68	0.3020404	1226.jpg	35	8	1	1	1	38	38	57.4968572899816	58.9484740379849	0.85	850.920537021011	1141.55474799918	b	57.5	57.4968572899816	1.45161674800329
BM_108	78	0.2076439	1144.jpg	20	0	0	0	1	39	39	58.9988548539986	60.4504494009889	0.85	NaN	NaN	x	59	58.9988548539986	1.45159454699024
BM_108	52	0.4124218	2043.jpg	49	6	0.5	1	1	40	40	60.5000704469858	61.9517731259984	0.85	851.011998020113	1146.30530701834	b	60.5	60.5000704469858	1.45170267901267
BM_108	16	0.6717323	2181.jpg	69	1	0	0	1	41	41	62.0019682470011	63.4535226169974	0.85	NaN	NaN	x	62	62.0019682470011	1.4515543699963
BM_108	77	0.2252473	1207.jpg	31	0	0	0	1	42	42	63.5034903390042	64.9555366470013	0.85	NaN	NaN	x	63.5	63.5034903390042	1.45204630799708
BM_108	21	0.5970767	1050.jpg	10	2	0	0	1	43	43	65.0054147680057	66.4568521259935	0.85	NaN	NaN	x	65	65.0054147680057	1.45143735798774
BM_108	47	0.4666226	2164.jpg	68	5	1	1	1	44	44	66.5068639300007	67.9584650229954	0.85	850.93415400479	1099.42007198697	b	66.5	66.5068639300007	1.45160109299468
BM_108	38	0.511866	1216.jpg	33	4	0.5	0	1	45	45	68.0086395579856	69.4602442609903	0.85	NaN	NaN	x	68	68.0086395579856	1.4516047030047
BM_108	33	0.5519477	1220.jpg	34	4	0.5	1	1	46	46	69.5102763149771	70.9619611639937	0.85	851.041530026123	1144.00834700791	b	69.5	69.5102763149771	1.4516848490166
BM_108	5	0.813244	2063.jpg	54	0	0	0	1	47	47	70.995343165996	72.4469279460027	0.85	NaN	NaN	x	71	70.995343165996	1.45158478000667
BM_108	11	0.748237	2054.jpg	52	1	0	0	1	48	48	72.4969187789829	73.9487716379808	0.85	NaN	NaN	x	72.5	72.4969187789829	1.45185285899788
BM_108	80	0.1538141	2149.jpg	64	0	0	0	1	49	49	73.9989402669889	75.4506175279967	0.85	NaN	NaN	x	74	73.9989402669889	1.45167726100772
BM_108	10	0.762755	2118.jpg	60	1	0	0	1	50	50	75.5007023439975	76.9520626809972	0.85	NaN	NaN	x	75.5	75.5007023439975	1.45136033699964
BM_108	50	0.416629	1007.jpg	1	6	0	0	1	51	51	77.0023120249971	78.4537450289936	0.85	NaN	883.939952997025	b	77	77.0023120249971	1.4514330039965
BM_108	48	0.4340077	2221.jpg	76	5	0	0	1	52	52	78.504277392989	79.9555370879825	0.85	NaN	NaN	x	78.5	78.504277392989	1.4512596949935
BM_108	32	0.5525537	2112.jpg	59	3	1	1	1	53	53	80.0058951700048	81.4569080189976	0.85	851.198969990946	1152.47256899602	b	80	80.0058951700048	1.45101284899283
BM_108	41	0.4979419	1255.jpg	39	5	1	1	1	54	54	81.507313346985	82.9589166679943	0.85	850.959581002826	1163.13454700867	b	81.5	81.507313346985	1.45160332100932
BM_108	65	0.3231362	1150.jpg	23	8	1	1	1	55	55	83.0087121019897	84.4604144920013	0.85	851.571341016097	1093.6833450105	b	83	83.0087121019897	1.45170239001163
BM_108	8	0.7748642	2240.jpg	78	0	0	0	1	56	56	84.5105350230006	85.9621362359903	0.85	NaN	NaN	x	84.5	84.5105350230006	1.45160121298977
BM_108	51	0.4164772	1262.jpg	40	6	0	0	1	57	57	85.9954712059989	87.4468786559883	0.85	NaN	NaN	x	86	85.9954712059989	1.45140744998935
BM_108	25	0.5869449	2089.jpg	55	3	1	1	1	58	58	87.4969344410056	88.9488468259806	0.85	851.454365998507	1077.45903998148	b	87.5	87.4969344410056	1.451912384975
BM_108	6	0.8006009	2217.jpg	74	0	0	0	1	59	59	88.9989117950026	90.4504691349866	0.85	NaN	1303.48402197706	b	89	88.9989117950026	1.45155733998399
BM_108	60	0.3596328	1013.jpg	3	7	0.5	1	1	60	60	90.5006311339966	91.9520642269927	0.85	850.972446991364	1185.73381900205	b	90.5	90.5006311339966	1.45143309299601
BM_108	63	0.3449322	1028.jpg	7	7	0.5	0	1	61	61	92.0022505689994	93.4539682339819	0.85	NaN	NaN	x	92	92.0022505689994	1.45171766498243
BM_108	14	0.6767717	2229.jpg	77	1	0.5	0	1	62	62	93.5044148939778	94.9555830619938	0.85	NaN	NaN	x	93.5	93.5044148939778	1.45116816801601
BM_108	42	0.4931793	2111.jpg	58	5	0	0	1	63	63	95.0056680869893	96.4573237969889	0.85	NaN	NaN	x	95	95.0056680869893	1.45165570999961
BM_108	37	0.5179274	2006.jpg	41	4	0	0	1	64	64	96.507776702987	97.9589658019831	0.85	NaN	NaN	x	96.5	96.507776702987	1.45118909899611
BM_108	59	0.3723849	1246.jpg	37	7	0	0	1	65	65	98.0088661649788	99.4609203499858	0.85	NaN	NaN	x	98	98.0088661649788	1.452054185007
BM_108	40	0.502587	2155.jpg	67	4	0	0	1	66	66	99.5105261749995	100.962275103986	0.85	NaN	NaN	x	99.5	99.5105261749995	1.45174892898649
BM_108	24	0.5872232	1035.jpg	9	2	0	0	1	67	67	100.995678908977	102.447365056985	0.85	NaN	NaN	x	101	100.995678908977	1.45168614800787
BM_108	30	0.5595512	1182.jpg	25	3	0	0	1	68	68	102.497823957005	103.948794013006	0.85	NaN	NaN	x	102.5	102.497823957005	1.4509700560011
BM_108	46	0.4731223	1052.jpg	11	5	1	1	1	69	69	103.998963991995	105.450785205991	0.85	851.040899986401	1175.44775400893	b	104	103.998963991995	1.45182121399557
BM_108	55	0.4039408	1146.jpg	22	6	0.5	0	1	70	70	105.501008249004	106.952427554992	0.85	NaN	NaN	x	105.5	105.501008249004	1.45141930598766
BM_108	75	0.2544288	1173.jpg	24	0	0	0	1	71	71	107.002490304993	108.454114792985	0.85	NaN	NaN	x	107	107.002490304993	1.45162448799238
BM_108	73	0.2726267	1130.jpg	19	0	0	0	1	72	72	108.504391734983	109.955816328991	0.85	NaN	NaN	x	108.5	108.504391734983	1.45142459400813
BM_108	36	0.5253501	1191.jpg	27	4	0.5	0	1	73	73	110.006247109995	111.457379165979	0.85	NaN	NaN	x	110	110.006247109995	1.45113205598318
BM_108	39	0.5026167	1031.jpg	8	4	0.5	1	1	74	74	111.507488748	112.959039092995	0.85	851.011986000231	1186.78446099511	b	111.5	111.507488748	1.45155034499476
BM_108	44	0.4768404	1145.jpg	21	5	1	1	1	75	75	113.009391554981	114.460825073998	0.85	850.746743002674	1348.97578202072	b	113	113.009391554981	1.45143351901788
BM_108	34	0.5374739	2194.jpg	70	4	0	0	1	76	76	114.511089588981	115.962395679002	0.85	NaN	NaN	x	114.5	114.511089588981	1.45130609002081
BM_108	57	0.375488	1073.jpg	14	7	0.5	1	1	77	77	115.995771057002	117.447547054006	0.85	851.09271100373	1170.62797598192	b	116	115.995771057002	1.45177599700401
BM_108	71	0.2850057	1019.jpg	5	8	0	0	1	78	78	117.497749756003	118.949179616	0.85	NaN	NaN	x	117.5	117.497749756003	1.45142985999701
BM_108	56	0.3877254	1127.jpg	18	6	0	0	1	79	79	118.999107091979	120.450717664993	0.85	NaN	NaN	x	119	118.999107091979	1.45161057301448
BM_108	76	0.245719	2110.jpg	57	0	0	0	1	80	80	120.501055926987	121.952597052994	0.85	NaN	NaN	x	120.5	120.501055926987	1.45154112600721
BM_108	52	0.4124218	2043.jpg	49	6	0.5	1	2	1	81	122.002780401992	123.454183486989	0.85	850.873012008378	1187.60338801076	b	122	122.002780401992	1.45140308499685
BM_108	22	0.5914366	2209.jpg	72	2	1	1	2	2	82	123.504388139001	124.955918833002	0.85	851.005086995428	1222.00364698074	b	123.5	123.504388139001	1.45153069400112
BM_108	2	0.8408471	2154.jpg	66	0	0	0	2	3	83	125.006318637985	126.457619945984	0.85	NaN	NaN	x	125	125.006318637985	1.45130130799953
BM_108	42	0.4931793	2111.jpg	58	5	0	0	2	4	84	126.508417197998	127.959705563	0.85	NaN	NaN	x	126.5	126.508417197998	1.45128836500226
BM_108	58	0.3740419	2041.jpg	48	7	0	0	2	5	85	128.009708365978	129.461049559002	0.85	NaN	NaN	x	128	128.009708365978	1.45134119302384
BM_108	28	0.5817264	1183.jpg	26	3	1	1	2	6	86	129.511170151993	130.962653409981	0.85	851.0117509868	1159.21008400619	b	129.5	129.511170151993	1.451483257988
BM_108	67	0.3078076	2201.jpg	71	8	0	0	2	7	87	130.995791880996	132.447833419981	0.85	NaN	NaN	x	131	130.995791880996	1.45204153898521
BM_108	62	0.3528621	1114.jpg	16	7	0.5	0	2	8	88	132.497906047996	133.949606832	0.85	NaN	NaN	x	132.5	132.497906047996	1.45170078400406
BM_108	16	0.6717323	2181.jpg	69	1	0	0	2	9	89	133.999279651995	135.451041208988	0.85	NaN	NaN	x	134	133.999279651995	1.45176155699301
BM_108	59	0.3723849	1246.jpg	37	7	0	0	2	10	90	135.501038371003	136.953100476996	0.85	NaN	NaN	x	135.5	135.501038371003	1.45206210599281
BM_108	40	0.502587	2155.jpg	67	4	0	0	2	11	91	137.00284484998	138.454434415005	0.85	NaN	NaN	x	137	137.00284484998	1.45158956502564
BM_108	25	0.5869449	2089.jpg	55	3	1	1	2	12	92	138.504494842986	139.956437093002	0.85	851.033985003596	1141.88468101202	b	138.5	138.504494842986	1.45194225001615
BM_108	23	0.5875519	2039.jpg	47	2	1	1	2	13	93	140.006228384998	141.457865967997	0.85	850.933765992522	1120.09820700041	b	140	140.006228384998	1.45163758299896
BM_108	33	0.5519477	1220.jpg	34	4	0.5	1	2	14	94	141.508281157992	142.959548394982	0.85	850.597698998172	1138.05183098884	b	141.5	141.508281157992	1.45126723698922
BM_108	43	0.4821775	1060.jpg	13	5	0	0	2	15	95	143.00954102198	144.461247214989	0.85	NaN	NaN	x	143	143.00954102198	1.45170619300916
BM_108	47	0.4666226	2164.jpg	68	5	1	1	2	16	96	144.511226428993	145.962758315989	0.85	851.073958008783	1327.13659200817	b	144.5	144.511226428993	1.45153188699624
BM_108	26	0.5865998	1027.jpg	6	3	0	0	2	17	97	145.996449455997	147.448035712994	0.85	NaN	NaN	x	146	145.996449455997	1.45158625699696
BM_108	36	0.5253501	1191.jpg	27	4	0.5	0	2	18	98	147.497933609004	148.949964564003	0.85	NaN	NaN	x	147.5	147.497933609004	1.45203095499892
BM_108	30	0.5595512	1182.jpg	25	3	0	0	2	19	99	149.000050584	150.451246246987	0.85	NaN	NaN	x	149	149.000050584	1.45119566298672
BM_108	71	0.2850057	1019.jpg	5	8	0	0	2	20	100	150.501329994993	151.953433386981	0.85	NaN	NaN	x	150.5	150.501329994993	1.4521033919882
BM_108	61	0.3584895	1115.jpg	17	7	0	0	2	21	101	152.003441153996	153.454777023988	0.85	NaN	NaN	x	152	152.003441153996	1.45133586999145
BM_108	77	0.2252473	1207.jpg	31	0	0	0	2	22	102	153.504736083996	154.956408252998	0.85	NaN	NaN	x	153.5	153.504736083996	1.45167216900154
BM_108	50	0.416629	1007.jpg	1	6	0	0	2	23	103	155.006393107004	156.458464235999	0.85	NaN	NaN	x	155	155.006393107004	1.45207112899516
BM_108	12	0.6844074	2045.jpg	50	1	0.5	0	2	24	104	156.508146124979	157.95967965899	0.85	NaN	NaN	x	156.5	156.508146124979	1.45153353401111
BM_108	74	0.2633345	2024.jpg	46	0	0	0	2	25	105	158.009897408978	159.461418613995	0.85	NaN	NaN	x	158	158.009897408978	1.45152120501734
BM_108	27	0.584111	1202.jpg	29	3	0	0	2	26	106	159.511426201003	160.963070883998	0.85	NaN	NaN	x	159.5	159.511426201003	1.45164468299481
BM_108	56	0.3877254	1127.jpg	18	6	0	0	2	27	107	160.996503089991	162.448268648994	0.85	NaN	NaN	x	161	160.996503089991	1.45176555900252
BM_108	53	0.412176	2058.jpg	53	6	0	0	2	28	108	162.498042269988	163.949752068002	0.85	NaN	NaN	x	162.5	162.498042269988	1.45170979801333
BM_108	29	0.5687566	2212.jpg	73	3	1	1	2	29	109	163.999999350985	165.451471439999	0.85	850.972942018416	1150.32620201237	b	164	163.999999350985	1.45147208901471
BM_108	34	0.5374739	2194.jpg	70	4	0	0	2	30	110	165.50186001198	166.953616903978	0.85	NaN	NaN	x	165.5	165.50186001198	1.45175689199823
BM_108	20	0.6052296	2016.jpg	45	2	1	1	2	31	111	167.003336865979	168.455003445997	0.85	850.829486007569	1171.01063902373	b	167	167.003336865979	1.45166658001835
BM_108	7	0.774919	2015.jpg	44	0	0	0	2	32	112	168.504813389998	169.956504742004	0.85	NaN	NaN	x	168.5	168.504813389998	1.45169135200558
BM_108	21	0.5970767	1050.jpg	10	2	0	0	2	33	113	170.007337594987	171.458442467992	0.85	NaN	NaN	x	170	170.007337594987	1.45110487300553
BM_108	38	0.511866	1216.jpg	33	4	0.5	0	2	34	114	171.508314059	172.960236423998	0.85	NaN	NaN	x	171.5	171.508314059	1.45192236499861
BM_108	54	0.4092885	2128.jpg	63	6	0.5	0	2	35	115	173.010363237001	174.461809348984	0.85	NaN	NaN	x	173	173.010363237001	1.45144611198339
BM_108	10	0.762755	2118.jpg	60	1	0	0	2	36	116	174.495309664984	175.946565049002	0.85	NaN	NaN	x	174.5	174.495309664984	1.45125538401771
BM_108	49	0.4202639	2218.jpg	75	6	0.5	0	2	37	117	175.996707629005	177.448367816978	0.85	NaN	NaN	x	176	175.996707629005	1.45166018797318
BM_108	13	0.6802971	1254.jpg	38	1	0	0	2	38	118	177.498084441002	178.949860438996	0.85	NaN	NaN	x	177.5	177.498084441002	1.45177599799354
BM_108	68	0.3020404	1226.jpg	35	8	1	1	2	39	119	178.999910639977	180.451504072989	0.85	851.101556007052	1214.4934090029	b	179	178.999910639977	1.45159343301202
BM_108	8	0.7748642	2240.jpg	78	0	0	0	2	40	120	180.501875047979	181.953508137987	0.85	NaN	NaN	x	180.5	180.501875047979	1.45163309000782
BM_108	76	0.245719	2110.jpg	57	0	0	0	2	41	121	182.003426399984	183.455430973001	0.85	NaN	NaN	x	182	182.003426399984	1.45200457301689
BM_108	80	0.1538141	2149.jpg	64	0	0	0	2	42	122	183.50493673599	184.956705449993	0.85	NaN	NaN	x	183.5	183.50493673599	1.45176871400326
BM_108	64	0.3380337	1210.jpg	32	7	0	0	2	43	123	185.007152009988	186.458295813005	0.85	NaN	NaN	x	185	185.007152009988	1.45114380301675
BM_108	6	0.8006009	2217.jpg	74	0	0	0	2	44	124	186.508559017006	187.960179888003	0.85	NaN	NaN	x	186.5	186.508559017006	1.45162087099743
BM_108	1	0.8607862	2153.jpg	65	0	0	0	2	45	125	188.010249529005	189.461646946991	0.85	NaN	NaN	x	188	188.010249529005	1.4513974179863
BM_108	31	0.5532359	2010.jpg	43	3	0	0	2	46	126	189.495415490004	190.946867716004	0.85	NaN	NaN	x	189.5	189.495415490004	1.45145222599967
BM_108	39	0.5026167	1031.jpg	8	4	0.5	0	2	47	127	190.996887980989	192.448587288003	0.85	NaN	NaN	x	191	190.996887980989	1.45169930701377
BM_108	55	0.4039408	1146.jpg	22	6	0.5	1	2	48	128	192.49888225898	193.950178453	0.85	850.892674003262	1123.36875899928	b	192.5	192.49888225898	1.45129619401996
BM_108	73	0.2726267	1130.jpg	19	0	0	0	2	49	129	194.000230424979	195.451850996993	0.85	NaN	NaN	x	194	194.000230424979	1.45162057201378
BM_108	41	0.4979419	1255.jpg	39	5	1	1	2	50	130	195.502311119984	196.953501950979	0.85	850.991672021337	1112.01368499314	b	195.5	195.502311119984	1.45119083099416
BM_108	51	0.4164772	1262.jpg	40	6	0	0	2	51	131	197.003511098999	198.455127864989	0.85	NaN	NaN	x	197	197.003511098999	1.45161676598946
