subjectID	scanner	order	block	run	trial	onsettime	ImageLeft	ImageRight	bidIndexLeft	bidIndexRight	IsleftGo	Response	PairType	Outcome	RT	bidLeft	bidRight	FixationTime	Contingency	PlannedOnset	onset	duration
BM_109	0	1	1	1	1	4.00449832994491	2094.jpg	2010.jpg	19	23	0	u	2	0	762.130366056226	0.7090074	0.6334136	4.78875035000965	0.5	4	4.00449832994491	0.784252020064741
BM_109	0	1	1	1	2	7.70879641000647	2058.jpg	2212.jpg	64	62	1	u	7	1	1201.83107000776	0.274261	0.2938363	8.92669532098807	0.5	7.7	7.70879641000647	1.2178989109816
BM_109	0	1	1	1	3	11.2959859740222	1050.jpg	2209.jpg	15	9	0	i	1	1	758.641135995276	0.7324766	0.8023339	12.0636135200039	1	11.3	11.2959859740222	0.767627545981668
BM_109	0	1	1	1	4	15.100339259021	2249.jpg	1080.jpg	67	71	1	u	8	1	738.276799907908	0.2634742	0.2083886	15.8511234240141	1	15.1	15.100339259021	0.750784164993092
BM_109	0	1	1	1	5	20.306095244945	2217.jpg	1220.jpg	44	43	1	u	5	1	676.511211087927	0.4730382	0.4869236	21.0069228640059	1	20.3	20.306095244945	0.700827619060874
BM_109	0	1	1	1	6	23.7930703900056	1145.jpg	2006.jpg	49	51	0	i	6	1	797.556477948092	0.4286788	0.3793225	24.6109887700295	0.5	23.8	23.7930703900056	0.817918380023912
BM_109	0	1	1	1	7	26.8969179219566	1009.jpg	1202.jpg	46	48	0	i	5	1	813.68897901848	0.4626379	0.4475554	27.731143372017	1	26.9	26.8969179219566	0.83422545006033
BM_109	0	1	1	1	8	31.2014880450442	2039.jpg	2024.jpg	72	68	1	i	8	0	773.162344936281	0.2068301	0.2568409	31.9858866879949	1	31.2	31.2014880450442	0.784398642950691
BM_109	0	1	1	1	9	36.6077481239336	1207.jpg	1150.jpg	26	29	1	u	3	1	742.874751100317	0.6010656	0.5871281	37.3583020769292	0.5	36.6	36.6077481239336	0.750553952995688
BM_109	0	1	1	1	10	39.9949069939321	2221.jpg	1246.jpg	17	24	1	u	2	1	779.719959013164	0.7155842	0.627023	40.7957905409858	0.5	40	39.9949069939321	0.800883547053672
BM_109	0	1	1	1	11	45.3009351990186	2181.jpg	2010.jpg	18	23	0	u	2	0	801.685868995264	0.712984	0.6334136	46.1184343800414	0.5	45.3	45.3009351990186	0.817499181022868
BM_109	0	1	1	1	12	53.6933619950432	2248.jpg	2058.jpg	60	64	0	i	7	1	993.265184923075	0.3323835	0.274261	54.6945246210089	0.5	53.7	53.6933619950432	1.00116262596566
BM_109	0	1	1	1	13	59.2999872679356	1013.jpg	2006.jpg	56	51	0	u	6	0	930.643960018642	0.3538597	0.3793225	60.2510368200019	0.5	59.3	59.2999872679356	0.951049552066252
BM_109	0	1	1	1	14	62.6037254119292	2016.jpg	2045.jpg	40	39	0	i	4	1	938.901625107974	0.497406	0.4988433	63.5546603649855	1	62.6	62.6037254119292	0.950934953056276
BM_109	0	1	1	1	15	66.7083056799602	2201.jpg	1246.jpg	22	24	1	u	2	1	746.320949983783	0.6795161	0.627023	67.475760389003	0.5	66.7	66.7083056799602	0.767454709042795
BM_109	0	1	1	1	16	70.5960128789302	2089.jpg	1114.jpg	13	11	1	u	1	1	754.631210002117	0.7559756	0.7745827	71.3634713279316	1	70.6	70.5960128789302	0.767458449001424
BM_109	0	1	1	1	17	74.8007037719944	1028.jpg	2045.jpg	37	39	0	i	4	1	901.934916037135	0.5371136	0.4988433	75.7183796570171	1	74.8	74.8007037719944	0.917675885022618
BM_109	0	1	1	1	18	79.1054900719319	2221.jpg	2181.jpg	17	18	1	i	2	0	725.13750102371	0.7155842	0.712984	79.8396709209774	0.5	79.1	79.1054900719319	0.734180849045515
BM_109	0	1	1	1	19	83.8943612099392	2024.jpg	2015.jpg	68	66	0	i	8	1	936.245232005604	0.2568409	0.2689514	84.8452670939732	1	83.9	83.8943612099392	0.950905884034
