subjectID	scanner	order	block	run	trial	onsettime	ImageLeft	ImageRight	bidIndexLeft	bidIndexRight	IsleftGo	Response	PairType	Outcome	RT	bidLeft	bidRight	FixationTime	Contingency	PlannedOnset	onset	duration
BM_107	0	3	1	1	1	4.00442008499522	2218.jpg	1173.jpg	17	18	0	i	2	1	1080.56134195067	0.7044599	0.7033054	5.10574233997613	1	4	4.00442008499522	1.10132225498091
BM_107	0	3	1	1	2	7.60850548802409	2240.jpg	1226.jpg	61	62	1	i	7	0	620.487821986899	0.2991275	0.2762523	8.24261222896166	1	7.6	7.60850548802409	0.634106740937568
BM_107	0	3	1	1	3	12.9978646460222	2112.jpg	1144.jpg	49	51	1	u	6	1	727.126144920476	0.4211615	0.4088438	13.7487644089852	1	13	12.9978646460222	0.750899762962945
BM_107	0	3	1	1	4	18.4039716370171	2010.jpg	1144.jpg	55	51	1	u	6	1	729.018312995322	0.3722629	0.4088438	19.1548428960377	1	18.4	18.4039716370171	0.750871259020641
BM_107	0	3	1	1	5	22.208225445007	1050.jpg	2039.jpg	22	24	1	i	2	0	868.744381936267	0.6740801	0.6564333	23.0925631650025	1	22.2	22.208225445007	0.884337719995528
BM_107	0	3	1	1	6	27.6977065419778	1144.jpg	1009.jpg	51	52	0	u	6	0	1067.28362804279	0.4088438	0.386212	28.7822905179346	1	27.7	27.6977065419778	1.08458397595678
BM_107	0	3	1	1	7	33.0036807570141	1031.jpg	1080.jpg	10	13	1	u	1	1	1081.30926697049	0.7897269	0.7254056	34.1049829149852	0.5	33	33.0036807570141	1.10130215797108
BM_107	0	3	1	1	8	37.5087320460007	2008.jpg	2181.jpg	37	38	0	u	4	0	1088.2583099883	0.5294375	0.5135526	38.60997472296	0.5	37.5	37.5087320460007	1.10124267695937
BM_107	0	3	1	1	9	41.0961598380236	1207.jpg	2054.jpg	30	29	1	i	3	0	1196.83024194092	0.6069154	0.6073049	42.314154076972	1	41.1	41.0961598380236	1.21799423894845
BM_107	0	3	1	1	10	45.7013122410281	1262.jpg	1130.jpg	42	44	0	i	5	1	1071.67863694485	0.465373	0.457106	46.7858938169666	0.5	45.7	45.7013122410281	1.0845815759385
BM_107	0	3	1	1	11	52.1084427710157	2229.jpg	1017.jpg	34	39	0	u	4	0	1176.54760496225	0.5625529	0.5054325	53.2929636419285	0.5	52.1	52.1084427710157	1.18452087091282
BM_107	0	3	1	1	12	57.2976764249615	1220.jpg	1226.jpg	64	62	1	i	7	0	1291.33159306366	0.2641835	0.2762523	58.5990491280099	1	57.3	57.2976764249615	1.3013727030484
BM_107	0	3	1	1	13	61.2020522429375	1145.jpg	1144.jpg	54	51	1	u	6	1	1058.92716499511	0.3754268	0.4088438	62.2695924589643	1	61.2	61.2020522429375	1.06754021602683
BM_107	0	3	1	1	14	67.5922923790058	2041.jpg	2015.jpg	36	40	1	u	4	1	1124.70270798076	0.5353095	0.4924065	68.7269033270422	0.5	67.6	67.5922923790058	1.13461094803642
BM_107	0	3	1	1	15	71.0965044059558	2201.jpg	2217.jpg	72	70	0	u	8	0	1340.47538798768	0.2129676	0.2251138	72.4479392039357	0.5	71.1	71.0965044059558	1.35143479797989
BM_107	0	3	1	1	16	75.3011906229658	2054.jpg	2063.jpg	29	31	0	u	3	0	1063.79357597325	0.6073049	0.5873442	76.3857279139338	1	75.3	75.3011906229658	1.084537290968
BM_107	0	3	1	1	17	79.1054792449577	2045.jpg	1019.jpg	11	12	1	i	1	0	1323.50177597255	0.7648884	0.7476781	80.4402546850033	0.5	79.1	79.1054792449577	1.33477544004563
BM_107	0	3	1	1	18	82.2089695569593	1173.jpg	2118.jpg	18	21	1	u	2	1	804.020327981561	0.7033054	0.6745322	83.026497334009	1	82.2	82.2089695569593	0.81752777704969
BM_107	0	3	1	1	19	85.596079736948	2041.jpg	2221.jpg	36	35	1	u	4	1	960.904874023981	0.5353095	0.5496496	86.5805363069521	0.5	85.6	85.596079736948	0.984456570004113
BM_107	0	3	1	1	20	89.3002540359739	2218.jpg	2154.jpg	17	23	0	i	2	1	856.726858997717	0.7044599	0.6631575	90.1679173189914	1	89.3	89.3002540359739	0.867663283017464
BM_107	0	3	1	1	21	93.5049925859785	1146.jpg	1130.jpg	47	44	0	i	5	1	827.977297012694	0.4291972	0.457106	94.3559654919663	0.5	93.5	93.5049925859785	0.850972905987874
BM_107	0	3	1	1	22	99.2948476149468	2043.jpg	1216.jpg	67	68	1	u	8	1	782.142682000995	0.2290279	0.2254779	100.095696673961	0.5	99.3	99.2948476149468	0.800849059014581
BM_107	0	3	1	1	23	102.898898856016	2212.jpg	1150.jpg	26	32	1	u	3	1	962.080977973528	0.6500908	0.5840814	103.883287928998	1	102.9	102.898898856016	0.984389072982594
BM_107	0	3	1	1	24	107.604099218966	1007.jpg	1228.jpg	28	27	0	i	3	1	888.881540042348	0.6335586	0.6411453	108.505102569936	1	107.6	107.604099218966	0.901003350969404
BM_107	0	3	1	1	25	113.594281669939	1150.jpg	1228.jpg	32	27	0	u	3	0	858.687388012186	0.5840814	0.6411453	114.461509760004	1	113.6	113.594281669939	0.8672280900646
BM_107	0	3	1	1	26	117.899076362024	1017.jpg	2008.jpg	39	37	1	i	4	0	1089.91504495498	0.5054325	0.5294375	119.000216364977	0.5	117.9	117.899076362024	1.10114000295289
BM_107	0	3	1	1	27	123.004744548933	2006.jpg	1226.jpg	58	62	1	u	7	1	1304.24569605384	0.3540011	0.2762523	124.32287675899	1	123	123.004744548933	1.31813221005723
BM_107	0	3	1	1	28	128.694566464983	1207.jpg	1028.jpg	30	25	1	i	3	0	822.424686979502	0.6069154	0.6556291	129.528733536019	1	128.7	128.694566464983	0.834167071036063
BM_107	0	3	1	1	29	135.201738371979	2006.jpg	1127.jpg	58	60	1	u	7	1	755.252746981569	0.3540011	0.3149248	135.969286373002	1	135.2	135.201738371979	0.767548001022078
BM_107	0	3	1	1	30	140.607893839013	1028.jpg	1228.jpg	25	27	0	i	3	1	653.097358997911	0.6556291	0.6411453	141.275287008029	1	140.6	140.607893839013	0.667393169016577
BM_107	0	3	1	1	31	144.996134283952	2155.jpg	2045.jpg	16	11	0	u	1	0	616.845394019037	0.711758	0.7648884	145.63011172798	0.5	145	144.996134283952	0.633977444027551
BM_107	0	3	1	1	32	148.299882991938	1130.jpg	1060.jpg	44	46	1	i	5	0	1041.10843804665	0.457106	0.4454223	149.351056028041	0.5	148.3	148.299882991938	1.05117303610314
BM_107	0	3	1	1	33	153.405574562028	1127.jpg	2248.jpg	60	59	0	u	7	0	823.415920953266	0.3149248	0.3164912	154.239825446042	1	153.4	153.405574562028	0.834250884014182
BM_107	0	3	1	1	34	161.097572261933	1191.jpg	1145.jpg	50	54	0	u	6	0	1315.4184280429	0.4110568	0.3754268	162.432376777986	1	161.1	161.097572261933	1.33480451605283
BM_107	0	3	1	1	35	164.100911070942	2058.jpg	1145.jpg	53	54	0	i	6	1	1000.08041504771	0.3804576	0.3754268	165.11877121299	1	164.1	164.100911070942	1.01786014204845
BM_107	0	3	1	1	36	168.405673642992	1228.jpg	2054.jpg	27	29	1	u	3	1	823.306920006871	0.6411453	0.6073049	169.240022529033	1	168.4	168.405673642992	0.834348886040971
BM_107	0	3	1	1	37	172.393217248959	2240.jpg	1127.jpg	61	60	1	i	7	0	771.773691056296	0.2991275	0.3149248	173.17779019603	1	172.4	172.393217248959	0.784572947071865
BM_107	0	3	1	1	38	175.396920616971	2125.jpg	1255.jpg	15	9	1	u	1	1	840.069847996347	0.7126688	0.8199644	176.247887172038	0.5	175.4	175.396920616971	0.850966555066407
BM_107	0	3	1	1	39	181.203386286972	2154.jpg	2118.jpg	23	21	1	u	2	1	633.627361967228	0.6631575	0.6745322	181.854207398952	1	181.2	181.203386286972	0.650821111979894
BM_107	0	3	1	1	40	184.907574872021	1027.jpg	1204.jpg	65	71	0	u	8	0	673.405451932922	0.2626802	0.2157807	185.591695614043	0.5	184.9	184.907574872021	0.68412074202206
BM_107	0	3	1	1	41	188.695222629001	1255.jpg	1031.jpg	9	10	0	i	1	1	701.758139999583	0.8199644	0.7897269	189.412705071038	0.5	188.7	188.695222629001	0.717482442036271
