subjectID	runtrial	onsettime	Name	Bid	RT	StimType	StimTypeInd
BMI_bff_129	1	2.458031e-03	317_shaked_ayelet.jpg	2.966003e+00	4.001221e+00	FamiliarFaces	6
BMI_bff_129	2	6.506416e+00	220_tamnu_shata_penina.jpg	5.069885e+00	3.344264e+00	FamiliarFaces	6
BMI_bff_129	3	1.301367e+01	206_hasson_israel.JPG	5.065735e+00	3.932985e+00	FamiliarFaces	6
BMI_bff_129	4	1.952109e+01	213_perry_yaakov.jpg	5.987122e+00	4.745606e+00	FamiliarFaces	6
BMI_bff_129	5	2.602839e+01	101_barak_ehud.jpg	7.086914e+00	3.638342e+00	FamiliarFaces	6
BMI_bff_129	6	3.253569e+01	309_katz_yisrael.jpg	6.069336e+00	5.314954e+00	FamiliarFaces	6
BMI_bff_129	7	3.904284e+01	214_piron_shai.jpg	7.945007e+00	3.839729e+00	FamiliarFaces	6
BMI_bff_129	8	4.555028e+01	308_hotovely_tzipi.jpg	9.030701e+00	3.556378e+00	FamiliarFaces	6
BMI_bff_129	9	5.205748e+01	204_galant_yoav.jpg	8.962158e+00	4.025103e+00	FamiliarFaces	6
BMI_bff_129	10	5.856483e+01	106_herzog_yitzhak.jpg	6.139221e+00	3.501835e+00	FamiliarFaces	6
BMI_bff_129	11	6.507202e+01	311_liberman_avigdor.jpg	1.128845e+00	3.498595e+00	FamiliarFaces	6
BMI_bff_129	12	7.157940e+01	114_shafir_stav.jpg	8.058472e+00	3.551231e+00	FamiliarFaces	6
BMI_bff_129	13	7.808686e+01	316_saar_gidon.jpg	4.976990e+00	4.067735e+00	FamiliarFaces	6
BMI_bff_129	14	8.459401e+01	320_yaalon_moshe.jpg	5.968079e+00	3.960569e+00	FamiliarFaces	6
BMI_bff_129	15	9.110131e+01	116_shmuli_itzik.jpg	7.993958e+00	4.573365e+00	FamiliarFaces	6
BMI_bff_129	16	9.760875e+01	303_deri_arye.jpg	1.058838e+00	3.833867e+00	FamiliarFaces	6
BMI_bff_129	17	1.041159e+02	202_cahlon_moshe.jpg	1.032349e+00	3.182744e+00	FamiliarFaces	6
