subjectID	runtrial	onsettime	Name	Bid	RT	StimType	StimTypeInd
BMI_bff_134	1	1.166079e-01	2240.jpg	8.903076e+00	3.686945e+00	Faces	2
BMI_bff_134	2	6.623188e+00	2015.jpg	6.141907e+00	3.187146e+00	Faces	2
BMI_bff_134	3	1.313050e+01	1202.jpg	3.999939e+00	3.257822e+00	Faces	2
BMI_bff_134	4	1.963780e+01	2053.jpg	1.931274e+00	3.137126e+00	Faces	2
BMI_bff_134	5	2.614513e+01	2128.jpg	1.377930e+00	3.020032e+00	Faces	2
BMI_bff_134	6	3.265248e+01	2112.jpg	6.591370e+00	3.003595e+00	Faces	2
BMI_bff_134	7	3.915981e+01	1262.jpg	5.864868e+00	3.380585e+00	Faces	2
BMI_bff_134	8	4.566709e+01	1050.jpg	4.055603e+00	3.193281e+00	Faces	2
BMI_bff_134	9	5.217438e+01	2043.jpg	2.543640e+00	3.397974e+00	Faces	2
BMI_bff_134	10	5.868172e+01	1150.jpg	1.555786e+00	3.226590e+00	Faces	2
BMI_bff_134	11	6.518897e+01	1114.jpg	6.772583e+00	3.263376e+00	Faces	2
BMI_bff_134	12	7.169633e+01	2024.jpg	2.652222e+00	3.220057e+00	Faces	2
BMI_bff_134	13	7.820369e+01	1060.jpg	8.154297e-01	3.632607e+00	Faces	2
BMI_bff_134	14	8.471095e+01	2041.jpg	7.940063e-01	3.533477e+00	Faces	2
BMI_bff_134	15	9.121825e+01	2218.jpg	5.526306e+00	3.082183e+00	Faces	2
BMI_bff_134	16	9.772571e+01	1019.jpg	2.845764e+00	3.246729e+00	Faces	2
BMI_bff_134	17	1.042329e+02	1173.jpg	1.841614e+00	3.355463e+00	Faces	2
BMI_bff_134	18	1.107404e+02	1013.jpg	3.393616e+00	3.160077e+00	Faces	2
BMI_bff_134	19	1.172496e+02	1246.jpg	1.506287e+00	3.546763e+00	Faces	2
BMI_bff_134	20	1.237548e+02	1255.jpg	1.203491e+00	3.403776e+00	Faces	2
BMI_bff_134	21	1.302622e+02	2010.jpg	4.145935e+00	3.403792e+00	Faces	2
BMI_bff_134	22	1.367695e+02	2006.jpg	2.557861e+00	3.874808e+00	Faces	2
BMI_bff_134	23	1.432769e+02	1007.jpg	4.333252e+00	3.103606e+00	Faces	2
BMI_bff_134	24	1.497841e+02	2212.jpg	9.886841e+00	3.140302e+00	Faces	2
BMI_bff_134	25	1.562916e+02	2045.jpg	7.998718e+00	3.168828e+00	Faces	2
