subjectID	runtrial	onsettime	Name	Bid	RT	StimType	StimTypeInd
BMI_bff_144	1	8.778280e-02	112_peretz_amir.jpg	3.968018e+00	3.109434e+00	FamiliarFaces	6
BMI_bff_144	2	6.606508e+00	320_yaalon_moshe.jpg	3.568848e+00	3.436688e+00	FamiliarFaces	6
BMI_bff_144	3	1.311383e+01	211_molla_shlomo.jpg	6.966125e+00	3.153362e+00	FamiliarFaces	6
BMI_bff_144	4	1.962108e+01	202_cahlon_moshe.jpg	4.794250e+00	3.222094e+00	FamiliarFaces	6
BMI_bff_144	5	2.612843e+01	205_german_yael.jpg	6.954651e+00	3.978658e+00	FamiliarFaces	6
BMI_bff_144	6	3.263577e+01	107_horowitz_nitzan.jpg	8.370850e+00	3.239463e+00	FamiliarFaces	6
BMI_bff_144	7	3.914297e+01	106_herzog_yitzhak.jpg	8.962830e+00	3.140158e+00	FamiliarFaces	6
BMI_bff_144	8	4.565015e+01	103_cabel_eitan.jpg	3.532166e+00	4.592996e+00	FamiliarFaces	6
BMI_bff_144	9	5.215788e+01	305_erdan_gilad.jpg	3.678833e+00	3.181271e+00	FamiliarFaces	6
BMI_bff_144	10	5.866488e+01	214_piron_shai.jpg	2.259338e+00	3.570213e+00	FamiliarFaces	6
BMI_bff_144	11	6.517216e+01	111_odeh_aiman.jpg	2.388184e+00	3.078961e+00	FamiliarFaces	6
BMI_bff_144	12	7.167943e+01	204_galant_yoav.jpg	1.137573e+00	3.003711e+00	FamiliarFaces	6
BMI_bff_144	13	7.818678e+01	217_shelach_ofer.jpg	3.037903e+00	3.288389e+00	FamiliarFaces	6
BMI_bff_144	14	8.469406e+01	313_lizman_yaakov.jpg	4.016235e+00	3.349053e+00	FamiliarFaces	6
BMI_bff_144	15	9.120130e+01	119_zandberg_tamar.jpg	8.903748e+00	3.105879e+00	FamiliarFaces	6
BMI_bff_144	16	9.770853e+01	314_netanyahu.jpg	6.282410e+00	3.302585e+00	FamiliarFaces	6
BMI_bff_144	17	1.042160e+02	219_stern_eliezer.jpg	8.522217e+00	3.611170e+00	FamiliarFaces	6
BMI_bff_144	18	1.107232e+02	303_deri_arye.jpg	2.113953e+00	4.280016e+00	FamiliarFaces	6
BMI_bff_144	19	1.172306e+02	311_liberman_avigdor.jpg	1.423401e+00	4.132574e+00	FamiliarFaces	6
BMI_bff_144	20	1.237379e+02	101_barak_ehud.jpg	2.414001e+00	3.625281e+00	FamiliarFaces	6
BMI_bff_144	21	1.302451e+02	105_gilon_ilan.jpg	5.169006e+00	2.966135e+00	FamiliarFaces	6
BMI_bff_144	22	1.367524e+02	218_shitrit_meir.jpg	5.048157e+00	3.026815e+00	FamiliarFaces	6
BMI_bff_144	23	1.432599e+02	114_shafir_stav.jpg	6.668030e+00	3.095483e+00	FamiliarFaces	6
