subjectID	runtrial	onsettime	Name	Bid	RT	StimType	StimTypeInd
BMI_bff_113	1	1.149710e-01	1019.jpg	3.914307e+00	4.160367e+00	Faces	2
BMI_bff_113	2	6.621805e+00	2164.jpg	4.680908e+00	3.213418e+00	Faces	2
BMI_bff_113	3	1.312904e+01	2094.jpg	6.040100e+00	4.482023e+00	Faces	2
BMI_bff_113	4	1.963634e+01	2043.jpg	5.908997e+00	3.958829e+00	Faces	2
BMI_bff_113	5	2.614359e+01	1210.jpg	4.997192e+00	4.339569e+00	Faces	2
BMI_bff_113	6	3.265101e+01	1035.jpg	3.250977e+00	4.304115e+00	Faces	2
BMI_bff_113	7	3.915827e+01	1027.jpg	4.524780e+00	3.588822e+00	Faces	2
BMI_bff_113	8	4.566558e+01	2041.jpg	5.104492e+00	4.649530e+00	Faces	2
BMI_bff_113	9	5.217327e+01	1017.jpg	4.081299e+00	3.189893e+00	Faces	2
BMI_bff_113	10	5.868022e+01	2039.jpg	5.833069e+00	3.586936e+00	Faces	2
BMI_bff_113	11	6.518756e+01	1191.jpg	5.228088e+00	2.879561e+00	Faces	2
BMI_bff_113	12	7.169482e+01	2194.jpg	5.406677e+00	4.084269e+00	Faces	2
BMI_bff_113	13	7.820203e+01	1226.jpg	4.541748e+00	4.409069e+00	Faces	2
BMI_bff_113	14	8.470941e+01	1255.jpg	5.358459e+00	3.429729e+00	Faces	2
BMI_bff_113	15	9.121670e+01	2110.jpg	5.116028e+00	3.394530e+00	Faces	2
BMI_bff_113	16	9.772414e+01	2212.jpg	5.983032e+00	3.918992e+00	Faces	2
BMI_bff_113	17	1.042313e+02	1114.jpg	5.116028e+00	3.251783e+00	Faces	2
BMI_bff_113	18	1.107388e+02	2118.jpg	5.429687e+00	4.000393e+00	Faces	2
BMI_bff_113	19	1.172461e+02	1216.jpg	4.280273e+00	3.349040e+00	Faces	2
BMI_bff_113	20	1.237533e+02	2209.jpg	5.282471e+00	5.441833e+00	Faces	2
BMI_bff_113	21	1.302606e+02	1173.jpg	4.691040e+00	3.254535e+00	Faces	2
BMI_bff_113	22	1.367680e+02	1262.jpg	4.575012e+00	3.307170e+00	Faces	2
BMI_bff_113	23	1.432753e+02	1060.jpg	3.429626e+00	4.487879e+00	Faces	2
BMI_bff_113	24	1.497826e+02	2010.jpg	6.021057e+00	4.932556e+00	Faces	2
BMI_bff_113	25	1.562898e+02	2015.jpg	6.007446e+00	3.505351e+00	Faces	2
BMI_bff_113	26	1.627971e+02	1202.jpg	4.826111e+00	4.726044e+00	Faces	2
BMI_bff_113	27	1.693045e+02	1145.jpg	4.493530e+00	3.282583e+00	Faces	2
BMI_bff_113	28	1.758118e+02	1031.jpg	4.479248e+00	3.783286e+00	Faces	2
BMI_bff_113	29	1.823192e+02	1246.jpg	3.094910e+00	3.891899e+00	Faces	2
BMI_bff_113	30	1.888265e+02	2149.jpg	4.976929e+00	3.616651e+00	Faces	2
BMI_bff_113	31	1.953337e+02	2240.jpg	5.677551e+00	3.877433e+00	Faces	2
BMI_bff_113	32	2.018410e+02	1073.jpg	4.526794e+00	3.946056e+00	Faces	2
BMI_bff_113	33	2.083484e+02	2153.jpg	6.850098e+00	4.366711e+00	Faces	2
BMI_bff_113	34	2.148558e+02	1052.jpg	4.473816e+00	3.171329e+00	Faces	2
BMI_bff_113	35	2.213630e+02	2089.jpg	6.058411e+00	3.496229e+00	Faces	2
BMI_bff_113	36	2.278704e+02	1013.jpg	4.340088e+00	3.492721e+00	Faces	2
BMI_bff_113	37	2.343778e+02	1050.jpg	5.020996e+00	3.201502e+00	Faces	2
BMI_bff_113	38	2.408852e+02	2248.jpg	7.071289e+00	3.757986e+00	Faces	2
BMI_bff_113	39	2.473923e+02	1150.jpg	4.151245e+00	4.642999e+00	Faces	2
BMI_bff_113	40	2.538996e+02	2125.jpg	6.048889e+00	3.463545e+00	Faces	2
BMI_bff_113	41	2.604070e+02	1183.jpg	4.282349e+00	4.380285e+00	Faces	2
BMI_bff_113	42	2.669141e+02	2181.jpg	6.501709e+00	3.936966e+00	Faces	2
BMI_bff_113	43	2.734216e+02	2063.jpg	6.482727e+00	3.477713e+00	Faces	2
BMI_bff_113	44	2.799290e+02	1127.jpg	3.771790e+00	3.874163e+00	Faces	2
BMI_bff_113	45	2.864362e+02	1204.jpg	3.796875e+00	3.406936e+00	Faces	2
BMI_bff_113	46	2.929435e+02	1130.jpg	3.372681e+00	3.731626e+00	Faces	2
BMI_bff_113	47	2.994508e+02	1192.jpg	3.645569e+00	3.928298e+00	Faces	2
BMI_bff_113	48	3.059580e+02	2229.jpg	6.392456e+00	4.141048e+00	Faces	2
BMI_bff_113	49	3.124653e+02	2128.jpg	5.915100e+00	3.457863e+00	Faces	2
BMI_bff_113	50	3.189727e+02	1007.jpg	4.485168e+00	3.942467e+00	Faces	2
BMI_bff_113	51	3.254800e+02	2045.jpg	6.197632e+00	4.107114e+00	Faces	2
BMI_bff_113	52	3.319874e+02	2112.jpg	6.541809e+00	3.495821e+00	Faces	2
BMI_bff_113	53	3.384947e+02	2218.jpg	6.016296e+00	3.844429e+00	Faces	2
BMI_bff_113	54	3.450021e+02	2024.jpg	5.761719e+00	4.336980e+00	Faces	2
BMI_bff_113	55	3.515096e+02	2053.jpg	5.162781e+00	3.805499e+00	Faces	2
BMI_bff_113	56	3.580167e+02	2006.jpg	5.885254e+00	3.362599e+00	Faces	2
BMI_bff_113	57	3.645239e+02	2058.jpg	5.606934e+00	3.799212e+00	Faces	2
BMI_bff_113	58	3.710319e+02	1080.jpg	4.104492e+00	3.259258e+00	Faces	2
BMI_bff_113	59	3.775386e+02	2155.jpg	5.079407e+00	3.584527e+00	Faces	2
BMI_bff_113	60	3.840460e+02	1146.jpg	5.078674e+00	3.613211e+00	Faces	2
