subjectID	runtrial	onsettime	Name	Bid	RT	StimType	StimTypeInd
BMI_bff_114	1	7.261859e-02	1191.jpg	4.965881e+00	3.671654e+00	Faces	2
BMI_bff_114	2	6.589492e+00	1246.jpg	5.864258e+00	3.602648e+00	Faces	2
BMI_bff_114	3	1.309689e+01	2010.jpg	6.123596e+00	3.255258e+00	Faces	2
BMI_bff_114	4	1.960413e+01	2045.jpg	6.291260e+00	3.460027e+00	Faces	2
BMI_bff_114	5	2.611148e+01	1035.jpg	8.164185e+00	3.496733e+00	Faces	2
BMI_bff_114	6	3.261876e+01	1114.jpg	7.584595e+00	3.205350e+00	Faces	2
BMI_bff_114	7	3.912599e+01	2248.jpg	5.659790e+00	3.770132e+00	Faces	2
BMI_bff_114	8	4.563335e+01	2058.jpg	4.342834e+00	3.910833e+00	Faces	2
BMI_bff_114	9	5.214070e+01	1173.jpg	1.998535e+00	5.987525e+00	Faces	2
BMI_bff_114	10	5.864790e+01	1150.jpg	5.815430e-01	3.728250e+00	Faces	2
BMI_bff_114	11	6.515521e+01	2155.jpg	6.392822e-01	4.356908e+00	Faces	2
BMI_bff_114	12	7.166264e+01	2125.jpg	8.093689e+00	3.377546e+00	Faces	2
BMI_bff_114	13	7.816983e+01	1202.jpg	5.034546e+00	3.422352e+00	Faces	2
BMI_bff_114	14	8.467717e+01	1192.jpg	7.316284e-01	3.875108e+00	Faces	2
BMI_bff_114	15	9.118451e+01	2024.jpg	4.541077e+00	3.487664e+00	Faces	2
BMI_bff_114	16	9.769177e+01	1050.jpg	7.730591e+00	3.212460e+00	Faces	2
BMI_bff_114	17	1.041992e+02	2006.jpg	4.993774e+00	3.185345e+00	Faces	2
BMI_bff_114	18	1.107063e+02	1130.jpg	2.426880e+00	3.085915e+00	Faces	2
BMI_bff_114	19	1.172138e+02	1145.jpg	2.293823e+00	3.282489e+00	Faces	2
BMI_bff_114	20	1.237213e+02	2063.jpg	2.468994e+00	2.878988e+00	Faces	2
BMI_bff_114	21	1.302283e+02	1146.jpg	1.377930e+00	3.979939e+00	Faces	2
BMI_bff_114	22	1.367356e+02	2118.jpg	2.545654e+00	3.728570e+00	Faces	2
BMI_bff_114	23	1.432429e+02	1127.jpg	4.647827e-01	3.557268e+00	Faces	2
BMI_bff_114	24	1.497502e+02	1052.jpg	1.477051e+00	3.457979e+00	Faces	2
BMI_bff_114	25	1.562575e+02	2112.jpg	4.297974e+00	3.334663e+00	Faces	2
BMI_bff_114	26	1.627649e+02	1204.jpg	1.796143e+00	3.211326e+00	Faces	2
BMI_bff_114	27	1.692720e+02	2218.jpg	3.183167e+00	3.264084e+00	Faces	2
BMI_bff_114	28	1.757794e+02	2229.jpg	2.827454e+00	3.836808e+00	Faces	2
BMI_bff_114	29	1.822867e+02	1226.jpg	5.734253e-01	3.225460e+00	Faces	2
BMI_bff_114	30	1.887939e+02	2053.jpg	8.467224e+00	3.630215e+00	Faces	2
BMI_bff_114	31	1.953014e+02	2128.jpg	2.888489e+00	3.938980e+00	Faces	2
BMI_bff_114	32	2.018086e+02	2164.jpg	3.382751e+00	3.359684e+00	Faces	2
BMI_bff_114	33	2.083159e+02	1013.jpg	1.344666e+00	3.724328e+00	Faces	2
BMI_bff_114	34	2.148232e+02	1060.jpg	1.733582e+00	4.344964e+00	Faces	2
BMI_bff_114	35	2.213309e+02	1019.jpg	5.163574e+00	4.237381e+00	Faces	2
BMI_bff_114	36	2.278378e+02	2240.jpg	2.459534e+00	4.482355e+00	Faces	2
BMI_bff_114	37	2.343454e+02	2089.jpg	2.594543e+00	4.062773e+00	Faces	2
BMI_bff_114	38	2.408524e+02	2041.jpg	4.869629e+00	4.027825e+00	Faces	2
BMI_bff_114	39	2.473598e+02	2094.jpg	5.167664e+00	3.576409e+00	Faces	2
BMI_bff_114	40	2.538670e+02	2015.jpg	4.787476e+00	3.397134e+00	Faces	2
BMI_bff_114	41	2.603744e+02	1183.jpg	1.034424e+00	3.745748e+00	Faces	2
BMI_bff_114	42	2.668816e+02	2110.jpg	2.888550e+00	3.406571e+00	Faces	2
BMI_bff_114	43	2.733889e+02	2153.jpg	3.842407e+00	3.947247e+00	Faces	2
BMI_bff_114	44	2.798963e+02	2149.jpg	5.046814e+00	3.079878e+00	Faces	2
BMI_bff_114	45	2.864037e+02	2043.jpg	4.919189e+00	3.244515e+00	Faces	2
BMI_bff_114	46	2.929108e+02	1073.jpg	3.897400e+00	3.329287e+00	Faces	2
BMI_bff_114	47	2.994182e+02	1031.jpg	8.886047e+00	3.550082e+00	Faces	2
BMI_bff_114	48	3.059254e+02	1080.jpg	1.719421e+00	3.570782e+00	Faces	2
BMI_bff_114	49	3.124328e+02	1255.jpg	5.724365e+00	3.071404e+00	Faces	2
BMI_bff_114	50	3.189401e+02	2194.jpg	5.678894e+00	2.948083e+00	Faces	2
BMI_bff_114	51	3.254474e+02	1027.jpg	5.611023e+00	4.000792e+00	Faces	2
BMI_bff_114	52	3.319547e+02	2039.jpg	999	999	Faces	2
BMI_bff_114	53	3.399637e+02	1017.jpg	4.770508e+00	3.356466e+00	Faces	2
BMI_bff_114	54	3.464710e+02	2212.jpg	5.037292e+00	2.905201e+00	Faces	2
BMI_bff_114	55	3.529783e+02	1210.jpg	6.063843e+00	3.493868e+00	Faces	2
BMI_bff_114	56	3.594855e+02	1007.jpg	3.170288e+00	3.090660e+00	Faces	2
BMI_bff_114	57	3.659928e+02	1262.jpg	3.278992e+00	4.159290e+00	Faces	2
BMI_bff_114	58	3.725002e+02	1216.jpg	4.804443e+00	3.123938e+00	Faces	2
BMI_bff_114	59	3.790075e+02	2181.jpg	4.862854e+00	3.560660e+00	Faces	2
BMI_bff_114	60	3.855147e+02	2209.jpg	5.087524e+00	4.037581e+00	Faces	2
