subjectID	runtrial	onsettime	Name	Bid	RT	StimType	StimTypeInd
BMI_bff_129	1	2.756550e-04	1035.jpg	1.367065e+00	3.038930e+00	Faces	2
BMI_bff_129	2	6.506152e+00	2194.jpg	1.802917e+00	3.660940e+00	Faces	2
BMI_bff_129	3	1.301347e+01	1226.jpg	1.635986e+00	3.385719e+00	Faces	2
BMI_bff_129	4	1.952077e+01	2229.jpg	2.112427e+00	3.190381e+00	Faces	2
BMI_bff_129	5	2.602812e+01	1146.jpg	2.201477e+00	3.603042e+00	Faces	2
BMI_bff_129	6	3.253548e+01	2006.jpg	4.900208e+00	3.703665e+00	Faces	2
BMI_bff_129	7	3.904291e+01	2015.jpg	999	999	Faces	2
BMI_bff_129	8	4.705202e+01	2024.jpg	4.082092e+00	3.227137e+00	Faces	2
BMI_bff_129	9	5.355911e+01	2212.jpg	5.412781e+00	3.176158e+00	Faces	2
BMI_bff_129	10	6.006637e+01	1210.jpg	5.117371e+00	3.884763e+00	Faces	2
BMI_bff_129	11	6.657365e+01	2094.jpg	6.052307e+00	3.305432e+00	Faces	2
BMI_bff_129	12	7.308091e+01	2153.jpg	6.573059e+00	3.142199e+00	Faces	2
BMI_bff_129	13	7.958820e+01	2128.jpg	3.940857e+00	3.122924e+00	Faces	2
BMI_bff_129	14	8.609569e+01	1013.jpg	5.135742e+00	3.215565e+00	Faces	2
BMI_bff_129	15	9.260283e+01	1080.jpg	4.139832e+00	3.428307e+00	Faces	2
BMI_bff_129	16	9.911029e+01	1050.jpg	3.032593e+00	3.696824e+00	Faces	2
BMI_bff_129	17	1.056174e+02	1246.jpg	1.111816e+00	4.157681e+00	Faces	2
BMI_bff_129	18	1.121248e+02	2041.jpg	3.001221e+00	3.946417e+00	Faces	2
BMI_bff_129	19	1.186321e+02	2181.jpg	3.077271e+00	3.255011e+00	Faces	2
BMI_bff_129	20	1.251394e+02	2209.jpg	5.262695e+00	3.323656e+00	Faces	2
BMI_bff_129	21	1.316468e+02	2112.jpg	4.462952e+00	3.616506e+00	Faces	2
BMI_bff_129	22	1.381541e+02	2010.jpg	5.682983e+00	3.317144e+00	Faces	2
BMI_bff_129	23	1.446613e+02	2118.jpg	4.093628e+00	3.769846e+00	Faces	2
BMI_bff_129	24	1.511689e+02	1204.jpg	5.085510e+00	4.166392e+00	Faces	2
BMI_bff_129	25	1.576759e+02	1052.jpg	6.122864e+00	3.987205e+00	Faces	2
BMI_bff_129	26	1.641832e+02	1145.jpg	5.993896e+00	3.639957e+00	Faces	2
BMI_bff_129	27	1.706905e+02	2058.jpg	4.130981e+00	4.068651e+00	Faces	2
BMI_bff_129	28	1.771980e+02	1007.jpg	5.037292e+00	3.761147e+00	Faces	2
BMI_bff_129	29	1.837052e+02	2043.jpg	1.002869e+00	4.381973e+00	Faces	2
BMI_bff_129	30	1.902125e+02	2063.jpg	2.084656e+00	3.522623e+00	Faces	2
BMI_bff_129	31	1.967198e+02	1027.jpg	5.598083e+00	3.599368e+00	Faces	2
BMI_bff_129	32	2.032270e+02	1202.jpg	1.990906e+00	3.812113e+00	Faces	2
BMI_bff_129	33	2.097345e+02	2110.jpg	6.088257e+00	3.784603e+00	Faces	2
BMI_bff_129	34	2.162419e+02	1017.jpg	6.034241e+00	3.357259e+00	Faces	2
BMI_bff_129	35	2.227491e+02	2045.jpg	7.367371e+00	4.490138e+00	Faces	2
BMI_bff_129	36	2.292563e+02	1114.jpg	4.105164e+00	3.718887e+00	Faces	2
BMI_bff_129	37	2.357637e+02	2155.jpg	9.386597e-01	3.755406e+00	Faces	2
BMI_bff_129	38	2.422710e+02	1192.jpg	4.207153e-01	3.680164e+00	Faces	2
BMI_bff_129	39	2.487782e+02	2218.jpg	1.885132e+00	3.868923e+00	Faces	2
BMI_bff_129	40	2.552856e+02	2149.jpg	3.130859e+00	4.817567e+00	Faces	2
BMI_bff_129	41	2.617930e+02	1031.jpg	5.739990e+00	3.086128e+00	Faces	2
BMI_bff_129	42	2.683003e+02	1019.jpg	5.823547e+00	3.202913e+00	Faces	2
BMI_bff_129	43	2.748075e+02	2039.jpg	5.823547e+00	3.319677e+00	Faces	2
BMI_bff_129	44	2.813148e+02	1130.jpg	6.570984e+00	3.652338e+00	Faces	2
BMI_bff_129	45	2.878222e+02	2089.jpg	1.963196e+00	3.840908e+00	Faces	2
BMI_bff_129	46	2.943295e+02	1173.jpg	1.092651e+00	4.037648e+00	Faces	2
BMI_bff_129	47	3.008369e+02	1216.jpg	2.447937e+00	3.770198e+00	Faces	2
BMI_bff_129	48	3.073441e+02	1183.jpg	1.669800e+00	3.487120e+00	Faces	2
BMI_bff_129	49	3.138514e+02	1060.jpg	1.536133e+00	3.315746e+00	Faces	2
BMI_bff_129	50	3.203587e+02	2164.jpg	5.828979e+00	3.216427e+00	Faces	2
BMI_bff_129	51	3.268660e+02	1191.jpg	5.015625e+00	3.709112e+00	Faces	2
BMI_bff_129	52	3.333733e+02	2240.jpg	4.968750e+00	3.585766e+00	Faces	2
BMI_bff_129	53	3.398806e+02	1255.jpg	1.405762e+00	4.046515e+00	Faces	2
BMI_bff_129	54	3.463880e+02	2125.jpg	6.048950e+00	3.507259e+00	Faces	2
BMI_bff_129	55	3.528952e+02	2248.jpg	6.801147e+00	3.375984e+00	Faces	2
BMI_bff_129	56	3.594025e+02	1127.jpg	6.063171e+00	3.812543e+00	Faces	2
BMI_bff_129	57	3.659099e+02	1262.jpg	3.086792e+00	4.169229e+00	Faces	2
BMI_bff_129	58	3.724172e+02	1073.jpg	5.445435e+00	4.061857e+00	Faces	2
BMI_bff_129	59	3.789245e+02	1150.jpg	9.963989e-01	3.410717e+00	Faces	2
BMI_bff_129	60	3.854319e+02	2053.jpg	6.888062e+00	3.807227e+00	Faces	2
