subjectID	runtrial	onsettime	Name	Bid	RT
BMI_bff_112	1	3.262036e-02	155.jpg	4.158752e+00	2.135360e+00
BMI_bff_112	2	2.568470e+00	118.jpg	3.077271e+00	1.568415e+00
BMI_bff_112	3	4.537319e+00	117.jpg	1.578247e+00	1.585137e+00
BMI_bff_112	4	6.522984e+00	115.jpg	6.364136e-01	2.119000e+00
BMI_bff_112	5	9.042369e+00	131.jpg	3.548584e-01	1.868936e+00
BMI_bff_112	6	1.132835e+01	140.jpg	4.349976e-01	1.768625e+00
BMI_bff_112	7	1.349750e+01	107.jpg	1.256531e+00	1.902015e+00
BMI_bff_112	8	1.580005e+01	142.jpg	6.990356e-01	1.718493e+00
BMI_bff_112	9	1.791905e+01	105.jpg	8.504028e-01	1.368153e+00
BMI_bff_112	10	1.968768e+01	151.jpg	1.069031e+00	1.184645e+00
BMI_bff_112	11	2.125617e+01	120.jpg	8.728027e-01	1.134571e+00
BMI_bff_112	12	2.279128e+01	148.jpg	3.107300e-01	2.302462e+00
BMI_bff_112	13	2.551093e+01	102.jpg	9.638062e-01	1.368165e+00
BMI_bff_112	14	2.729630e+01	112.jpg	2.014099e+00	1.484897e+00
BMI_bff_112	15	2.918164e+01	110.jpg	2.138306e+00	1.218369e+00
BMI_bff_112	16	3.076710e+01	139.jpg	3.248352e+00	1.985248e+00
BMI_bff_112	17	3.316950e+01	147.jpg	3.555908e+00	1.251776e+00
BMI_bff_112	18	3.482169e+01	123.jpg	4.101807e+00	1.568066e+00
BMI_bff_112	19	3.680690e+01	159.jpg	3.181763e-01	1.718730e+00
BMI_bff_112	20	3.894270e+01	129.jpg	7.573242e-01	1.434883e+00
BMI_bff_112	21	4.081140e+01	149.jpg	2.795532e+00	1.401570e+00
BMI_bff_112	22	4.263027e+01	125.jpg	1.239014e-01	1.751851e+00
BMI_bff_112	23	4.479935e+01	126.jpg	1.613159e-01	1.668484e+00
BMI_bff_112	24	4.688491e+01	121.jpg	2.421265e-01	2.519436e+00
BMI_bff_112	25	4.980485e+01	132.jpg	4.055786e-01	1.635172e+00
BMI_bff_112	26	5.185722e+01	114.jpg	5.089111e-01	1.802038e+00
BMI_bff_112	27	5.405962e+01	160.jpg	1.616150e+00	1.585395e+00
BMI_bff_112	28	5.609555e+01	157.jpg	1.056519e-01	1.585127e+00
BMI_bff_112	29	5.808079e+01	106.jpg	1.959839e-01	1.218394e+00
BMI_bff_112	30	5.969957e+01	108.jpg	5.126953e-02	1.251149e+00
BMI_bff_112	31	6.133457e+01	152.jpg	1.982910e+00	1.184575e+00
BMI_bff_112	32	6.291993e+01	124.jpg	2.020264e-01	1.251007e+00
BMI_bff_112	33	6.460478e+01	101.jpg	2.360229e-01	1.468319e+00
BMI_bff_112	34	6.649022e+01	136.jpg	7.580566e-02	1.351523e+00
BMI_bff_112	35	6.825892e+01	130.jpg	1.905518e-01	1.334840e+00
BMI_bff_112	36	6.999455e+01	113.jpg	2.733154e-01	1.134224e+00
BMI_bff_112	37	7.154613e+01	141.jpg	1.572876e-01	3.453692e+00
BMI_bff_112	38	7.540025e+01	144.jpg	2.343445e+00	1.451678e+00
BMI_bff_112	39	7.725239e+01	111.jpg	2.474426e+00	1.334748e+00
BMI_bff_112	40	7.900470e+01	127.jpg	2.473145e+00	1.451208e+00
BMI_bff_112	41	8.087339e+01	150.jpg	2.348389e+00	1.568275e+00
BMI_bff_112	42	8.285860e+01	146.jpg	3.597351e+00	1.919003e+00
BMI_bff_112	43	8.519459e+01	153.jpg	1.047974e+00	1.618766e+00
BMI_bff_112	44	8.723025e+01	154.jpg	4.851685e-01	1.351813e+00
BMI_bff_112	45	8.899917e+01	128.jpg	4.312256e+00	1.651619e+00
BMI_bff_112	46	9.106783e+01	143.jpg	4.315613e+00	1.552039e+00
BMI_bff_112	47	9.302044e+01	137.jpg	5.428467e-01	1.384517e+00
BMI_bff_112	48	9.482210e+01	109.jpg	2.743225e+00	1.401725e+00
BMI_bff_112	49	9.662419e+01	116.jpg	6.868286e-01	1.568341e+00
BMI_bff_112	50	9.857636e+01	133.jpg	5.238037e-01	1.434919e+00
BMI_bff_112	51	1.004117e+02	104.jpg	5.516968e-01	1.268056e+00
BMI_bff_112	52	1.020636e+02	145.jpg	2.700439e+00	2.753050e+00
BMI_bff_112	53	1.052171e+02	119.jpg	5.014648e-01	1.518703e+00
BMI_bff_112	54	1.071361e+02	158.jpg	4.589844e-02	1.401719e+00
BMI_bff_112	55	1.090050e+02	134.jpg	1.824951e-02	1.284480e+00
BMI_bff_112	56	1.107066e+02	156.jpg	9.204102e-02	1.835417e+00
BMI_bff_112	57	1.129257e+02	138.jpg	1.776123e-01	2.519629e+00
BMI_bff_112	58	1.158290e+02	122.jpg	2.685364e+00	1.701960e+00
BMI_bff_112	59	1.179313e+02	135.jpg	5.480957e-02	2.018968e+00
BMI_bff_112	60	1.203674e+02	103.jpg	2.549927e+00	1.685224e+00
