subjectID	runtrial	onsettime	Name	Bid	RT	StimType	StimTypeInd
BMI_bff_110	1	1.178096e-01	1246.jpg	5.469849e+00	3.761934e+00	Faces	2
BMI_bff_110	2	6.637385e+00	1226.jpg	4.197449e+00	3.538323e+00	Faces	2
BMI_bff_110	3	1.314478e+01	1150.jpg	4.039307e+00	3.110944e+00	Faces	2
BMI_bff_110	4	1.965209e+01	2248.jpg	7.397278e+00	3.147654e+00	Faces	2
BMI_bff_110	5	2.615937e+01	2043.jpg	5.209045e+00	3.720390e+00	Faces	2
BMI_bff_110	6	3.266666e+01	1262.jpg	5.332642e+00	3.717072e+00	Faces	2
BMI_bff_110	7	3.917397e+01	1114.jpg	5.771912e+00	3.401735e+00	Faces	2
BMI_bff_110	8	4.568146e+01	2039.jpg	5.808594e+00	3.446275e+00	Faces	2
BMI_bff_110	9	5.218856e+01	1035.jpg	5.846619e+00	4.075115e+00	Faces	2
BMI_bff_110	10	5.869597e+01	1204.jpg	4.938904e+00	3.455732e+00	Faces	2
BMI_bff_110	11	6.520320e+01	1007.jpg	5.673462e+00	3.212511e+00	Faces	2
BMI_bff_110	12	7.171050e+01	1080.jpg	5.873718e+00	4.177220e+00	Faces	2
BMI_bff_110	13	7.821789e+01	2125.jpg	6.121521e+00	3.621819e+00	Faces	2
BMI_bff_110	14	8.472511e+01	1127.jpg	5.597412e+00	3.130665e+00	Faces	2
BMI_bff_110	15	9.123252e+01	2155.jpg	5.223267e+00	3.423328e+00	Faces	2
BMI_bff_110	16	9.774001e+01	1050.jpg	5.513184e+00	3.355795e+00	Faces	2
BMI_bff_110	17	1.042471e+02	1216.jpg	5.917175e+00	3.280678e+00	Faces	2
BMI_bff_110	18	1.107544e+02	2112.jpg	5.937500e+00	3.069367e+00	Faces	2
BMI_bff_110	19	1.172616e+02	1192.jpg	5.303406e+00	3.114083e+00	Faces	2
BMI_bff_110	20	1.237690e+02	2209.jpg	6.652527e+00	3.662781e+00	Faces	2
BMI_bff_110	21	1.302763e+02	1255.jpg	5.733215e+00	3.123457e+00	Faces	2
BMI_bff_110	22	1.367837e+02	2053.jpg	5.459656e+00	3.495964e+00	Faces	2
BMI_bff_110	23	1.432910e+02	1202.jpg	5.636108e+00	3.612778e+00	Faces	2
BMI_bff_110	24	1.497982e+02	2045.jpg	5.473267e+00	3.209580e+00	Faces	2
BMI_bff_110	25	1.563055e+02	2149.jpg	5.314331e+00	3.174193e+00	Faces	2
BMI_bff_110	26	1.628130e+02	1019.jpg	5.561401e+00	3.090842e+00	Faces	2
BMI_bff_110	27	1.693202e+02	2229.jpg	5.940918e+00	3.087498e+00	Faces	2
BMI_bff_110	28	1.758275e+02	2041.jpg	5.549194e+00	3.268198e+00	Faces	2
BMI_bff_110	29	1.823348e+02	1173.jpg	5.793640e+00	3.208872e+00	Faces	2
BMI_bff_110	30	1.888421e+02	2181.jpg	6.297363e+00	3.541604e+00	Faces	2
BMI_bff_110	31	1.953494e+02	2010.jpg	6.536377e+00	3.522400e+00	Faces	2
BMI_bff_110	32	2.018568e+02	2194.jpg	5.437134e+00	3.398961e+00	Faces	2
BMI_bff_110	33	2.083641e+02	1027.jpg	5.877197e+00	3.235653e+00	Faces	2
BMI_bff_110	34	2.148713e+02	2094.jpg	5.772583e+00	3.480492e+00	Faces	2
BMI_bff_110	35	2.213787e+02	2218.jpg	5.228088e+00	3.493055e+00	Faces	2
BMI_bff_110	36	2.278860e+02	2058.jpg	5.862854e+00	3.729711e+00	Faces	2
BMI_bff_110	37	2.343932e+02	1073.jpg	5.792297e+00	3.086480e+00	Faces	2
BMI_bff_110	38	2.409007e+02	1130.jpg	5.945679e+00	3.467048e+00	Faces	2
BMI_bff_110	39	2.474080e+02	1145.jpg	5.803833e+00	2.927824e+00	Faces	2
BMI_bff_110	40	2.539153e+02	1210.jpg	5.970825e+00	3.476584e+00	Faces	2
BMI_bff_110	41	2.604225e+02	2110.jpg	5.039307e+00	3.953185e+00	Faces	2
BMI_bff_110	42	2.669299e+02	2240.jpg	5.110596e+00	3.453774e+00	Faces	2
BMI_bff_110	43	2.734372e+02	1013.jpg	5.919189e+00	3.410526e+00	Faces	2
BMI_bff_110	44	2.799444e+02	2153.jpg	5.559387e+00	3.311331e+00	Faces	2
BMI_bff_110	45	2.864518e+02	1031.jpg	5.839844e+00	3.659903e+00	Faces	2
BMI_bff_110	46	2.929591e+02	1060.jpg	5.167664e+00	3.512597e+00	Faces	2
BMI_bff_110	47	2.994665e+02	2164.jpg	5.826172e+00	3.141205e+00	Faces	2
BMI_bff_110	48	3.059738e+02	2024.jpg	6.028503e+00	3.609870e+00	Faces	2
