subjectID	runtrial	onsettime	Name	Bid	RT	StimType	StimTypeInd
bff_103	1	2.670470e-04	1192.jpg	2.930054e+00	4.682387e+00	Faces	2
bff_103	2	6.521016e+00	2015.jpg	6.189453e+00	3.361555e+00	Faces	2
bff_103	3	1.302842e+01	1013.jpg	6.054321e+00	3.806202e+00	Faces	2
bff_103	4	1.953566e+01	1173.jpg	1.940491e+00	3.635075e+00	Faces	2
bff_103	5	2.604289e+01	2248.jpg	1.978149e+00	4.679764e+00	Faces	2
bff_103	6	3.255029e+01	1130.jpg	4.109131e+00	3.764339e+00	Faces	2
bff_103	7	3.905761e+01	2153.jpg	5.012146e+00	3.800982e+00	Faces	2
bff_103	8	4.556487e+01	2063.jpg	6.126282e+00	3.845802e+00	Faces	2
bff_103	9	5.207219e+01	1183.jpg	6.086182e+00	3.874416e+00	Faces	2
bff_103	10	5.857946e+01	1216.jpg	2.961121e+00	3.687149e+00	Faces	2
bff_103	11	6.508679e+01	2128.jpg	4.223389e+00	5.131859e+00	Faces	2
bff_103	12	7.159419e+01	2240.jpg	6.142456e+00	4.304572e+00	Faces	2
bff_103	13	7.810158e+01	2181.jpg	2.064392e+00	3.885156e+00	Faces	2
bff_103	14	8.460883e+01	1073.jpg	6.115295e+00	4.361860e+00	Faces	2
bff_103	15	9.111634e+01	1226.jpg	5.872314e+00	3.718481e+00	Faces	2
bff_103	16	9.762325e+01	2125.jpg	9.990845e-01	3.459340e+00	Faces	2
bff_103	17	1.041307e+02	2110.jpg	5.160156e+00	3.375940e+00	Faces	2
bff_103	18	1.106379e+02	2006.jpg	6.167603e+00	4.164695e+00	Faces	2
bff_103	19	1.171452e+02	2218.jpg	7.123596e+00	3.833455e+00	Faces	2
bff_103	20	1.236526e+02	2212.jpg	4.877136e+00	3.870041e+00	Faces	2
bff_103	21	1.301598e+02	1204.jpg	7.050842e+00	3.602794e+00	Faces	2
bff_103	22	1.366672e+02	2045.jpg	3.274841e+00	3.471423e+00	Faces	2
bff_103	23	1.431745e+02	1202.jpg	3.397400e+00	3.908136e+00	Faces	2
bff_103	24	1.496818e+02	2112.jpg	4.164185e+00	3.600808e+00	Faces	2
bff_103	25	1.561891e+02	1080.jpg	5.823547e+00	3.685480e+00	Faces	2
bff_103	26	1.626964e+02	2089.jpg	6.138611e+00	4.114283e+00	Faces	2
bff_103	27	1.692037e+02	1007.jpg	6.072021e+00	4.390898e+00	Faces	2
bff_103	28	1.757111e+02	2010.jpg	4.980896e+00	3.987521e+00	Faces	2
bff_103	29	1.822183e+02	2043.jpg	5.907776e+00	4.056356e+00	Faces	2
bff_103	30	1.887257e+02	1019.jpg	3.221863e+00	3.836885e+00	Faces	2
bff_103	31	1.952329e+02	2058.jpg	5.117371e+00	4.193667e+00	Faces	2
bff_103	32	2.017403e+02	1255.jpg	5.993958e+00	4.126375e+00	Faces	2
bff_103	33	2.082476e+02	1146.jpg	4.981689e+00	3.602989e+00	Faces	2
bff_103	34	2.147548e+02	2024.jpg	5.889954e+00	4.735748e+00	Faces	2
bff_103	35	2.212624e+02	1035.jpg	7.917908e+00	4.148228e+00	Faces	2
bff_103	36	2.277695e+02	2041.jpg	4.868958e+00	3.553027e+00	Faces	2
bff_103	37	2.342769e+02	1031.jpg	4.754883e+00	3.469732e+00	Faces	2
bff_103	38	2.407841e+02	1027.jpg	6.014282e+00	3.658462e+00	Faces	2
bff_103	39	2.472915e+02	1150.jpg	6.058411e+00	4.239167e+00	Faces	2
bff_103	40	2.537990e+02	1017.jpg	7.058472e+00	3.283704e+00	Faces	2
bff_103	41	2.603061e+02	1246.jpg	2.924438e+00	4.008492e+00	Faces	2
bff_103	42	2.668136e+02	2164.jpg	4.368591e+00	3.333216e+00	Faces	2
bff_103	43	2.733207e+02	2194.jpg	1.995117e+00	4.089931e+00	Faces	2
bff_103	44	2.798281e+02	1114.jpg	4.646240e+00	3.502603e+00	Faces	2
bff_103	45	2.863354e+02	2118.jpg	3.369202e+00	3.291253e+00	Faces	2
bff_103	46	2.928428e+02	1145.jpg	3.111206e+00	3.711842e+00	Faces	2
bff_103	47	2.993501e+02	2053.jpg	6.159668e+00	5.020590e+00	Faces	2
bff_103	48	3.058573e+02	2094.jpg	5.108459e+00	3.825327e+00	Faces	2
bff_103	49	3.123645e+02	1050.jpg	4.104492e+00	3.966079e+00	Faces	2
bff_103	50	3.188718e+02	1191.jpg	6.970215e+00	3.890759e+00	Faces	2
bff_103	51	3.253792e+02	1052.jpg	5.059570e+00	4.119451e+00	Faces	2
bff_103	52	3.318866e+02	2209.jpg	6.124939e+00	4.212152e+00	Faces	2
bff_103	53	3.383938e+02	2229.jpg	1.807617e+00	4.344820e+00	Faces	2
bff_103	54	3.449011e+02	2039.jpg	4.086060e+00	4.813439e+00	Faces	2
bff_103	55	3.514086e+02	1262.jpg	1.203491e+00	4.489969e+00	Faces	2
bff_103	56	3.579158e+02	1127.jpg	8.645081e+00	3.558817e+00	Faces	2
bff_103	57	3.644232e+02	1210.jpg	1.328979e+00	4.179419e+00	Faces	2
bff_103	58	3.709304e+02	2155.jpg	4.107300e+00	3.952158e+00	Faces	2
bff_103	59	3.774377e+02	2149.jpg	4.931274e+00	3.148927e+00	Faces	2
bff_103	60	3.839450e+02	1060.jpg	3.967346e+00	3.641586e+00	Faces	2
