subjid runtrial onsettime Name resp_choc RT order
BM2_262 1 3.252466e-02 ChipsAhoy_small.bmp 999 999 1 
BM2_262 2 3.002390e+00 BabyRuth.bmp 0 1.178523e+00 1 
BM2_262 3 6.010819e+00 CheesyDoritos.bmp 0 6.260879e-01 1 
BM2_262 4 8.011298e+00 AnimalCrackers.bmp 0 8.336119e-01 1 
BM2_262 5 1.201216e+01 Keeblerfudgestripes.bmp 0 6.647523e-01 1 
BM2_262 6 1.900297e+01 SourSkittles.bmp 0 6.899434e-01 1 
BM2_262 7 2.201134e+01 Fritos.bmp 0 5.215714e-01 1 
BM2_262 8 2.401087e+01 Reeses.bmp 0 5.940353e-01 1 
BM2_262 9 2.601108e+01 Nutterbutter.bmp 0 5.058233e-01 1 
BM2_262 10 3.201699e+01 HoHo.bmp 0 5.959231e-01 1 
BM2_262 11 3.901141e+01 Almondjoy.bmp 0 5.455004e-01 1 
BM2_262 12 4.201154e+01 Milkduds.bmp 0 5.373714e-01 1 
BM2_262 13 4.501438e+01 Milano.bmp 0 5.185343e-01 1 
BM2_262 14 5.501078e+01 Sourpatch.bmp 0 5.781214e-01 1 
BM2_262 15 6.101490e+01 Streusel.bmp 0 5.740086e-01 1 
BM2_262 16 6.600361e+01 MrGoodbar.bmp 0 6.732974e-01 1 
BM2_262 17 6.901098e+01 MilkyWay.bmp 0 5.139294e-01 1 
BM2_262 18 7.101157e+01 PeanutMMs.bmp 0 4.493344e-01 1 
BM2_262 19 7.401229e+01 Laffytaffyred_one.bmp 0 4.646219e-01 1 
BM2_262 20 7.701554e+01 Cheezits.bmp 0 6.933668e-01 1 
BM2_262 21 8.300533e+01 FlamingCheetos.bmp 0 6.715771e-01 1 
BM2_262 22 8.501162e+01 Oreos.bmp 0 5.612880e-01 1 
BM2_262 23 8.901173e+01 Jollyranchergreen.bmp 0 4.491775e-01 1 
BM2_262 24 9.201497e+01 Cheetos.bmp 0 3.899421e-01 1 
BM2_262 25 9.400050e+01 100grand_small.bmp 0 4.524043e-01 1 
BM2_262 26 9.600260e+01 Hersheykisses.bmp 0 4.663070e-01 1 
BM2_262 27 1.010111e+02 TeddyGrahamschocolate.bmp 0 5.218480e-01 1 
BM2_262 28 1.060134e+02 Funyuns_small.bmp 0 6.635248e-01 1 
BM2_262 29 1.100010e+02 KitKat_small.bmp 0 5.238924e-01 1 
BM2_262 30 1.140053e+02 Chocolate_mm.bmp 0 5.595723e-01 1 
BM2_262 31 1.200118e+02 Goldfish.bmp 0 6.810503e-01 1 
BM2_262 32 1.220140e+02 Ghiradelli_milk_Almonds.bmp 0 4.869482e-01 1 
BM2_262 33 1.320114e+02 Riprolls.bmp 0 6.174898e-01 1 
BM2_262 34 1.340117e+02 Slimjim.bmp 0 6.891733e-01 1 
BM2_262 35 1.360124e+02 3Musketeers.bmp 0 6.405293e-01 1 
BM2_262 36 1.410012e+02 Butterfinger.bmp 0 6.677575e-01 1 
BM2_262 37 1.460115e+02 Cupcakes.bmp 0 1.073432e+00 1 
BM2_262 38 1.480111e+02 Ghiradelli_milk.bmp 999 999 1 
BM2_262 39 1.540152e+02 Twinkie.bmp 0 1.181753e+00 1 
BM2_262 40 1.600049e+02 FamousAmos_small.bmp 0 6.160085e-01 1 
BM2_262 41 1.650113e+02 RitzBitz2.bmp 0 4.096173e-01 1 
BM2_262 42 1.670125e+02 Twix.bmp 0 4.884049e-01 1 
BM2_262 43 1.780110e+02 PringlesRed.bmp 0 1.193938e+00 1 
BM2_262 44 1.810113e+02 Doritosranch.bmp 0 9.535993e-01 1 
BM2_262 45 1.880017e+02 SnoBall.bmp 0 8.431766e-01 1 
BM2_262 46 1.930111e+02 Hersheymilk_several.bmp 0 7.297801e-01 1 
BM2_262 47 1.970114e+02 Granolabar.bmp 1 8.094717e-01 1 
BM2_262 48 2.030012e+02 PopTartsStrawberry.bmp 999 999 1 
BM2_262 49 2.050034e+02 FrootLoops.bmp 0 9.055229e-01 1 
BM2_262 50 2.070055e+02 Toberlorone.bmp 0 9.273667e-01 1 
BM2_262 51 2.140131e+02 Snickers.bmp 999 999 1 
BM2_262 52 2.170163e+02 Laysclassic.bmp 999 999 1 
BM2_262 53 2.210040e+02 Jollyrancherred.bmp 999 999 1 
