subjid scanner order block runtrial onsettime ImageLeft ImageRight TypeLeft TypeRight IsLefthigh Response PairType Outcome RT bidLeft bidRight 
BM2_289 0 1 1 1 2.006374e+00 Milkduds.bmp PopTartsCinnamon.bmp 20 42 1 u 3 0 1060.97 1.24 0.97 
BM2_289 0 1 1 2 1.201253e+01 AnimalCrackers.bmp Goldfish.bmp 16 41 1 i 3 1 1150.81 1.27 0.99 
BM2_289 0 1 1 3 1.501940e+01 AnimalCrackers.bmp Cheezits.bmp 16 38 1 u 3 0 967.95 1.27 1.01 
BM2_289 0 1 1 4 1.800955e+01 FrootLoops.bmp HoHo.bmp 51 49 0 u 2 1 1033.79 0.83 0.87 
BM2_289 0 1 1 5 2.201868e+01 Hersheykisses.bmp Butterfinger.bmp 53 48 1 i 2 1 1248.66 0.75 0.87 
BM2_289 0 1 1 6 2.601112e+01 Funyuns_small.bmp Milkduds.bmp 45 20 0 i 3 0 752.22 0.93 1.24 
BM2_289 0 1 1 7 3.002027e+01 MrGoodbar.bmp Riprolls.bmp 12 14 1 u 1 0 655.07 1.31 1.29 
BM2_289 0 1 1 8 3.401270e+01 Doritosranch.bmp Keeblerfudgestripes.bmp 11 13 1 u 1 0 846.64 1.31 1.29 
BM2_289 0 1 1 9 4.000971e+01 Milano.bmp FamousAmos_small.bmp 40 18 0 u 4 1 745.63 1.01 1.25 
BM2_289 0 1 1 10 4.401886e+01 Hersheykisses.bmp Snickers.bmp 53 52 1 i 2 1 640.49 0.75 0.81 
BM2_289 0 1 1 11 4.700900e+01 FamousAmos_small.bmp KitKat_small.bmp 18 43 1 i 4 1 994.34 1.25 0.97 
BM2_289 0 1 1 12 5.001587e+01 TeddyGrahamschocolate.bmp SourSkittles.bmp 15 10 1 i 1 1 1171.47 1.27 1.32 
BM2_289 0 1 1 13 5.400830e+01 FamousAmos_small.bmp Cupcakes.bmp 18 39 1 u 4 0 995.04 1.25 1.01 
BM2_289 0 1 1 14 6.301216e+01 Riprolls.bmp Sourpatch.bmp 14 8 0 i 1 0 1391.18 1.29 1.37 
BM2_289 0 1 1 15 7.001146e+01 FamousAmos_small.bmp Almondjoy.bmp 18 44 1 i 4 1 975.89 1.25 0.95 
