subjid scanner order block runtrial onsettime ImageLeft ImageRight TypeLeft TypeRight IsLefthigh Response PairType Outcome RT bidLeft bidRight 
BM2_294 0 2 2 1 2.025967e+00 Hersheykisses.bmp AnimalCrackers.bmp 9 11 1 i 1 1 1040.29 1.81 1.58 
BM2_294 0 2 2 2 1.201542e+01 Chocolate_mm.bmp Jollyranchergreen.bmp 41 23 0 u 4 1 890.84 0.26 1.03 
BM2_294 0 2 2 3 1.502228e+01 FlamingCheetos.bmp Keeblerfudgestripes.bmp 10 8 1 u 1 0 1035.98 1.75 1.91 
BM2_294 0 2 2 4 1.801243e+01 PayDay.bmp Twinkie.bmp 45 19 0 i 4 0 1053.83 0.02 1.19 
BM2_294 0 2 2 5 2.202157e+01 HoHo.bmp FamousAmos_small.bmp 44 21 0 i 3 0 908.69 0.02 1.09 
BM2_294 0 2 2 6 2.601401e+01 Slimjim.bmp Ghiradelli_milk_Almonds.bmp 46 52 0 i 2 0 972.25 0.02 0.01 
BM2_294 0 2 2 7 3.002316e+01 Laffytaffyred_one.bmp Twinkie.bmp 38 19 0 i 4 0 1115.11 0.53 1.19 
BM2_294 0 2 2 8 3.401559e+01 SourSkittles.bmp Jollyranchergreen.bmp 42 23 0 u 4 1 754.67 0.03 1.03 
BM2_294 0 2 2 9 4.001260e+01 Goldfish.bmp Doritosranch.bmp 14 12 1 i 1 1 701.66 1.51 1.56 
BM2_294 0 2 2 10 4.402174e+01 Fritos.bmp HoHo.bmp 17 44 1 u 3 0 1028.52 1.27 0.02 
BM2_294 0 2 2 11 4.701189e+01 Dots_one.bmp 3Musketeers.bmp 50 47 0 u 2 1 1134.37 0.01 0.01 
BM2_294 0 2 2 12 5.001874e+01 RitzBitz2.bmp Cupcakes.bmp 18 43 1 u 3 0 1159.52 1.19 0.03 
BM2_294 0 2 2 13 5.401118e+01 3Musketeers.bmp Slimjim.bmp 47 46 1 i 2 1 983.08 0.01 0.02 
BM2_294 0 2 2 14 6.301505e+01 Ghiradelli_milk_Almonds.bmp Lollipopred.bmp 52 53 1 u 2 0 1387.21 0.01 0.01 
BM2_294 0 2 2 15 7.001434e+01 Hersheymilk_several.bmp Snickers.bmp 15 13 0 i 1 0 811.92 1.51 1.52 
BM2_294 0 2 2 16 7.502577e+01 Butterfinger.bmp Almondjoy.bmp 49 48 0 x 2 999 999000.00 0.01 0.01 
BM2_294 0 2 2 17 7.901821e+01 ChipsAhoy_small.bmp PringlesRed.bmp 22 40 1 u 3 0 976.05 1.05 0.50 
BM2_294 0 2 2 18 8.202506e+01 3Musketeers.bmp Lollipopred.bmp 47 53 1 i 2 1 1049.20 0.01 0.01 
BM2_294 0 2 2 19 8.601750e+01 AnimalCrackers.bmp Goldfish.bmp 11 14 0 i 1 0 984.76 1.58 1.51 
BM2_294 0 2 2 20 9.502136e+01 PringlesRed.bmp Fritos.bmp 40 17 0 i 3 0 1116.90 0.50 1.27 
BM2_294 0 2 2 21 1.000161e+02 PringlesRed.bmp RitzBitz2.bmp 40 18 0 u 3 1 1466.18 0.50 1.19 
BM2_294 0 2 2 22 1.030229e+02 AnimalCrackers.bmp Snickers.bmp 11 13 0 i 1 0 963.32 1.58 1.52 
BM2_294 0 2 2 23 1.060131e+02 Dots_one.bmp Funyuns_small.bmp 50 51 0 x 2 999 999000.00 0.01 0.01 
BM2_294 0 2 2 24 1.100222e+02 RitzBitz2.bmp HoHo.bmp 18 44 1 u 3 0 1388.03 1.19 0.02 
BM2_294 0 2 2 25 1.130124e+02 Chocolate_mm.bmp Twinkie.bmp 41 19 0 i 4 0 1397.88 0.26 1.19 
BM2_294 0 2 2 26 1.160192e+02 FlamingCheetos.bmp Hersheymilk_several.bmp 10 15 1 u 1 0 895.02 1.75 1.51 
BM2_294 0 2 2 27 1.250231e+02 Snickers.bmp Doritosranch.bmp 13 12 1 i 1 1 779.15 1.52 1.56 
BM2_294 0 2 2 28 1.280133e+02 Skittles.bmp PayDay.bmp 16 45 1 u 4 0 837.01 1.42 0.02 
BM2_294 0 2 2 29 1.320224e+02 Skittles.bmp SourSkittles.bmp 16 42 1 i 4 1 1195.86 1.42 0.03 
BM2_294 0 2 2 30 1.370171e+02 Jollyranchergreen.bmp Laffytaffyred_one.bmp 23 38 1 i 4 1 1409.14 1.03 0.53 
BM2_294 0 2 2 31 1.500134e+02 Reeses.bmp Laffytaffyred_one.bmp 20 38 1 u 4 0 1044.85 1.13 0.53 
BM2_294 0 2 2 32 1.530203e+02 Ghiradelli_milk_Almonds.bmp Dots_one.bmp 52 50 1 u 2 0 981.98 0.01 0.01 
BM2_294 0 2 2 33 1.560271e+02 Lollipopred.bmp Funyuns_small.bmp 53 51 0 u 2 1 1303.13 0.01 0.01 
BM2_294 0 2 2 34 1.620241e+02 Cupcakes.bmp FamousAmos_small.bmp 43 21 0 i 3 0 874.12 0.03 1.09 
BM2_294 0 2 2 35 1.660166e+02 Keeblerfudgestripes.bmp Goldfish.bmp 8 14 0 u 1 1 1417.69 1.91 1.51 
BM2_294 0 2 2 36 1.700257e+02 Granolabar.bmp FamousAmos_small.bmp 39 21 0 i 3 0 1376.55 0.51 1.09 
BM2_294 0 2 2 37 1.730159e+02 Dots_one.bmp Almondjoy.bmp 50 48 0 u 2 1 898.40 0.01 0.01 
BM2_294 0 2 2 38 1.790129e+02 Keeblerfudgestripes.bmp Snickers.bmp 8 13 0 i 1 0 853.39 1.91 1.52 
BM2_294 0 2 2 39 1.830220e+02 AnimalCrackers.bmp FlamingCheetos.bmp 11 10 0 i 1 0 852.24 1.58 1.75 
BM2_294 0 2 2 40 1.890190e+02 ChipsAhoy_small.bmp Cupcakes.bmp 22 43 1 x 3 999 999000.00 1.05 0.03 
BM2_294 0 2 2 41 1.940137e+02 Butterfinger.bmp 3Musketeers.bmp 49 47 0 u 2 1 980.52 0.01 0.01 
BM2_294 0 2 2 42 2.040199e+02 PringlesRed.bmp FamousAmos_small.bmp 40 21 0 i 3 0 878.37 0.50 1.09 
BM2_294 0 2 2 43 2.140260e+02 Granolabar.bmp Fritos.bmp 39 17 0 i 3 0 1168.22 0.51 1.27 
BM2_294 0 2 2 44 2.220276e+02 PayDay.bmp Reeses.bmp 45 20 0 i 4 0 1190.65 0.02 1.13 
BM2_294 0 2 2 45 2.260201e+02 Hersheykisses.bmp Keeblerfudgestripes.bmp 9 8 1 u 1 0 1126.20 1.81 1.91 
BM2_294 0 2 2 46 2.290269e+02 Skittles.bmp Chocolate_mm.bmp 16 41 1 i 4 1 1079.34 1.42 0.26 
BM2_294 0 2 2 47 2.320171e+02 Almondjoy.bmp Slimjim.bmp 48 46 1 i 2 1 1193.20 0.01 0.02 
BM2_294 0 2 2 48 2.350239e+02 Skittles.bmp Laffytaffyred_one.bmp 16 38 1 u 4 0 1034.34 1.42 0.53 
BM2_294 0 2 2 49 2.430255e+02 Funyuns_small.bmp Slimjim.bmp 51 46 1 x 2 999 999000.00 0.01 0.02 
BM2_294 0 2 2 50 2.460156e+02 Funyuns_small.bmp Butterfinger.bmp 51 49 1 i 2 1 1330.62 0.01 0.01 
BM2_294 0 2 2 51 2.540172e+02 Jollyranchergreen.bmp PayDay.bmp 23 45 1 i 4 1 921.03 1.03 0.02 
BM2_294 0 2 2 52 2.610165e+02 Granolabar.bmp RitzBitz2.bmp 39 18 0 i 3 0 1049.74 0.51 1.19 
BM2_294 0 2 2 53 2.640234e+02 Granolabar.bmp ChipsAhoy_small.bmp 39 22 0 i 3 0 1178.89 0.51 1.05 
BM2_294 0 2 2 54 2.710227e+02 Hersheykisses.bmp Doritosranch.bmp 9 12 1 i 1 1 1211.58 1.81 1.56 
BM2_294 0 2 2 55 2.750151e+02 Cupcakes.bmp Fritos.bmp 43 17 0 x 3 999 999000.00 0.03 1.27 
BM2_294 0 2 2 56 2.840190e+02 Hersheymilk_several.bmp Goldfish.bmp 15 14 0 i 1 0 751.30 1.51 1.51 
BM2_294 0 2 2 57 2.880281e+02 FlamingCheetos.bmp Doritosranch.bmp 10 12 1 i 1 1 718.15 1.75 1.56 
BM2_294 0 2 2 58 3.020267e+02 ChipsAhoy_small.bmp HoHo.bmp 22 44 1 u 3 0 959.57 1.05 0.02 
BM2_294 0 2 2 59 3.050168e+02 SourSkittles.bmp Reeses.bmp 42 20 0 i 4 0 953.42 0.03 1.13 
BM2_294 0 2 2 60 3.080237e+02 SourSkittles.bmp Twinkie.bmp 42 19 0 i 4 0 1146.56 0.03 1.19 
BM2_294 0 2 2 61 3.110138e+02 Reeses.bmp Chocolate_mm.bmp 20 41 1 u 4 0 1340.43 1.13 0.26 
BM2_294 0 2 2 62 3.140207e+02 Almondjoy.bmp Lollipopred.bmp 48 53 1 i 2 1 1165.56 0.01 0.01 
BM2_294 0 2 2 63 3.170276e+02 Ghiradelli_milk_Almonds.bmp Butterfinger.bmp 52 49 1 u 2 0 1118.70 0.01 0.01 
BM2_294 0 2 2 64 3.200177e+02 Hersheykisses.bmp Hersheymilk_several.bmp 9 15 1 u 1 0 848.55 1.81 1.51 
