subjid scanner order block runtrial onsettime ImageLeft ImageRight TypeLeft TypeRight IsLefthigh Response PairType Outcome RT bidLeft bidRight 
BM2_275 0 1 1 1 2.006689e+00 CheesyDoritos.bmp Keeblerfudgestripes.bmp 11 14 1 u 1 0 595.00 2.91 2.81 
BM2_275 0 1 1 2 1.101055e+01 Jollyranchergreen.bmp Streusel.bmp 47 50 0 i 2 0 599.13 0.15 0.10 
BM2_275 0 1 1 3 1.401742e+01 Cupcakes.bmp Skittles.bmp 38 23 0 i 3 0 512.26 0.99 2.33 
BM2_275 0 1 1 4 1.901215e+01 AnimalCrackers.bmp BabyRuth.bmp 46 52 1 u 2 0 685.54 0.16 0.09 
BM2_275 0 1 1 5 2.801601e+01 SourSkittles.bmp Lollipopred.bmp 18 43 1 u 4 0 721.66 2.53 0.51 
BM2_275 0 1 1 6 3.401302e+01 Butterfinger.bmp Oreos.bmp 8 10 1 i 1 1 732.66 2.95 2.93 
BM2_275 0 1 1 7 3.701988e+01 Keeblerfudgestripes.bmp RitzBitz2.bmp 14 15 0 i 1 0 741.81 2.81 2.81 
BM2_275 0 1 1 8 5.001618e+01 100grand_small.bmp SourSkittles.bmp 39 18 0 u 4 1 625.50 0.97 2.53 
BM2_275 0 1 1 9 6.002234e+01 Oreos.bmp RitzBitz2.bmp 10 15 0 i 1 0 531.35 2.93 2.81 
BM2_275 0 1 1 10 6.501706e+01 Milano.bmp TeddyGrahamschocolate.bmp 22 40 1 u 4 0 616.63 2.39 0.92 
BM2_275 0 1 1 11 6.800721e+01 AnimalCrackers.bmp FrootLoops.bmp 46 48 1 i 2 1 770.48 0.16 0.10 
BM2_275 0 1 1 12 7.101407e+01 MrGoodbar.bmp Snickers.bmp 41 20 0 i 3 0 795.61 0.88 2.50 
BM2_275 0 1 1 13 7.402093e+01 MilkyWay.bmp RitzBitz2.bmp 13 15 0 i 1 0 628.76 2.84 2.81 
BM2_275 0 1 1 14 8.401037e+01 Laffytaffyred_one.bmp FrootLoops.bmp 49 48 1 u 2 0 631.31 0.10 0.10 
BM2_275 0 1 1 15 8.701723e+01 MilkyWay.bmp Butterfinger.bmp 13 8 0 i 1 0 600.45 2.84 2.95 
BM2_275 0 1 1 16 9.700668e+01 3Musketeers.bmp Ghiradelli_milk_Almonds.bmp 21 44 1 u 4 0 611.01 2.49 0.39 
BM2_275 0 1 1 17 1.000135e+02 PopTartsCinnamon.bmp PringlesRed.bmp 19 42 1 i 3 1 724.17 2.50 0.64 
