subjid scanner order block runtrial onsettime ImageLeft ImageRight TypeLeft TypeRight IsLefthigh Response PairType Outcome RT bidLeft bidRight 
BM2_266 0 1 1 1 2.006310e+00 TeddyGrahamschocolate.bmp Toberlorone.bmp 13 11 0 u 1 1 908.38 0.90 1.04 
BM2_266 0 1 1 2 1.101015e+01 FrootLoops.bmp TeddyGrahamschocolate.bmp 12 13 1 i 1 1 872.54 1.02 0.90 
BM2_266 0 1 1 3 1.401704e+01 Cupcakes.bmp Goldfish.bmp 43 17 0 i 4 0 1017.65 0.49 0.85 
BM2_266 0 1 1 4 1.901175e+01 Snickers.bmp FrootLoops.bmp 10 12 0 i 1 0 1158.93 1.05 1.02 
BM2_266 0 1 1 5 2.801562e+01 Funyuns_small.bmp Whatchamacallit.bmp 19 45 1 u 3 0 851.07 0.81 0.44 
BM2_266 0 1 1 6 3.401262e+01 Cupcakes.bmp Oreos.bmp 43 21 0 i 4 0 774.07 0.49 0.81 
BM2_266 0 1 1 7 3.701948e+01 Reeses.bmp FigNewton_small.bmp 53 47 1 i 2 1 1103.21 0.35 0.38 
BM2_266 0 1 1 8 5.001577e+01 Oreos.bmp Ghiradelli_milk_Almonds.bmp 21 44 1 u 4 0 978.92 0.81 0.49 
BM2_266 0 1 1 9 6.002192e+01 100grand_small.bmp Cheetos.bmp 38 16 0 i 3 0 708.77 0.51 0.87 
BM2_266 0 1 1 10 6.501664e+01 Dots_one.bmp Almondjoy.bmp 52 49 0 u 2 1 1042.04 0.35 0.37 
BM2_266 0 1 1 11 6.800679e+01 Whatchamacallit.bmp FlamingCheetos.bmp 45 23 0 i 3 0 483.90 0.44 0.79 
BM2_266 0 1 1 12 7.101364e+01 BabyRuth.bmp AnimalCrackers.bmp 50 51 1 i 2 1 1021.04 0.37 0.36 
BM2_266 0 1 1 13 7.402050e+01 SnoBall.bmp Dots_one.bmp 46 52 1 i 2 1 798.19 0.41 0.35 
BM2_266 0 1 1 14 8.400994e+01 Twix.bmp FlamingCheetos.bmp 41 23 0 i 3 0 624.75 0.51 0.79 
BM2_266 0 1 1 15 8.701681e+01 PopTartsStrawberry.bmp FrootLoops.bmp 9 12 0 u 1 1 793.88 1.05 1.02 
BM2_266 0 1 1 16 9.700624e+01 Skittles.bmp Cupcakes.bmp 22 43 1 u 4 0 932.45 0.79 0.49 
BM2_266 0 1 1 17 1.000131e+02 Dots_one.bmp Reeses.bmp 52 53 0 u 2 1 853.60 0.35 0.35 
BM2_266 0 1 1 18 1.030200e+02 Jollyrancherred.bmp Snickers.bmp 8 10 1 u 1 0 726.74 1.06 1.05 
BM2_266 0 1 1 19 1.070124e+02 Hersheykisses.bmp Funyuns_small.bmp 42 19 0 i 3 0 558.30 0.50 0.81 
BM2_266 0 1 1 20 1.110215e+02 Ghiradelli_milk_Almonds.bmp Goldfish.bmp 44 17 0 i 4 0 773.17 0.49 0.85 
BM2_266 0 1 1 21 1.150140e+02 Hersheykisses.bmp FlamingCheetos.bmp 42 23 0 i 3 0 628.73 0.50 0.79 
BM2_266 0 1 1 22 1.210110e+02 FigNewton_small.bmp SnoBall.bmp 47 46 0 u 2 1 1119.73 0.38 0.41 
BM2_266 0 1 1 23 1.250201e+02 Slimjim.bmp Skittles.bmp 40 22 0 i 4 0 766.59 0.51 0.79 
BM2_266 0 1 1 24 1.340073e+02 PeanutMMs.bmp Goldfish.bmp 39 17 0 u 4 1 931.43 0.51 0.85 
BM2_266 0 1 1 25 1.420088e+02 Slimjim.bmp PringlesRed.bmp 40 18 0 i 4 0 873.85 0.51 0.82 
BM2_266 0 1 1 26 1.460180e+02 SnoBall.bmp HoHo.bmp 46 48 1 u 2 0 1408.71 0.41 0.38 
BM2_266 0 1 1 27 1.490081e+02 Reeses.bmp AnimalCrackers.bmp 53 51 1 i 2 1 834.56 0.35 0.36 
BM2_266 0 1 1 28 1.530173e+02 CheesyDoritos.bmp Toberlorone.bmp 14 11 0 u 1 1 737.42 0.89 1.04 
