subjid scanner order block runtrial onsettime ImageLeft ImageRight TypeLeft TypeRight IsLefthigh Response PairType Outcome RT bidLeft bidRight 
BM2_291 0 1 1 1 2.007717e+00 Hersheykisses.bmp Milano.bmp 42 19 0 x 3 999 999000.00 0.29 0.65 
BM2_291 0 1 1 2 1.201387e+01 Keeblerfudgestripes.bmp PeanutMMs.bmp 40 21 0 i 4 0 1351.78 0.33 0.61 
BM2_291 0 1 1 3 1.502073e+01 Ghiradelli_milk_Almonds.bmp Granolabar.bmp 23 38 1 u 3 0 888.92 0.57 0.37 
BM2_291 0 1 1 4 1.801088e+01 Goldfish.bmp RitzBitz2.bmp 53 47 1 u 2 0 730.77 0.14 0.23 
BM2_291 0 1 1 5 2.202002e+01 RitzBitz2.bmp Jollyranchergreen.bmp 47 50 0 i 2 0 945.63 0.23 0.19 
BM2_291 0 1 1 6 2.601246e+01 Streusel.bmp Twinkie.bmp 18 43 1 u 4 0 1073.19 0.67 0.29 
BM2_291 0 1 1 7 3.002160e+01 Ghiradelli_milk.bmp Granolabar.bmp 20 38 1 u 3 0 792.05 0.64 0.37 
BM2_291 0 1 1 8 3.401403e+01 Whatchamacallit.bmp MrGoodbar.bmp 22 39 1 u 4 0 1103.62 0.61 0.37 
BM2_291 0 1 1 9 4.001104e+01 Jollyranchergreen.bmp Lollipopred.bmp 50 52 1 u 2 0 762.61 0.19 0.15 
BM2_291 0 1 1 10 4.402018e+01 Hersheykisses.bmp Ghiradelli_milk_Almonds.bmp 42 23 0 i 3 0 1073.47 0.29 0.57 
BM2_291 0 1 1 11 4.701034e+01 FigNewton_small.bmp RitzBitz2.bmp 49 47 1 u 2 0 891.31 0.19 0.23 
BM2_291 0 1 1 12 5.001719e+01 FamousAmos_small.bmp Twinkie.bmp 17 43 1 u 4 0 1076.46 0.69 0.29 
BM2_291 0 1 1 13 5.400962e+01 Slimjim.bmp SourSkittles.bmp 13 11 0 i 1 0 964.02 0.83 0.89 
BM2_291 0 1 1 14 6.301349e+01 Jollyranchergreen.bmp PayDay.bmp 50 51 1 i 2 1 960.16 0.19 0.19 
BM2_291 0 1 1 15 7.001278e+01 Milano.bmp Granolabar.bmp 19 38 1 u 3 0 1040.87 0.65 0.37 
BM2_291 0 1 1 16 7.500750e+01 Streusel.bmp Cupcakes.bmp 18 44 1 i 4 1 1166.14 0.67 0.29 
BM2_291 0 1 1 17 7.901665e+01 100grand_small.bmp BabyRuth.bmp 14 8 0 u 1 1 845.00 0.77 0.97 
BM2_291 0 1 1 18 8.200680e+01 Lollipopred.bmp Laysclassic.bmp 52 46 0 i 2 0 846.85 0.15 0.24 
BM2_291 0 1 1 19 8.601594e+01 100grand_small.bmp Skittles.bmp 14 12 0 u 1 1 957.71 0.77 0.87 
BM2_291 0 1 1 20 9.501980e+01 Cupcakes.bmp Whatchamacallit.bmp 44 22 0 i 4 0 1321.85 0.29 0.61 
BM2_291 0 1 1 21 1.000145e+02 Goldfish.bmp Sourpatch.bmp 53 48 1 i 2 1 1263.13 0.14 0.21 
BM2_291 0 1 1 22 1.030214e+02 Cheetos.bmp CheesyDoritos.bmp 41 16 0 i 3 0 1336.28 0.31 0.75 
BM2_291 0 1 1 23 1.060115e+02 Whatchamacallit.bmp Keeblerfudgestripes.bmp 22 40 1 u 4 0 1194.12 0.61 0.33 
BM2_291 0 1 1 24 1.100207e+02 Cupcakes.bmp FamousAmos_small.bmp 44 17 0 i 4 0 848.98 0.29 0.69 
BM2_291 0 1 1 25 1.130108e+02 Ghiradelli_milk.bmp Hersheykisses.bmp 20 42 1 u 3 0 882.83 0.64 0.29 
BM2_291 0 1 1 26 1.160177e+02 BabyRuth.bmp Slimjim.bmp 8 13 1 u 1 0 979.98 0.97 0.83 
BM2_291 0 1 1 27 1.250215e+02 Hersheymilk_several.bmp Ghiradelli_milk.bmp 45 20 0 i 3 0 976.11 0.24 0.64 
BM2_291 0 1 1 28 1.280117e+02 Cheetos.bmp Milano.bmp 41 19 0 i 3 0 1129.96 0.31 0.65 
BM2_291 0 1 1 29 1.320208e+02 Cheetos.bmp Ghiradelli_milk.bmp 41 20 0 i 3 0 864.82 0.31 0.64 
BM2_291 0 1 1 30 1.370155e+02 Streusel.bmp Keeblerfudgestripes.bmp 18 40 1 i 4 1 950.10 0.67 0.33 
BM2_291 0 1 1 31 1.500118e+02 FamousAmos_small.bmp Keeblerfudgestripes.bmp 17 40 1 i 4 1 1081.81 0.69 0.33 
BM2_291 0 1 1 32 1.530187e+02 Riprolls.bmp Doritosranch.bmp 15 9 1 i 1 1 1034.96 0.76 0.97 
BM2_291 0 1 1 33 1.560088e+02 FigNewton_small.bmp Sourpatch.bmp 49 48 1 u 2 0 1044.80 0.19 0.21 
BM2_291 0 1 1 34 1.620226e+02 Lollipopred.bmp FigNewton_small.bmp 52 49 0 i 2 0 831.09 0.15 0.19 
BM2_291 0 1 1 35 1.660150e+02 PayDay.bmp Goldfish.bmp 51 53 0 u 2 1 1190.66 0.19 0.14 
BM2_291 0 1 1 36 1.700074e+02 Cupcakes.bmp PeanutMMs.bmp 44 21 0 i 4 0 1094.22 0.29 0.61 
BM2_291 0 1 1 37 1.730143e+02 FamousAmos_small.bmp MrGoodbar.bmp 17 39 1 u 4 0 1047.36 0.69 0.37 
BM2_291 0 1 1 38 1.790113e+02 Doritosranch.bmp BabyRuth.bmp 9 8 0 i 1 0 1098.37 0.97 0.97 
BM2_291 0 1 1 39 1.830204e+02 Ghiradelli_milk_Almonds.bmp Hersheymilk_several.bmp 23 45 1 u 3 0 673.22 0.57 0.24 
BM2_291 0 1 1 40 1.890174e+02 Doritosranch.bmp SourSkittles.bmp 9 11 0 u 1 1 1276.22 0.97 0.89 
