subjid scanner order block runtrial onsettime ImageLeft ImageRight TypeLeft TypeRight IsLefthigh Response PairType Outcome RT bidLeft bidRight 
BM2_281 0 1 1 1 2.025086e+00 Laysclassic.bmp MrGoodbar.bmp 23 38 1 x 3 999 999000.00 1.21 0.71 
BM2_281 0 1 1 2 1.101222e+01 Twinkie.bmp Cheezits.bmp 9 8 0 u 1 1 1139.81 1.99 2.00 
BM2_281 0 1 1 3 1.401912e+01 Whatchamacallit.bmp Laffytaffyred_one.bmp 18 44 1 u 4 0 956.91 1.55 0.60 
BM2_281 0 1 1 4 1.901383e+01 MilkyWay.bmp Laysclassic.bmp 41 23 0 i 3 0 842.19 0.68 1.21 
BM2_281 0 1 1 5 2.801770e+01 Chocolate_mm.bmp Laysclassic.bmp 42 23 0 u 3 1 1182.33 0.67 1.21 
BM2_281 0 1 1 6 3.401472e+01 CheesyDoritos.bmp Jollyranchergreen.bmp 21 39 1 u 4 0 1073.31 1.45 0.70 
BM2_281 0 1 1 7 3.702157e+01 RitzBitz2.bmp Cheezits.bmp 13 8 0 i 1 0 1282.46 1.84 2.00 
BM2_281 0 1 1 8 5.001788e+01 Snickers.bmp MrGoodbar.bmp 16 38 1 u 3 0 1070.15 1.57 0.71 
BM2_281 0 1 1 9 6.002403e+01 CheesyDoritos.bmp Dots_one.bmp 21 43 1 u 4 0 1128.00 1.45 0.67 
BM2_281 0 1 1 10 6.501875e+01 SnoBall.bmp RitzBitz2.bmp 15 13 1 u 1 0 1021.28 1.60 1.84 
BM2_281 0 1 1 11 6.802561e+01 Keeblerfudgestripes.bmp Twinkie.bmp 11 9 1 u 1 0 1246.43 1.98 1.99 
BM2_281 0 1 1 12 7.101576e+01 Chocolate_mm.bmp Snickers.bmp 42 16 0 i 3 0 976.27 0.67 1.57 
BM2_281 0 1 1 13 7.402261e+01 Ghiradelli_milk_Almonds.bmp MilkyWay.bmp 19 41 1 i 3 1 993.42 1.54 0.68 
BM2_281 0 1 1 14 8.401207e+01 Streusel.bmp Oreos.bmp 10 12 0 i 1 0 963.96 1.99 1.95 
BM2_281 0 1 1 15 8.701892e+01 PringlesRed.bmp Toberlorone.bmp 52 53 0 u 2 1 1189.11 0.36 0.26 
BM2_281 0 1 1 16 9.702507e+01 Keeblerfudgestripes.bmp RitzBitz2.bmp 11 13 1 u 1 0 846.96 1.98 1.84 
BM2_281 0 1 1 17 1.000152e+02 Hersheykisses.bmp Almondjoy.bmp 22 40 1 i 4 1 896.80 1.25 0.68 
BM2_281 0 1 1 18 1.030221e+02 100grand_small.bmp ChipsAhoy_small.bmp 45 20 0 i 3 0 945.95 0.59 1.53 
BM2_281 0 1 1 19 1.070145e+02 Whatchamacallit.bmp Almondjoy.bmp 18 40 1 i 4 1 1465.52 1.55 0.68 
BM2_281 0 1 1 20 1.110237e+02 ChipsAhoy_small.bmp MilkyWay.bmp 20 41 1 u 3 0 824.37 1.53 0.68 
BM2_281 0 1 1 21 1.150161e+02 Keeblerfudgestripes.bmp Doritosranch.bmp 11 14 1 u 1 0 871.94 1.98 1.75 
BM2_281 0 1 1 22 1.210131e+02 Cheetos.bmp Jollyranchergreen.bmp 17 39 1 u 4 0 1026.93 1.55 0.70 
BM2_281 0 1 1 23 1.250222e+02 SnoBall.bmp Doritosranch.bmp 15 14 1 u 1 0 833.79 1.60 1.75 
BM2_281 0 1 1 24 1.340261e+02 Oreos.bmp Doritosranch.bmp 12 14 1 u 1 0 725.92 1.95 1.75 
BM2_281 0 1 1 25 1.420277e+02 Whatchamacallit.bmp Jollyranchergreen.bmp 18 39 1 u 4 0 948.34 1.55 0.70 
BM2_281 0 1 1 26 1.460201e+02 CheesyDoritos.bmp Laffytaffyred_one.bmp 21 44 1 u 4 0 1003.91 1.45 0.60 
BM2_281 0 1 1 27 1.490270e+02 Toberlorone.bmp Jollyrancherred.bmp 53 48 1 u 2 0 1037.05 0.26 0.49 
BM2_281 0 1 1 28 1.530194e+02 Chocolate_mm.bmp ChipsAhoy_small.bmp 42 20 0 i 3 0 892.61 0.67 1.53 
BM2_281 0 1 1 29 1.560263e+02 PayDay.bmp FrootLoops.bmp 47 49 0 i 2 0 1157.75 0.53 0.46 
BM2_281 0 1 1 30 1.600187e+02 Lollipopred.bmp Toberlorone.bmp 51 53 0 i 2 0 933.32 0.36 0.26 
BM2_281 0 1 1 31 1.630256e+02 RitzBitz2.bmp Oreos.bmp 13 12 0 i 1 0 998.46 1.84 1.95 
BM2_281 0 1 1 32 1.690226e+02 MrGoodbar.bmp ChipsAhoy_small.bmp 38 20 0 i 3 0 945.46 0.71 1.53 
BM2_281 0 1 1 33 1.720127e+02 Fritos.bmp Jollyrancherred.bmp 50 48 1 u 2 0 971.30 0.42 0.49 
BM2_281 0 1 1 34 1.760219e+02 100grand_small.bmp Laysclassic.bmp 45 23 0 u 3 1 962.16 0.59 1.21 
BM2_281 0 1 1 35 1.810166e+02 Twinkie.bmp Oreos.bmp 9 12 0 u 1 1 1023.44 1.99 1.95 
BM2_281 0 1 1 36 1.840234e+02 Jollyrancherred.bmp Slimjim.bmp 48 46 0 i 2 0 1408.58 0.49 0.54 
BM2_281 0 1 1 37 1.870136e+02 Keeblerfudgestripes.bmp Streusel.bmp 11 10 1 u 1 0 850.43 1.98 1.99 
BM2_281 0 1 1 38 1.900205e+02 Fritos.bmp PringlesRed.bmp 50 52 1 u 2 0 891.57 0.42 0.36 
BM2_281 0 1 1 39 1.930273e+02 100grand_small.bmp Snickers.bmp 45 16 0 i 3 0 860.72 0.59 1.57 
BM2_281 0 1 1 40 1.970197e+02 Cheetos.bmp Dots_one.bmp 17 43 1 u 4 0 932.28 1.55 0.67 
BM2_281 0 1 1 41 2.020145e+02 Jollyrancherred.bmp FrootLoops.bmp 48 49 0 i 2 0 793.56 0.49 0.46 
BM2_281 0 1 1 42 2.060236e+02 Ghiradelli_milk_Almonds.bmp MrGoodbar.bmp 19 38 1 i 3 1 1056.47 1.54 0.71 
BM2_281 0 1 1 43 2.100160e+02 Cheetos.bmp Laffytaffyred_one.bmp 17 44 1 u 4 0 879.98 1.55 0.60 
BM2_281 0 1 1 44 2.140252e+02 Cheetos.bmp Almondjoy.bmp 17 40 1 u 4 0 886.84 1.55 0.68 
BM2_281 0 1 1 45 2.200222e+02 Laffytaffyred_one.bmp Hersheykisses.bmp 44 22 0 i 4 0 1449.83 0.60 1.25 
BM2_281 0 1 1 46 2.260192e+02 Streusel.bmp Cheezits.bmp 10 8 0 i 1 0 1084.82 1.99 2.00 
BM2_281 0 1 1 47 2.310139e+02 PringlesRed.bmp FrootLoops.bmp 52 49 0 i 2 0 1010.11 0.36 0.46 
BM2_281 0 1 1 48 2.380132e+02 Cheezits.bmp Doritosranch.bmp 8 14 1 u 1 0 930.81 2.00 1.75 
BM2_281 0 1 1 49 2.420224e+02 PringlesRed.bmp Slimjim.bmp 52 46 0 i 2 0 961.67 0.36 0.54 
BM2_281 0 1 1 50 2.520285e+02 MilkyWay.bmp Snickers.bmp 41 16 0 x 3 999 999000.00 0.68 1.57 
BM2_281 0 1 1 51 2.620180e+02 PayDay.bmp Toberlorone.bmp 47 53 0 i 2 0 830.08 0.53 0.26 
BM2_281 0 1 1 52 2.660271e+02 SnoBall.bmp Twinkie.bmp 15 9 1 u 1 0 716.94 1.60 1.99 
BM2_281 0 1 1 53 2.730264e+02 100grand_small.bmp Ghiradelli_milk_Almonds.bmp 45 19 0 u 3 1 861.64 0.59 1.54 
BM2_281 0 1 1 54 2.770188e+02 Lollipopred.bmp Fritos.bmp 51 50 0 i 2 0 653.21 0.36 0.42 
BM2_281 0 1 1 55 2.810280e+02 Whatchamacallit.bmp Dots_one.bmp 18 43 1 u 4 0 820.06 1.55 0.67 
BM2_281 0 1 1 56 2.850204e+02 Dots_one.bmp Hersheykisses.bmp 43 22 0 i 4 0 867.63 0.67 1.25 
BM2_281 0 1 1 57 2.880273e+02 Chocolate_mm.bmp Ghiradelli_milk_Almonds.bmp 42 19 0 u 3 1 916.77 0.67 1.54 
BM2_281 0 1 1 58 2.910174e+02 Lollipopred.bmp Slimjim.bmp 51 46 0 i 2 0 750.63 0.36 0.54 
BM2_281 0 1 1 59 2.950265e+02 Slimjim.bmp PayDay.bmp 46 47 1 i 2 1 1141.48 0.54 0.53 
BM2_281 0 1 1 60 2.980167e+02 Almondjoy.bmp CheesyDoritos.bmp 40 21 0 u 4 1 1087.33 0.68 1.45 
BM2_281 0 1 1 61 3.010236e+02 FrootLoops.bmp Lollipopred.bmp 49 51 1 u 2 0 864.47 0.46 0.36 
BM2_281 0 1 1 62 3.080228e+02 Streusel.bmp SnoBall.bmp 10 15 0 u 1 1 1009.19 1.99 1.60 
BM2_281 0 1 1 63 3.130176e+02 Fritos.bmp PayDay.bmp 50 47 1 u 2 0 950.47 0.42 0.53 
BM2_281 0 1 1 64 3.200169e+02 Jollyranchergreen.bmp Hersheykisses.bmp 39 22 0 i 4 0 855.17 0.70 1.25 
