subjid scanner order block runtrial onsettime ImageLeft ImageRight TypeLeft TypeRight IsLefthigh Response PairType Outcome RT bidLeft bidRight 
BM2_262 0 1 1 1 2.024728e+00 Twinkie.bmp Sourpatch.bmp 49 48 1 i 2 1 1433.78 0.09 0.09 
BM2_262 0 1 1 2 1.101186e+01 Almondjoy.bmp SnoBall.bmp 18 44 1 u 4 0 1006.65 0.79 0.16 
BM2_262 0 1 1 3 1.401875e+01 AnimalCrackers.bmp MrGoodbar.bmp 9 12 0 x 1 999 999000.00 0.99 0.93 
BM2_262 0 1 1 4 1.901347e+01 Cheezits.bmp Whatchamacallit.bmp 15 10 1 i 1 1 885.04 0.84 0.99 
BM2_262 0 1 1 5 2.801734e+01 Laysclassic.bmp Snickers.bmp 45 23 0 i 3 0 905.17 0.13 0.71 
BM2_262 0 1 1 6 3.401434e+01 Laffytaffyred_one.bmp Sourpatch.bmp 53 48 1 i 2 1 1164.16 0.06 0.09 
BM2_262 0 1 1 7 3.702120e+01 Hersheykisses.bmp Almondjoy.bmp 39 18 0 i 4 0 741.31 0.30 0.79 
BM2_262 0 1 1 8 5.001750e+01 Reeses.bmp SnoBall.bmp 22 44 1 u 4 0 921.01 0.71 0.16 
BM2_262 0 1 1 9 6.002365e+01 Dots_one.bmp Slimjim.bmp 51 50 0 u 2 1 1202.85 0.06 0.08 
BM2_262 0 1 1 10 6.501837e+01 Cupcakes.bmp Dots_one.bmp 46 51 1 u 2 0 1168.14 0.10 0.06 
BM2_262 0 1 1 11 6.802523e+01 Fritos.bmp 3Musketeers.bmp 19 42 1 i 3 1 953.28 0.76 0.21 
BM2_262 0 1 1 12 7.101538e+01 MrGoodbar.bmp Whatchamacallit.bmp 12 10 1 i 1 1 1099.13 0.93 0.99 
BM2_262 0 1 1 13 7.402224e+01 Sourpatch.bmp Cupcakes.bmp 48 46 0 i 2 0 1484.27 0.09 0.10 
BM2_262 0 1 1 14 8.402839e+01 ChipsAhoy_small.bmp Skittles.bmp 20 41 1 u 3 0 1102.12 0.75 0.28 
BM2_262 0 1 1 15 8.701854e+01 Snickers.bmp Skittles.bmp 23 41 1 x 3 999 999000.00 0.71 0.28 
BM2_262 0 1 1 16 9.702469e+01 Ghiradelli_milk.bmp Cupcakes.bmp 47 46 0 u 2 1 1385.81 0.10 0.10 
BM2_262 0 1 1 17 1.000148e+02 Sourpatch.bmp Slimjim.bmp 48 50 0 u 2 1 955.67 0.09 0.08 
BM2_262 0 1 1 18 1.030217e+02 Snickers.bmp 3Musketeers.bmp 23 42 1 u 3 0 1028.82 0.71 0.21 
BM2_262 0 1 1 19 1.070141e+02 Laysclassic.bmp ChipsAhoy_small.bmp 45 20 0 i 3 0 996.37 0.13 0.75 
BM2_262 0 1 1 20 1.110233e+02 KitKat_small.bmp Snickers.bmp 38 23 0 i 3 0 1243.23 0.37 0.71 
