subjid scanner order block runtrial onsettime ImageLeft ImageRight TypeLeft TypeRight IsLefthigh Response PairType Outcome RT bidLeft bidRight 
BM2_293 0 1 2 1 2.025748e+00 KitKat_small.bmp PeanutMMs.bmp 10 11 0 i 1 0 639.79 1.75 1.71 
BM2_293 0 1 2 2 1.201521e+01 MrGoodbar.bmp FlamingCheetos.bmp 8 13 1 u 1 0 554.33 1.99 1.53 
BM2_293 0 1 2 3 1.502206e+01 Oreos.bmp Riprolls.bmp 42 20 0 u 3 1 579.48 1.02 1.50 
BM2_293 0 1 2 4 1.801221e+01 Riprolls.bmp Laffytaffyred_one.bmp 20 41 1 u 3 0 869.32 1.50 1.02 
BM2_293 0 1 2 5 2.202135e+01 PeanutMMs.bmp FlamingCheetos.bmp 11 13 1 u 1 0 540.19 1.71 1.53 
BM2_293 0 1 2 6 2.601379e+01 Doritosranch.bmp Reeses.bmp 53 52 1 i 2 1 659.75 0.75 0.76 
BM2_293 0 1 2 7 3.002293e+01 BabyRuth.bmp Chocolate_mm.bmp 45 16 0 i 3 0 674.61 1.01 1.51 
BM2_293 0 1 2 8 3.401537e+01 3Musketeers.bmp SourSkittles.bmp 39 21 0 i 4 0 770.17 1.02 1.50 
BM2_293 0 1 2 9 4.001238e+01 Whatchamacallit.bmp PopTartsCinnamon.bmp 50 48 1 u 2 0 661.16 1.01 1.01 
BM2_293 0 1 2 10 4.402152e+01 Twinkie.bmp Funyuns_small.bmp 43 17 0 i 4 0 564.02 1.02 1.51 
BM2_293 0 1 2 11 4.701167e+01 MrGoodbar.bmp Goldfish.bmp 8 14 1 u 1 0 533.87 1.99 1.53 
BM2_293 0 1 2 12 5.001852e+01 MrGoodbar.bmp KitKat_small.bmp 8 10 1 u 1 0 679.01 1.99 1.75 
BM2_293 0 1 2 13 5.402767e+01 KitKat_small.bmp Almondjoy.bmp 10 12 0 i 1 0 821.87 1.75 1.54 
BM2_293 0 1 2 14 6.301483e+01 FigNewton_small.bmp FrootLoops.bmp 40 22 0 i 4 0 1098.71 1.02 1.49 
BM2_293 0 1 2 15 7.001412e+01 Butterfinger.bmp KitKat_small.bmp 15 10 1 i 1 1 763.41 1.52 1.75 
BM2_293 0 1 2 16 7.502555e+01 Twix.bmp SourSkittles.bmp 44 21 0 u 4 1 815.99 1.02 1.50 
BM2_293 0 1 2 17 7.901799e+01 Ghiradelli_milk.bmp Almondjoy.bmp 9 12 0 i 1 0 615.55 1.98 1.54 
BM2_293 0 1 2 18 8.202485e+01 MilkyWay.bmp Twinkie.bmp 18 43 1 u 4 0 888.69 1.51 1.02 
BM2_293 0 1 2 19 8.601728e+01 Doritosranch.bmp Laysclassic.bmp 53 47 1 i 2 1 688.26 0.75 1.01 
BM2_293 0 1 2 20 9.502115e+01 Almondjoy.bmp Goldfish.bmp 12 14 1 u 1 0 1028.39 1.54 1.53 
BM2_293 0 1 2 21 1.000159e+02 BabyRuth.bmp PopTartsStrawberry.bmp 45 23 0 i 3 0 905.66 1.01 1.49 
BM2_293 0 1 2 22 1.030227e+02 Cheezits.bmp Whatchamacallit.bmp 51 50 0 i 2 0 1010.81 0.76 1.01 
BM2_293 0 1 2 23 1.060129e+02 Granolabar.bmp Laysclassic.bmp 46 47 1 i 2 1 700.66 1.01 1.01 
BM2_293 0 1 2 24 1.100220e+02 3Musketeers.bmp Funyuns_small.bmp 39 17 0 i 4 0 731.52 1.02 1.51 
BM2_293 0 1 2 25 1.130122e+02 Laffytaffyred_one.bmp PopTartsStrawberry.bmp 41 23 0 i 3 0 773.37 1.02 1.49 
BM2_293 0 1 2 26 1.160190e+02 Laffytaffyred_one.bmp Keeblerfudgestripes.bmp 41 19 0 i 3 0 782.51 1.02 1.50 
BM2_293 0 1 2 27 1.250229e+02 PopTartsCinnamon.bmp SnoBall.bmp 48 49 0 u 2 1 802.65 1.01 1.01 
BM2_293 0 1 2 28 1.280131e+02 Twix.bmp Funyuns_small.bmp 44 17 0 i 4 0 580.48 1.02 1.51 
BM2_293 0 1 2 29 1.320222e+02 FrootLoops.bmp Twinkie.bmp 22 43 1 i 4 1 603.36 1.49 1.02 
BM2_293 0 1 2 30 1.370169e+02 BabyRuth.bmp Keeblerfudgestripes.bmp 45 19 0 i 3 0 656.63 1.01 1.50 
BM2_293 0 1 2 31 1.500132e+02 PopTartsCinnamon.bmp Granolabar.bmp 48 46 0 i 2 0 740.33 1.01 1.01 
BM2_293 0 1 2 32 1.530201e+02 Laffytaffyred_one.bmp Chocolate_mm.bmp 41 16 0 i 3 0 685.47 1.02 1.51 
BM2_293 0 1 2 33 1.560269e+02 Whatchamacallit.bmp Reeses.bmp 50 52 1 i 2 1 750.62 1.01 0.76 
BM2_293 0 1 2 34 1.620239e+02 Keeblerfudgestripes.bmp Oreos.bmp 19 42 1 u 3 0 753.61 1.50 1.02 
BM2_293 0 1 2 35 1.660164e+02 Twix.bmp MilkyWay.bmp 44 18 0 u 4 1 785.17 1.02 1.51 
BM2_293 0 1 2 36 1.700255e+02 Doritosranch.bmp PopTartsCinnamon.bmp 53 48 1 i 2 1 888.03 0.75 1.01 
BM2_293 0 1 2 37 1.730157e+02 Ghiradelli_milk.bmp Butterfinger.bmp 9 15 0 i 1 0 617.88 1.98 1.52 
BM2_293 0 1 2 38 1.790127e+02 Reeses.bmp Granolabar.bmp 52 46 0 u 2 1 812.87 0.76 1.01 
BM2_293 0 1 2 39 1.830218e+02 Laysclassic.bmp Whatchamacallit.bmp 47 50 0 u 2 1 635.73 1.01 1.01 
BM2_293 0 1 2 40 1.890188e+02 MilkyWay.bmp FigNewton_small.bmp 18 40 1 u 4 0 870.72 1.51 1.02 
BM2_293 0 1 2 41 1.940135e+02 Almondjoy.bmp FlamingCheetos.bmp 12 13 1 u 1 0 716.00 1.54 1.53 
BM2_293 0 1 2 42 2.040197e+02 MrGoodbar.bmp Ghiradelli_milk.bmp 8 9 1 u 1 0 653.85 1.99 1.98 
BM2_293 0 1 2 43 2.140258e+02 FrootLoops.bmp 3Musketeers.bmp 22 39 1 i 4 1 975.70 1.49 1.02 
BM2_293 0 1 2 44 2.220274e+02 Twix.bmp FrootLoops.bmp 44 22 0 u 4 1 590.13 1.02 1.49 
BM2_293 0 1 2 45 2.260199e+02 PopTartsStrawberry.bmp Milkduds.bmp 23 38 1 u 3 0 797.69 1.49 1.03 
BM2_293 0 1 2 46 2.290267e+02 Riprolls.bmp Milkduds.bmp 20 38 1 u 3 0 702.83 1.50 1.03 
BM2_293 0 1 2 47 2.320169e+02 FigNewton_small.bmp Funyuns_small.bmp 40 17 0 i 4 0 720.68 1.02 1.51 
BM2_293 0 1 2 48 2.350237e+02 Oreos.bmp PopTartsStrawberry.bmp 42 23 0 i 3 0 633.82 1.02 1.49 
