subjid scanner order block runtrial onsettime ImageLeft ImageRight TypeLeft TypeRight IsLefthigh Response PairType Outcome RT bidLeft bidRight 
BM2_267 0 2 2 1 2.026474e+00 Chocolate_mm.bmp Hersheykisses.bmp 19 45 1 u 4 0 886.14 1.50 0.79 
BM2_267 0 2 2 2 1.201595e+01 Ghiradelli_milk.bmp Laysclassic.bmp 38 20 0 i 4 0 784.66 1.02 1.50 
BM2_267 0 2 2 3 1.502281e+01 Cheezits.bmp CheesyDoritos.bmp 9 8 1 i 1 1 1113.81 1.97 1.97 
BM2_267 0 2 2 4 1.801296e+01 Goldfish.bmp Nutterbutter.bmp 15 14 0 i 1 0 1235.64 1.53 1.53 
BM2_267 0 2 2 5 2.202211e+01 Milano.bmp Hersheykisses.bmp 16 45 1 u 4 0 778.51 1.51 0.79 
BM2_267 0 2 2 6 2.601454e+01 Hersheykisses.bmp 100grand_small.bmp 45 23 0 i 4 0 658.07 0.79 1.45 
BM2_267 0 2 2 7 3.002369e+01 Cupcakes.bmp ChipsAhoy_small.bmp 47 46 1 i 2 1 1176.93 0.76 0.78 
BM2_267 0 2 2 8 3.401612e+01 SourSkittles.bmp Skittles.bmp 51 53 1 i 2 1 872.49 0.50 0.27 
BM2_267 0 2 2 9 4.001313e+01 FrootLoops.bmp SourSkittles.bmp 50 51 0 u 2 1 1243.48 0.75 0.50 
BM2_267 0 2 2 10 4.402227e+01 SnoBall.bmp FrootLoops.bmp 52 50 1 i 2 1 994.34 0.49 0.75 
BM2_267 0 2 2 11 4.701242e+01 Twix.bmp 3Musketeers.bmp 39 18 0 u 3 1 900.19 0.99 1.50 
BM2_267 0 2 2 12 5.001928e+01 FigNewton_small.bmp PringlesRed.bmp 13 11 1 u 1 0 1197.34 1.67 1.77 
BM2_267 0 2 2 13 5.401172e+01 Cupcakes.bmp FamousAmos_small.bmp 47 49 1 i 2 1 772.89 0.76 0.75 
BM2_267 0 2 2 14 6.301558e+01 SnoBall.bmp FamousAmos_small.bmp 52 49 1 i 2 1 873.03 0.49 0.75 
BM2_267 0 2 2 15 7.001488e+01 Slimjim.bmp Toberlorone.bmp 22 43 1 x 3 999 999000.00 1.47 0.82 
BM2_267 0 2 2 16 7.502630e+01 Nutterbutter.bmp CheesyDoritos.bmp 14 8 1 i 1 1 1182.31 1.53 1.97 
BM2_267 0 2 2 17 7.901875e+01 Toberlorone.bmp Cheetos.bmp 43 21 0 i 3 0 1005.87 0.82 1.49 
BM2_267 0 2 2 18 8.202560e+01 100grand_small.bmp Hersheymilk_several.bmp 23 41 1 u 4 0 903.01 1.45 0.83 
