subjid scanner order block runtrial onsettime ImageLeft ImageRight TypeLeft TypeRight IsLefthigh Response PairType Outcome RT bidLeft bidRight 
BM2_266 0 1 2 1 2.026766e+00 Cupcakes.bmp PringlesRed.bmp 43 18 0 i 4 0 815.42 0.49 0.82 
BM2_266 0 1 2 2 1.101390e+01 Dots_one.bmp SnoBall.bmp 52 46 0 u 2 1 812.29 0.35 0.41 
BM2_266 0 1 2 3 1.402079e+01 Funyuns_small.bmp Twix.bmp 19 41 1 u 3 0 477.40 0.81 0.51 
BM2_266 0 1 2 4 1.901550e+01 Whatchamacallit.bmp FlamingCheetos.bmp 45 23 0 i 3 0 578.68 0.44 0.79 
BM2_266 0 1 2 5 2.801937e+01 PeanutMMs.bmp Goldfish.bmp 39 17 0 i 4 0 902.81 0.51 0.85 
BM2_266 0 1 2 6 3.401637e+01 SnoBall.bmp HoHo.bmp 46 48 1 u 2 0 977.81 0.41 0.38 
BM2_266 0 1 2 7 3.702323e+01 PringlesRed.bmp PeanutMMs.bmp 18 39 1 u 4 0 786.96 0.82 0.51 
BM2_266 0 1 2 8 5.001952e+01 Almondjoy.bmp AnimalCrackers.bmp 49 51 1 i 2 1 1086.66 0.37 0.36 
BM2_266 0 1 2 9 6.002568e+01 Almondjoy.bmp FigNewton_small.bmp 49 47 1 i 2 1 1232.51 0.37 0.38 
BM2_266 0 1 2 10 6.502040e+01 TeddyGrahamschocolate.bmp Doritosranch.bmp 13 15 0 u 1 1 1293.79 0.90 0.87 
BM2_266 0 1 2 11 6.802725e+01 Funyuns_small.bmp Whatchamacallit.bmp 19 45 1 u 3 0 558.93 0.81 0.44 
BM2_266 0 1 2 12 7.101740e+01 Almondjoy.bmp Dots_one.bmp 49 52 1 i 2 1 680.78 0.37 0.35 
BM2_266 0 1 2 13 7.402426e+01 Laffytaffyred_one.bmp Whatchamacallit.bmp 20 45 1 u 3 0 673.93 0.81 0.44 
BM2_266 0 1 2 14 8.401370e+01 100grand_small.bmp FlamingCheetos.bmp 38 23 0 i 3 0 556.48 0.51 0.79 
BM2_266 0 1 2 15 8.702056e+01 PeanutMMs.bmp Oreos.bmp 39 21 0 i 4 0 1141.63 0.51 0.81 
BM2_266 0 1 2 16 9.702670e+01 100grand_small.bmp Cheetos.bmp 38 16 0 i 3 0 799.48 0.51 0.87 
BM2_266 0 1 2 17 1.000169e+02 Cheetos.bmp Whatchamacallit.bmp 16 45 1 u 3 0 569.33 0.87 0.44 
BM2_266 0 1 2 18 1.030237e+02 FigNewton_small.bmp Reeses.bmp 47 53 0 u 2 1 1234.47 0.38 0.35 
BM2_266 0 1 2 19 1.070161e+02 Reeses.bmp AnimalCrackers.bmp 53 51 1 i 2 1 970.04 0.35 0.36 
BM2_266 0 1 2 20 1.110253e+02 Laffytaffyred_one.bmp 100grand_small.bmp 20 38 1 u 3 0 616.90 0.81 0.51 
BM2_266 0 1 2 21 1.150177e+02 FrootLoops.bmp CheesyDoritos.bmp 12 14 1 x 1 999 999000.00 1.02 0.89 
BM2_266 0 1 2 22 1.210147e+02 FrootLoops.bmp Snickers.bmp 12 10 1 u 1 0 603.45 1.02 1.05 
BM2_266 0 1 2 23 1.250239e+02 Hersheykisses.bmp Funyuns_small.bmp 42 19 0 i 3 0 490.32 0.50 0.81 
BM2_266 0 1 2 24 1.340277e+02 Skittles.bmp Ghiradelli_milk_Almonds.bmp 22 44 1 u 4 0 886.46 0.79 0.49 
BM2_266 0 1 2 25 1.420126e+02 Slimjim.bmp PringlesRed.bmp 40 18 0 i 4 0 541.58 0.51 0.82 
BM2_266 0 1 2 26 1.460217e+02 FlamingCheetos.bmp Hersheykisses.bmp 23 42 1 u 3 0 500.44 0.79 0.50 
BM2_266 0 1 2 27 1.490119e+02 SnoBall.bmp AnimalCrackers.bmp 46 51 1 i 2 1 694.29 0.41 0.36 
BM2_266 0 1 2 28 1.530210e+02 100grand_small.bmp Funyuns_small.bmp 38 19 0 i 3 0 469.15 0.51 0.81 
BM2_266 0 1 2 29 1.560112e+02 Ghiradelli_milk_Almonds.bmp Goldfish.bmp 44 17 0 i 4 0 719.00 0.49 0.85 
BM2_266 0 1 2 30 1.600203e+02 TeddyGrahamschocolate.bmp Toberlorone.bmp 13 11 0 u 1 1 565.86 0.90 1.04 
BM2_266 0 1 2 31 1.630272e+02 Snickers.bmp Jollyrancherred.bmp 10 8 0 i 1 0 559.00 1.05 1.06 
BM2_266 0 1 2 32 1.690242e+02 Skittles.bmp PeanutMMs.bmp 22 39 1 u 4 0 954.00 0.79 0.51 
BM2_266 0 1 2 33 1.720143e+02 Slimjim.bmp Oreos.bmp 40 21 0 i 4 0 779.85 0.51 0.81 
BM2_266 0 1 2 34 1.760235e+02 AnimalCrackers.bmp BabyRuth.bmp 51 50 0 u 2 1 938.71 0.36 0.37 
BM2_266 0 1 2 35 1.810182e+02 CheesyDoritos.bmp Jollyrancherred.bmp 14 8 0 i 1 0 1071.98 0.89 1.06 
BM2_266 0 1 2 36 1.840251e+02 Goldfish.bmp Cupcakes.bmp 17 43 1 u 4 0 705.13 0.85 0.49 
BM2_266 0 1 2 37 1.870152e+02 Cheetos.bmp Hersheykisses.bmp 16 42 1 u 3 0 498.97 0.87 0.50 
BM2_266 0 1 2 38 1.900221e+02 Goldfish.bmp Slimjim.bmp 17 40 1 u 4 0 628.12 0.85 0.51 
BM2_266 0 1 2 39 1.930122e+02 FigNewton_small.bmp BabyRuth.bmp 47 50 0 u 2 1 773.97 0.38 0.37 
BM2_266 0 1 2 40 1.970214e+02 Snickers.bmp Toberlorone.bmp 10 11 0 i 1 0 1172.83 1.05 1.04 
BM2_266 0 1 2 41 2.020161e+02 Laffytaffyred_one.bmp Hersheykisses.bmp 20 42 1 u 3 0 562.11 0.81 0.50 
BM2_266 0 1 2 42 2.060252e+02 Jollyrancherred.bmp TeddyGrahamschocolate.bmp 8 13 1 u 1 0 528.97 1.06 0.90 
BM2_266 0 1 2 43 2.100176e+02 Skittles.bmp Slimjim.bmp 22 40 1 u 4 0 792.54 0.79 0.51 
BM2_266 0 1 2 44 2.140268e+02 PringlesRed.bmp Ghiradelli_milk_Almonds.bmp 18 44 1 u 4 0 567.40 0.82 0.49 
BM2_266 0 1 2 45 2.200238e+02 PopTartsStrawberry.bmp Jollyrancherred.bmp 9 8 0 i 1 0 874.39 1.05 1.06 
BM2_266 0 1 2 46 2.260208e+02 Snickers.bmp Doritosranch.bmp 10 15 0 i 1 0 637.39 1.05 0.87 
BM2_266 0 1 2 47 2.310155e+02 Doritosranch.bmp PopTartsStrawberry.bmp 15 9 1 i 1 1 1018.66 0.87 1.05 
BM2_266 0 1 2 48 2.380148e+02 FigNewton_small.bmp SnoBall.bmp 47 46 0 u 2 1 795.37 0.38 0.41 
BM2_266 0 1 2 49 2.420240e+02 Doritosranch.bmp CheesyDoritos.bmp 15 14 1 u 1 0 1186.23 0.87 0.89 
BM2_266 0 1 2 50 2.520134e+02 HoHo.bmp BabyRuth.bmp 48 50 0 i 2 0 1052.79 0.38 0.37 
BM2_266 0 1 2 51 2.620195e+02 Skittles.bmp Cupcakes.bmp 22 43 1 u 4 0 886.64 0.79 0.49 
BM2_266 0 1 2 52 2.660120e+02 Twix.bmp Cheetos.bmp 41 16 0 i 3 0 886.21 0.51 0.87 
