subjid runtrial onsettime Name resp_choc RT order
BM2_275 1 3.544996e-02 Milkduds.bmp 0 8.761455e-01 1 
BM2_275 2 2.006611e+00 Chocolate_mm.bmp 0 6.969838e-01 1 
BM2_275 3 5.013465e+00 Cheezits.bmp 0 6.981301e-01 1 
BM2_275 4 7.001337e+00 Granolabar.bmp 0 6.462588e-01 1 
BM2_275 5 1.401733e+01 Laffytaffyred_one.bmp 999 999 1 
BM2_275 6 1.600519e+01 HoHo.bmp 0 7.863997e-01 1 
BM2_275 7 1.800977e+01 Lollipopred.bmp 0 6.618401e-01 1 
BM2_275 8 2.200220e+01 Dots_one.bmp 0 6.693925e-01 1 
BM2_275 9 2.601135e+01 Oreos.bmp 1 7.082464e-01 1 
BM2_275 10 3.000378e+01 Toberlorone.bmp 0 5.798129e-01 1 
BM2_275 11 3.301064e+01 ChipsAhoy_small.bmp 0 6.609520e-01 1 
BM2_275 12 3.900764e+01 CheesyDoritos.bmp 1 6.959522e-01 1 
BM2_275 13 4.400237e+01 Skittles.bmp 1 5.812277e-01 1 
BM2_275 14 4.901379e+01 Butterfinger.bmp 1 6.098037e-01 1 
BM2_275 15 5.501081e+01 Snickers.bmp 1 6.927831e-01 1 
BM2_275 16 5.801765e+01 PopTartsStrawberry.bmp 0 5.659407e-01 1 
BM2_275 17 6.800710e+01 Nutterbutter.bmp 0 6.084952e-01 1 
BM2_275 18 7.400411e+01 TeddyGrahamschocolate.bmp 0 5.954848e-01 1 
BM2_275 19 7.600868e+01 SourSkittles.bmp 1 7.909143e-01 1 
BM2_275 20 7.801325e+01 MilkyWay.bmp 1 4.983436e-01 1 
BM2_275 21 8.900498e+01 AnimalCrackers.bmp 1 9.066181e-01 1 
BM2_275 22 9.301412e+01 Laysclassic.bmp 0 7.454752e-01 1 
BM2_275 23 9.800884e+01 RitzBitz2.bmp 1 6.627554e-01 1 
BM2_275 24 1.090173e+02 Hersheymilk_several.bmp 0 6.543189e-01 1 
BM2_275 25 1.150143e+02 Ghiradelli_milk_Almonds.bmp 0 6.893195e-01 1 
BM2_275 26 1.180044e+02 Doritosranch.bmp 0 6.191697e-01 1 
BM2_275 27 1.200090e+02 PringlesRed.bmp 1 6.945966e-01 1 
BM2_275 28 1.230159e+02 Keeblerfudgestripes.bmp 0 6.077360e-01 1 
BM2_275 29 1.250037e+02 MrGoodbar.bmp 1 8.518702e-01 1 
BM2_275 30 1.270083e+02 FrootLoops.bmp 0 7.273024e-01 1 
BM2_275 31 1.300151e+02 PopTartsCinnamon.bmp 1 5.604474e-01 1 
BM2_275 32 1.320030e+02 Cheetos.bmp 1 6.205845e-01 1 
BM2_275 33 1.340076e+02 FamousAmos_small.bmp 0 5.440071e-01 1 
BM2_275 34 1.400046e+02 BabyRuth.bmp 0 6.350047e-01 1 
BM2_275 35 1.440137e+02 KitKat_small.bmp 0 5.378661e-01 1 
BM2_275 36 1.460016e+02 Whatchamacallit.bmp 0 6.940018e-01 1 
BM2_275 37 1.530176e+02 Reeses.bmp 0 4.700032e-01 1 
BM2_275 38 1.560077e+02 PeanutMMs.bmp 0 9.838477e-01 1 
BM2_275 39 1.600169e+02 Cupcakes.bmp 1 6.787063e-01 1 
BM2_275 40 1.630070e+02 Twinkie.bmp 0 5.205576e-01 1 
BM2_275 41 1.680018e+02 3Musketeers.bmp 0 6.058349e-01 1 
BM2_275 42 1.700063e+02 Ghiradelli_milk.bmp 0 7.452665e-01 1 
BM2_275 43 1.720109e+02 Streusel.bmp 0 5.646968e-01 1 
BM2_275 44 1.760033e+02 Riprolls.bmp 0 8.602562e-01 1 
BM2_275 45 1.860095e+02 Jollyrancherred.bmp 0 5.581157e-01 1 
BM2_275 46 1.930088e+02 100grand_small.bmp 0 5.828087e-01 1 
BM2_275 47 1.990058e+02 Milano.bmp 0 5.618126e-01 1 
BM2_275 48 2.030149e+02 PayDay.bmp 0 5.206778e-01 1 
BM2_275 49 2.050028e+02 Almondjoy.bmp 0 7.248089e-01 1 
BM2_275 50 2.100142e+02 Twix.bmp 0 6.893746e-01 1 
BM2_275 51 2.170135e+02 SnoBall.bmp 0 6.260921e-01 1 
BM2_275 52 2.230105e+02 Goldfish.bmp 0 6.770855e-01 1 
BM2_275 53 2.280052e+02 Slimjim.bmp 0 6.423662e-01 1 
BM2_275 54 2.310121e+02 Fritos.bmp 0 6.755051e-01 1 
BM2_275 55 2.360068e+02 Jollyranchergreen.bmp 0 4.647838e-01 1 
BM2_275 56 2.380114e+02 Sourpatch.bmp 0 6.042126e-01 1 
BM2_275 57 2.410015e+02 FigNewton_small.bmp 0 4.860696e-01 1 
BM2_275 58 2.430061e+02 Funyuns_small.bmp 0 5.374958e-01 1 
BM2_275 59 2.450107e+02 Hersheykisses.bmp 0 5.249224e-01 1 
BM2_275 60 2.480175e+02 FlamingCheetos.bmp 1 6.300686e-01 1 
