subjid scanner order block runtrial onsettime ImageLeft ImageRight TypeLeft TypeRight IsLefthigh Response PairType Outcome RT bidLeft bidRight 
BM2_263 0 2 2 1 2.024817e+00 Cheezits.bmp Fritos.bmp 49 52 0 u 2 1 927.78 1.00 0.85 
BM2_263 0 2 2 2 1.201426e+01 Nutterbutter.bmp Riprolls.bmp 20 38 1 i 4 1 970.34 1.55 1.05 
BM2_263 0 2 2 3 1.502112e+01 Dots_one.bmp RitzBitz2.bmp 48 53 1 i 2 1 931.48 1.01 0.83 
BM2_263 0 2 2 4 1.801127e+01 SourSkittles.bmp FrootLoops.bmp 22 44 1 u 3 0 877.33 1.53 1.03 
BM2_263 0 2 2 5 2.202041e+01 AnimalCrackers.bmp PopTartsStrawberry.bmp 15 14 0 i 1 0 908.19 1.73 1.77 
BM2_263 0 2 2 6 2.601284e+01 Fritos.bmp Milkduds.bmp 52 46 1 i 2 1 795.76 0.85 1.03 
BM2_263 0 2 2 7 3.002198e+01 CheesyDoritos.bmp SourSkittles.bmp 39 22 0 i 3 0 1306.62 1.04 1.53 
BM2_263 0 2 2 8 3.401442e+01 Chocolate_mm.bmp CheesyDoritos.bmp 18 39 1 u 3 0 882.18 1.68 1.04 
BM2_263 0 2 2 9 4.001142e+01 Jollyrancherred.bmp Oreos.bmp 8 13 0 i 1 0 829.18 1.99 1.95 
BM2_263 0 2 2 10 4.402056e+01 SourSkittles.bmp 3Musketeers.bmp 22 43 1 u 3 0 1228.04 1.53 1.03 
BM2_263 0 2 2 11 4.702741e+01 AnimalCrackers.bmp Oreos.bmp 15 13 0 i 1 0 717.18 1.73 1.95 
BM2_263 0 2 2 12 5.001756e+01 Skittles.bmp MrGoodbar.bmp 10 12 1 u 1 0 783.04 1.98 1.96 
BM2_263 0 2 2 13 5.402671e+01 Hersheymilk_several.bmp CheesyDoritos.bmp 21 39 1 u 3 0 1077.89 1.55 1.04 
BM2_263 0 2 2 14 6.301385e+01 Lollipopred.bmp PeanutMMs.bmp 9 11 1 i 1 1 1074.74 1.99 1.97 
BM2_263 0 2 2 15 7.001315e+01 RitzBitz2.bmp PringlesRed.bmp 53 51 0 i 2 0 1435.45 0.83 0.99 
BM2_263 0 2 2 16 7.502457e+01 Nutterbutter.bmp Whatchamacallit.bmp 20 41 1 u 4 0 1128.03 1.55 1.04 
