subjid scanner order block runtrial onsettime ImageLeft ImageRight TypeLeft TypeRight IsLefthigh Response PairType Outcome RT bidLeft bidRight 
BM2_298 0 2 2 1 2.023823e+00 Ghiradelli_milk.bmp AnimalCrackers.bmp 23 42 1 u 4 0 984.28 1.48 1.11 
BM2_298 0 2 2 2 1.201327e+01 Jollyranchergreen.bmp Ghiradelli_milk.bmp 45 23 0 i 4 0 618.83 1.08 1.48 
BM2_298 0 2 2 3 1.502013e+01 TeddyGrahamschocolate.bmp FrootLoops.bmp 49 47 0 u 2 1 691.98 1.04 1.04 
BM2_298 0 2 2 4 1.802698e+01 Oreos.bmp MilkyWay.bmp 10 15 1 u 1 0 677.12 1.71 1.67 
BM2_298 0 2 2 5 2.201941e+01 Fritos.bmp Ghiradelli_milk.bmp 38 23 0 i 4 0 1164.69 1.15 1.48 
BM2_298 0 2 2 6 2.601185e+01 FigNewton_small.bmp 100grand_small.bmp 40 17 0 i 3 0 620.25 1.13 1.60 
BM2_298 0 2 2 7 3.002099e+01 KitKat_small.bmp MilkyWay.bmp 14 15 1 u 1 0 523.11 1.67 1.67 
BM2_298 0 2 2 8 3.401342e+01 Fritos.bmp Butterfinger.bmp 38 19 0 i 4 0 890.68 1.15 1.53 
BM2_298 0 2 2 9 4.002714e+01 KitKat_small.bmp BabyRuth.bmp 14 11 1 u 1 0 532.96 1.67 1.68 
BM2_298 0 2 2 10 4.401957e+01 Streusel.bmp FigNewton_small.bmp 18 40 1 u 3 0 636.54 1.56 1.13 
BM2_298 0 2 2 11 4.702643e+01 Fritos.bmp Funyuns_small.bmp 38 16 0 u 4 1 725.68 1.15 1.62 
BM2_298 0 2 2 12 5.001658e+01 HoHo.bmp MilkyWay.bmp 13 15 1 u 1 0 687.53 1.67 1.67 
BM2_298 0 2 2 13 5.402572e+01 Sourpatch.bmp Jollyranchergreen.bmp 20 45 1 u 4 0 638.38 1.53 1.08 
BM2_298 0 2 2 14 6.301288e+01 Twix.bmp FrootLoops.bmp 50 47 0 u 2 1 731.23 1.04 1.04 
BM2_298 0 2 2 15 7.001217e+01 Nutterbutter.bmp Chocolate_mm.bmp 21 39 1 u 3 0 667.94 1.52 1.13 
BM2_298 0 2 2 16 7.502358e+01 100grand_small.bmp Hersheykisses.bmp 17 43 1 u 3 0 744.52 1.60 1.10 
BM2_298 0 2 2 17 7.901602e+01 Hersheykisses.bmp Nutterbutter.bmp 43 21 0 i 3 0 560.08 1.10 1.52 
BM2_298 0 2 2 18 8.202288e+01 Keeblerfudgestripes.bmp Slimjim.bmp 8 9 0 u 1 1 817.23 1.75 1.71 
BM2_298 0 2 2 19 8.601532e+01 Butterfinger.bmp PringlesRed.bmp 19 41 1 i 4 1 888.79 1.53 1.11 
BM2_298 0 2 2 20 9.501917e+01 PopTartsStrawberry.bmp Twix.bmp 51 50 1 u 2 0 748.93 1.03 1.04 
BM2_298 0 2 2 21 1.000139e+02 Reeses.bmp FrootLoops.bmp 46 47 0 u 2 1 1002.21 1.07 1.04 
BM2_298 0 2 2 22 1.030208e+02 Reeses.bmp Goldfish.bmp 46 48 0 i 2 0 995.35 1.07 1.04 
BM2_298 0 2 2 23 1.060276e+02 Hersheymilk_several.bmp Streusel.bmp 44 18 0 i 3 0 740.50 1.09 1.56 
BM2_298 0 2 2 24 1.100200e+02 Twix.bmp Goldfish.bmp 50 48 0 u 2 1 1180.07 1.04 1.04 
BM2_298 0 2 2 25 1.130269e+02 Twix.bmp Almondjoy.bmp 50 52 0 u 2 1 773.21 1.04 1.02 
BM2_298 0 2 2 26 1.160170e+02 Almondjoy.bmp Dots_one.bmp 52 53 1 i 2 1 735.06 1.02 1.00 
BM2_298 0 2 2 27 1.250209e+02 Goldfish.bmp TeddyGrahamschocolate.bmp 48 49 1 i 2 1 851.20 1.04 1.04 
BM2_298 0 2 2 28 1.280278e+02 Hersheykisses.bmp RitzBitz2.bmp 43 22 0 i 3 0 540.34 1.10 1.49 
BM2_298 0 2 2 29 1.320202e+02 Almondjoy.bmp TeddyGrahamschocolate.bmp 52 49 1 i 2 1 723.91 1.02 1.04 
BM2_298 0 2 2 30 1.370149e+02 Sourpatch.bmp Fritos.bmp 20 38 1 u 4 0 673.19 1.53 1.15 
BM2_298 0 2 2 31 1.500279e+02 Streusel.bmp Chocolate_mm.bmp 18 39 1 u 3 0 836.19 1.56 1.13 
BM2_298 0 2 2 32 1.530181e+02 HoHo.bmp BabyRuth.bmp 13 11 1 u 1 0 598.04 1.67 1.68 
BM2_298 0 2 2 33 1.560249e+02 PopTartsStrawberry.bmp TeddyGrahamschocolate.bmp 51 49 1 u 2 0 759.19 1.03 1.04 
BM2_298 0 2 2 34 1.620219e+02 Slimjim.bmp Ghiradelli_milk_Almonds.bmp 9 12 1 i 1 1 730.18 1.71 1.67 
BM2_298 0 2 2 35 1.660144e+02 Keeblerfudgestripes.bmp KitKat_small.bmp 8 14 0 i 1 0 905.75 1.75 1.67 
BM2_298 0 2 2 36 1.700235e+02 Oreos.bmp Keeblerfudgestripes.bmp 10 8 1 u 1 0 640.61 1.71 1.75 
BM2_298 0 2 2 37 1.730136e+02 Butterfinger.bmp Jollyranchergreen.bmp 19 45 1 u 4 0 738.46 1.53 1.08 
BM2_298 0 2 2 38 1.790274e+02 PringlesRed.bmp Funyuns_small.bmp 41 16 0 u 4 1 684.74 1.11 1.62 
BM2_298 0 2 2 39 1.830198e+02 PringlesRed.bmp Ghiradelli_milk.bmp 41 23 0 u 4 1 564.31 1.11 1.48 
BM2_298 0 2 2 40 1.890168e+02 Ghiradelli_milk_Almonds.bmp KitKat_small.bmp 12 14 0 i 1 0 471.31 1.67 1.67 
BM2_298 0 2 2 41 1.940115e+02 Reeses.bmp Almondjoy.bmp 46 52 0 u 2 1 932.59 1.07 1.02 
BM2_298 0 2 2 42 2.040177e+02 Hersheymilk_several.bmp RitzBitz2.bmp 44 22 0 i 3 0 670.43 1.09 1.49 
BM2_298 0 2 2 43 2.140238e+02 HoHo.bmp Ghiradelli_milk_Almonds.bmp 13 12 1 u 1 0 648.30 1.67 1.67 
BM2_298 0 2 2 44 2.220254e+02 Slimjim.bmp BabyRuth.bmp 9 11 1 u 1 0 638.73 1.71 1.68 
BM2_298 0 2 2 45 2.260178e+02 Dots_one.bmp PopTartsStrawberry.bmp 53 51 0 i 2 0 726.29 1.00 1.03 
BM2_298 0 2 2 46 2.290247e+02 Hersheymilk_several.bmp Nutterbutter.bmp 44 21 0 i 3 0 831.44 1.09 1.52 
BM2_298 0 2 2 47 2.320148e+02 Funyuns_small.bmp AnimalCrackers.bmp 16 42 1 u 4 0 777.29 1.62 1.11 
BM2_298 0 2 2 48 2.350217e+02 AnimalCrackers.bmp Sourpatch.bmp 42 20 0 i 4 0 674.43 1.11 1.53 
BM2_298 0 2 2 49 2.430232e+02 Funyuns_small.bmp Jollyranchergreen.bmp 16 45 1 u 4 0 688.86 1.62 1.08 
BM2_298 0 2 2 50 2.460134e+02 MilkyWay.bmp Slimjim.bmp 15 9 0 i 1 0 506.71 1.67 1.71 
BM2_298 0 2 2 51 2.540150e+02 RitzBitz2.bmp Chocolate_mm.bmp 22 39 1 u 3 0 657.14 1.49 1.13 
BM2_298 0 2 2 52 2.610143e+02 Dots_one.bmp FrootLoops.bmp 53 47 0 i 2 0 585.85 1.00 1.04 
BM2_298 0 2 2 53 2.640211e+02 PringlesRed.bmp Sourpatch.bmp 41 20 0 i 4 0 706.99 1.11 1.53 
