subjid runtrial onsettime Name resp_choc RT order
BM2_267 1 3.356287e-02 Hersheykisses.bmp 999 999 2 
BM2_267 2 3.003435e+00 Riprolls.bmp 999 999 2 
BM2_267 3 6.011742e+00 100grand_small.bmp 1 1.058361e+00 2 
BM2_267 4 8.011281e+00 Cheetos.bmp 0 1.170820e+00 2 
BM2_267 5 1.201308e+01 MrGoodbar.bmp 1 6.810234e-01 2 
BM2_267 6 1.900403e+01 Fritos.bmp 0 8.420664e-01 2 
BM2_267 7 2.201138e+01 Milano.bmp 1 9.866620e-01 2 
BM2_267 8 2.401092e+01 Granolabar.bmp 1 8.671794e-01 2 
BM2_267 9 2.601149e+01 Twix.bmp 0 8.266048e-01 2 
BM2_267 10 3.200129e+01 Toberlorone.bmp 1 7.088120e-01 2 
BM2_267 11 3.901176e+01 PopTartsStrawberry.bmp 1 9.463354e-01 2 
BM2_267 12 4.201207e+01 Funyuns_small.bmp 1 8.820255e-01 2 
BM2_267 13 4.501537e+01 HoHo.bmp 1 7.747270e-01 2 
BM2_267 14 5.501183e+01 ChipsAhoy_small.bmp 1 6.742695e-01 2 
BM2_267 15 6.101594e+01 Goldfish.bmp 1 9.741573e-01 2 
BM2_267 16 6.600465e+01 BabyRuth.bmp 1 7.774449e-01 2 
BM2_267 17 6.901102e+01 Jollyrancherred.bmp 1 8.670720e-01 2 
BM2_267 18 7.101156e+01 Doritosranch.bmp 1 8.265330e-01 2 
BM2_267 19 7.401322e+01 PopTartsCinnamon.bmp 1 9.848779e-01 2 
BM2_267 20 7.701646e+01 KitKat_small.bmp 1 7.016406e-01 2 
BM2_267 21 8.301087e+01 Chocolate_mm.bmp 1 9.552340e-01 2 
BM2_267 22 8.501097e+01 SnoBall.bmp 0 5.871290e-01 2 
BM2_267 23 8.901271e+01 Hersheymilk_several.bmp 1 7.213842e-01 2 
BM2_267 24 9.201595e+01 Skittles.bmp 1 6.301432e-01 2 
BM2_267 25 9.400143e+01 Milkduds.bmp 1 7.806688e-01 2 
BM2_267 26 9.600358e+01 SourSkittles.bmp 1 6.745161e-01 2 
BM2_267 27 1.010110e+02 Oreos.bmp 1 7.871188e-01 2 
BM2_267 28 1.060144e+02 AnimalCrackers.bmp 1 8.636656e-01 2 
BM2_267 29 1.100020e+02 Cupcakes.bmp 1 6.680947e-01 2 
BM2_267 30 1.140114e+02 Almondjoy.bmp 1 8.827140e-01 2 
BM2_267 31 1.200128e+02 Ghiradelli_milk_Almonds.bmp 1 7.213110e-01 2 
BM2_267 32 1.220150e+02 FigNewton_small.bmp 0 1.055098e+00 2 
BM2_267 33 1.320114e+02 Slimjim.bmp 0 5.786927e-01 2 
BM2_267 34 1.340118e+02 Cheezits.bmp 0 8.422987e-01 2 
BM2_267 35 1.360134e+02 FlamingCheetos.bmp 0 9.607362e-01 2 
BM2_267 36 1.410021e+02 Dots_one.bmp 1 6.839671e-01 2 
BM2_267 37 1.460115e+02 Keeblerfudgestripes.bmp 1 7.865753e-01 2 
BM2_267 38 1.480112e+02 PeanutMMs.bmp 1 6.908987e-01 2 
BM2_267 39 1.540162e+02 MilkyWay.bmp 1 6.939461e-01 2 
BM2_267 40 1.600059e+02 Ghiradelli_milk.bmp 1 7.761564e-01 2 
BM2_267 41 1.650113e+02 Nutterbutter.bmp 0 8.188248e-01 2 
BM2_267 42 1.670135e+02 Laffytaffyred_one.bmp 1 5.926044e-01 2 
BM2_267 43 1.780110e+02 Streusel.bmp 1 7.391381e-01 2 
BM2_267 44 1.810118e+02 CheesyDoritos.bmp 0 8.262524e-01 2 
BM2_267 45 1.880028e+02 Reeses.bmp 0 1.163319e+00 2 
BM2_267 46 1.930111e+02 3Musketeers.bmp 1 7.629866e-01 2 
BM2_267 47 1.970124e+02 Laysclassic.bmp 1 9.296762e-01 2 
BM2_267 48 2.030023e+02 FamousAmos_small.bmp 1 1.115823e+00 2 
BM2_267 49 2.050044e+02 Butterfinger.bmp 1 1.097677e+00 2 
BM2_267 50 2.070107e+02 Lollipopred.bmp 1 5.633711e-01 2 
BM2_267 51 2.140141e+02 Whatchamacallit.bmp 1 7.520194e-01 2 
BM2_267 52 2.170006e+02 Jollyranchergreen.bmp 1 5.094640e-01 2 
BM2_267 53 2.210050e+02 RitzBitz2.bmp 1 7.050804e-01 2 
BM2_267 54 2.320168e+02 Twinkie.bmp 1 6.932885e-01 2 
BM2_267 55 2.340023e+02 PayDay.bmp 1 7.717511e-01 2 
BM2_267 56 2.360044e+02 FrootLoops.bmp 1 7.536526e-01 2 
BM2_267 57 2.400109e+02 Snickers.bmp 1 6.351553e-01 2 
BM2_267 58 2.420114e+02 TeddyGrahamschocolate.bmp 1 6.506680e-01 2 
BM2_267 59 2.460153e+02 PringlesRed.bmp 0 5.348113e-01 2 
BM2_267 60 2.480007e+02 Sourpatch.bmp 1 7.733984e-01 2 
