subjid runtrial onsettime Name resp_choc RT order
BM2_297 1 3.067235e-02 Doritosranch.bmp 999 999 1 
BM2_297 2 3.000546e+00 PayDay.bmp 0 1.157553e+00 1 
BM2_297 3 5.002692e+00 Funyuns_small.bmp 0 9.074040e-01 1 
BM2_297 4 8.011013e+00 Toberlorone.bmp 0 7.310845e-01 1 
BM2_297 5 1.401235e+01 Riprolls.bmp 0 1.033749e+00 1 
BM2_297 6 1.701565e+01 RitzBitz2.bmp 1 6.864483e-01 1 
BM2_297 7 2.100323e+01 Whatchamacallit.bmp 0 5.628738e-01 1 
BM2_297 8 2.300544e+01 SourSkittles.bmp 1 8.086582e-01 1 
BM2_297 9 2.801085e+01 Slimjim.bmp 0 6.672512e-01 1 
BM2_297 10 3.201509e+01 Ghiradelli_milk_Almonds.bmp 0 7.510021e-01 1 
BM2_297 11 3.500165e+01 100grand_small.bmp 0 8.844466e-01 1 
BM2_297 12 3.700381e+01 Milano.bmp 0 6.582903e-01 1 
BM2_297 13 3.900602e+01 KitKat_small.bmp 0 6.000729e-01 1 
BM2_297 14 4.101138e+01 FamousAmos_small.bmp 0 5.467201e-01 1 
BM2_297 15 4.501244e+01 CheesyDoritos.bmp 0 4.576587e-01 1 
BM2_297 16 4.801567e+01 AnimalCrackers.bmp 1 4.944238e-01 1 
BM2_297 17 5.100224e+01 TeddyGrahamschocolate.bmp 1 5.398622e-01 1 
BM2_297 18 5.400554e+01 PeanutMMs.bmp 1 5.285630e-01 1 
BM2_297 19 6.401633e+01 Twix.bmp 1 8.937645e-01 1 
BM2_297 20 6.600174e+01 Chocolate_mm.bmp 1 6.363604e-01 1 
BM2_297 21 6.800390e+01 Skittles.bmp 1 5.702010e-01 1 
BM2_297 22 7.301130e+01 Twinkie.bmp 0 7.148024e-01 1 
BM2_297 23 7.701366e+01 Ghiradelli_milk.bmp 0 6.564423e-01 1 
BM2_297 24 7.901583e+01 Nutterbutter.bmp 1 7.422702e-01 1 
BM2_297 25 9.001124e+01 Cupcakes.bmp 0 5.948544e-01 1 
BM2_297 26 9.301419e+01 PopTartsCinnamon.bmp 0 6.238963e-01 1 
BM2_297 27 9.900406e+01 BabyRuth.bmp 0 6.500289e-01 1 
BM2_297 28 1.010062e+02 Cheezits.bmp 1 8.958930e-01 1 
BM2_297 29 1.030115e+02 Fritos.bmp 0 6.025973e-01 1 
BM2_297 30 1.090148e+02 Butterfinger.bmp 0 8.152658e-01 1 
BM2_297 31 1.110169e+02 FrootLoops.bmp 0 8.771601e-01 1 
BM2_297 32 1.220122e+02 Milkduds.bmp 0 7.779213e-01 1 
BM2_297 33 1.320063e+02 ChipsAhoy_small.bmp 1 8.238105e-01 1 
BM2_297 34 1.390138e+02 PringlesRed.bmp 0 6.482514e-01 1 
BM2_297 35 1.440026e+02 3Musketeers.bmp 0 8.755364e-01 1 
BM2_297 36 1.460047e+02 Goldfish.bmp 0 1.017439e+00 1 
BM2_297 37 1.520111e+02 Jollyrancherred.bmp 1 6.429662e-01 1 
BM2_297 38 1.590020e+02 Lollipopred.bmp 0 6.120901e-01 1 
BM2_297 39 1.660115e+02 HoHo.bmp 0 5.786091e-01 1 
BM2_297 40 1.680118e+02 Sourpatch.bmp 1 6.663304e-01 1 
BM2_297 41 1.720160e+02 FlamingCheetos.bmp 0 6.940639e-01 1 
BM2_297 42 1.780058e+02 Laffytaffyred_one.bmp 0 6.562680e-01 1 
BM2_297 43 1.850134e+02 MrGoodbar.bmp 0 6.166687e-01 1 
BM2_297 44 1.870155e+02 PopTartsStrawberry.bmp 0 4.545140e-01 1 
BM2_297 45 1.930053e+02 Keeblerfudgestripes.bmp 1 7.287618e-01 1 
BM2_297 46 1.960118e+02 Granolabar.bmp 1 4.502736e-01 1 
BM2_297 47 2.010140e+02 Streusel.bmp 1 7.441299e-01 1 
BM2_297 48 2.050016e+02 Hersheykisses.bmp 0 6.125001e-01 1 
BM2_297 49 2.090110e+02 Cheetos.bmp 0 5.870527e-01 1 
BM2_297 50 2.120116e+02 Laysclassic.bmp 0 6.664990e-01 1 
BM2_297 51 2.170146e+02 Hersheymilk_several.bmp 0 6.075290e-01 1 
BM2_297 52 2.220033e+02 MilkyWay.bmp 1 6.027677e-01 1 
BM2_297 53 2.240055e+02 Jollyranchergreen.bmp 1 6.085684e-01 1 
BM2_297 54 2.260108e+02 SnoBall.bmp 0 5.632560e-01 1 
BM2_297 55 2.320141e+02 FigNewton_small.bmp 0 7.040435e-01 1 
BM2_297 56 2.340162e+02 Snickers.bmp 1 7.978842e-01 1 
BM2_297 57 2.370028e+02 Almondjoy.bmp 0 5.633259e-01 1 
BM2_297 58 2.410112e+02 Dots_one.bmp 0 5.869444e-01 1 
BM2_297 59 2.460125e+02 Reeses.bmp 0 5.936175e-01 1 
BM2_297 60 2.480146e+02 Oreos.bmp 0 9.834591e-01 1 
