subjid scanner order block runtrial onsettime ImageLeft ImageRight TypeLeft TypeRight IsLefthigh Response PairType Outcome RT bidLeft bidRight 
BM2_284 0 2 2 1 2.024260e+00 Laysclassic.bmp Sourpatch.bmp 17 39 1 u 3 0 1088.65 2.05 1.25 
BM2_284 0 2 2 2 1.201371e+01 Chocolate_mm.bmp Laysclassic.bmp 44 17 0 i 3 0 827.20 1.08 2.05 
BM2_284 0 2 2 3 1.502056e+01 FrootLoops.bmp Doritosranch.bmp 40 21 0 i 3 0 668.34 1.23 1.99 
BM2_284 0 2 2 4 1.802742e+01 Nutterbutter.bmp Chocolate_mm.bmp 22 44 1 u 3 0 957.48 1.99 1.08 
BM2_284 0 2 2 5 2.201985e+01 Fritos.bmp PopTartsStrawberry.bmp 12 14 0 u 1 1 709.05 2.46 2.29 
BM2_284 0 2 2 6 2.601229e+01 Toberlorone.bmp Ghiradelli_milk_Almonds.bmp 48 50 1 u 2 0 916.62 0.72 0.57 
BM2_284 0 2 2 7 3.002140e+01 Reeses.bmp Riprolls.bmp 16 38 1 u 4 0 859.50 2.12 1.31 
BM2_284 0 2 2 8 3.401386e+01 100grand_small.bmp Reeses.bmp 42 16 0 i 4 0 851.04 1.11 2.12 
BM2_284 0 2 2 9 4.002757e+01 Funyuns_small.bmp Nutterbutter.bmp 43 22 0 u 3 1 821.34 1.09 1.99 
BM2_284 0 2 2 10 4.402000e+01 SourSkittles.bmp Hersheymilk_several.bmp 53 47 0 i 2 0 1092.90 0.54 0.74 
BM2_284 0 2 2 11 4.702686e+01 PopTartsStrawberry.bmp PayDay.bmp 14 15 1 u 1 0 1270.04 2.29 2.17 
BM2_284 0 2 2 12 5.001701e+01 SourSkittles.bmp Skittles.bmp 53 52 0 i 2 0 1127.89 0.54 0.54 
BM2_284 0 2 2 13 5.402615e+01 SourSkittles.bmp Ghiradelli_milk.bmp 53 51 0 i 2 0 1022.76 0.54 0.56 
BM2_284 0 2 2 14 6.301330e+01 Ghiradelli_milk.bmp Lollipopred.bmp 51 49 1 u 2 0 827.61 0.56 0.61 
BM2_284 0 2 2 15 7.001259e+01 Skittles.bmp Lollipopred.bmp 52 49 1 u 2 0 924.32 0.54 0.61 
BM2_284 0 2 2 16 7.502401e+01 PopTartsCinnamon.bmp Fritos.bmp 10 12 1 i 1 1 856.88 2.54 2.46 
BM2_284 0 2 2 17 7.901645e+01 PringlesRed.bmp Cheezits.bmp 13 11 1 u 1 0 1208.45 2.45 2.51 
BM2_284 0 2 2 18 8.202330e+01 Goldfish.bmp Fritos.bmp 9 12 1 u 1 0 1073.60 2.55 2.46 
BM2_284 0 2 2 19 8.601574e+01 PopTartsStrawberry.bmp Granolabar.bmp 14 8 1 i 1 1 1233.17 2.29 2.63 
BM2_284 0 2 2 20 9.501960e+01 PringlesRed.bmp Fritos.bmp 13 12 1 u 1 0 1229.31 2.45 2.46 
BM2_284 0 2 2 21 1.000143e+02 Doritosranch.bmp Chocolate_mm.bmp 21 44 1 u 3 0 1106.59 1.99 1.08 
BM2_284 0 2 2 22 1.030212e+02 100grand_small.bmp FigNewton_small.bmp 42 20 0 i 4 0 1251.74 1.11 2.00 
BM2_284 0 2 2 23 1.060113e+02 Toberlorone.bmp SourSkittles.bmp 48 53 1 u 2 0 1157.59 0.72 0.54 
BM2_284 0 2 2 24 1.100205e+02 MrGoodbar.bmp FigNewton_small.bmp 45 20 0 i 4 0 1060.45 1.08 2.00 
BM2_284 0 2 2 25 1.130273e+02 PayDay.bmp Goldfish.bmp 15 9 0 i 1 0 965.60 2.17 2.55 
BM2_284 0 2 2 26 1.160175e+02 Milkduds.bmp Skittles.bmp 46 52 0 i 2 0 1199.44 1.05 0.54 
BM2_284 0 2 2 27 1.250213e+02 Granolabar.bmp Goldfish.bmp 8 9 0 i 1 0 1011.59 2.63 2.55 
BM2_284 0 2 2 28 1.280115e+02 Toberlorone.bmp Lollipopred.bmp 48 49 1 u 2 0 837.44 0.72 0.61 
BM2_284 0 2 2 29 1.320206e+02 FigNewton_small.bmp Riprolls.bmp 20 38 1 u 4 0 812.30 2.00 1.31 
BM2_284 0 2 2 30 1.370153e+02 MrGoodbar.bmp Oreos.bmp 45 19 0 i 4 0 969.58 1.08 2.03 
BM2_284 0 2 2 31 1.500283e+02 Butterfinger.bmp Whatchamacallit.bmp 41 23 0 i 4 0 1260.58 1.21 1.99 
BM2_284 0 2 2 32 1.530185e+02 Butterfinger.bmp Oreos.bmp 41 19 0 i 4 0 1150.44 1.21 2.03 
BM2_284 0 2 2 33 1.560253e+02 Whatchamacallit.bmp MrGoodbar.bmp 23 45 1 u 4 0 1399.58 1.99 1.08 
BM2_284 0 2 2 34 1.620223e+02 Ghiradelli_milk_Almonds.bmp Ghiradelli_milk.bmp 50 51 0 i 2 0 954.58 0.57 0.56 
BM2_284 0 2 2 35 1.660148e+02 PayDay.bmp PringlesRed.bmp 15 13 0 i 1 0 986.15 2.17 2.45 
BM2_284 0 2 2 36 1.700239e+02 PayDay.bmp PopTartsCinnamon.bmp 15 10 0 i 1 0 1065.00 2.17 2.54 
BM2_284 0 2 2 37 1.730140e+02 Granolabar.bmp PringlesRed.bmp 8 13 0 x 1 999 999000.00 2.63 2.45 
BM2_284 0 2 2 38 1.790278e+02 Granolabar.bmp PopTartsCinnamon.bmp 8 10 0 i 1 0 973.15 2.63 2.54 
BM2_284 0 2 2 39 1.830202e+02 MrGoodbar.bmp Reeses.bmp 45 16 0 i 4 0 868.71 1.08 2.12 
BM2_284 0 2 2 40 1.890172e+02 FrootLoops.bmp Laysclassic.bmp 40 17 0 i 3 0 695.72 1.23 2.05 
BM2_284 0 2 2 41 1.940286e+02 Riprolls.bmp Oreos.bmp 38 19 0 i 4 0 724.29 1.31 2.03 
BM2_284 0 2 2 42 2.040181e+02 Laysclassic.bmp Funyuns_small.bmp 17 43 1 u 3 0 702.86 2.05 1.09 
BM2_284 0 2 2 43 2.140242e+02 Whatchamacallit.bmp 100grand_small.bmp 23 42 1 i 4 1 1176.71 1.99 1.11 
BM2_284 0 2 2 44 2.220258e+02 Doritosranch.bmp Sourpatch.bmp 21 39 1 u 3 0 975.14 1.99 1.25 
BM2_284 0 2 2 45 2.260182e+02 Nutterbutter.bmp FrootLoops.bmp 22 40 1 u 3 0 1038.71 1.99 1.23 
BM2_284 0 2 2 46 2.290251e+02 Sourpatch.bmp Nutterbutter.bmp 39 22 0 i 3 0 1127.85 1.25 1.99 
BM2_284 0 2 2 47 2.320152e+02 PopTartsCinnamon.bmp Cheezits.bmp 10 11 1 i 1 1 1249.70 2.54 2.51 
BM2_284 0 2 2 48 2.350221e+02 Whatchamacallit.bmp Riprolls.bmp 23 38 1 u 4 0 1202.85 1.99 1.31 
BM2_284 0 2 2 49 2.430236e+02 Almondjoy.bmp Chocolate_mm.bmp 18 44 1 u 3 0 945.28 2.03 1.08 
BM2_284 0 2 2 50 2.460138e+02 Almondjoy.bmp Funyuns_small.bmp 18 43 1 u 3 0 1139.13 2.03 1.09 
BM2_284 0 2 2 51 2.540153e+02 100grand_small.bmp Oreos.bmp 42 19 0 i 4 0 1265.56 1.11 2.03 
BM2_284 0 2 2 52 2.610146e+02 Goldfish.bmp Cheezits.bmp 9 11 1 u 1 0 882.27 2.55 2.51 
BM2_284 0 2 2 53 2.640215e+02 Butterfinger.bmp Reeses.bmp 41 16 0 i 4 0 1171.41 1.21 2.12 
BM2_284 0 2 2 54 2.710208e+02 Skittles.bmp Ghiradelli_milk_Almonds.bmp 52 50 1 i 2 1 1012.13 0.54 0.57 
BM2_284 0 2 2 55 2.750132e+02 Milkduds.bmp Ghiradelli_milk.bmp 46 51 0 i 2 0 1307.70 1.05 0.56 
BM2_284 0 2 2 56 2.840171e+02 PopTartsStrawberry.bmp Cheezits.bmp 14 11 1 i 1 1 1191.84 2.29 2.51 
BM2_284 0 2 2 57 2.880262e+02 Doritosranch.bmp Funyuns_small.bmp 21 43 1 u 3 0 1142.71 1.99 1.09 
BM2_284 0 2 2 58 3.020248e+02 FigNewton_small.bmp Butterfinger.bmp 20 41 1 u 4 0 1152.12 2.00 1.21 
BM2_284 0 2 2 59 3.050149e+02 FrootLoops.bmp Almondjoy.bmp 40 18 0 i 3 0 897.98 1.23 2.03 
BM2_284 0 2 2 60 3.080218e+02 Sourpatch.bmp Almondjoy.bmp 39 18 0 i 3 0 859.12 1.25 2.03 
BM2_284 0 2 2 61 3.110119e+02 Hersheymilk_several.bmp Lollipopred.bmp 47 49 1 u 2 0 868.98 0.74 0.61 
BM2_284 0 2 2 62 3.140188e+02 Ghiradelli_milk_Almonds.bmp Hersheymilk_several.bmp 50 47 0 u 2 1 1070.13 0.57 0.74 
BM2_284 0 2 2 63 3.170256e+02 Toberlorone.bmp Milkduds.bmp 48 46 1 i 2 1 1119.27 0.72 1.05 
BM2_284 0 2 2 64 3.200158e+02 Milkduds.bmp Hersheymilk_several.bmp 46 47 0 u 2 1 1465.12 1.05 0.74 
