subjid scanner order block runtrial onsettime ImageLeft ImageRight TypeLeft TypeRight IsLefthigh Response PairType Outcome RT bidLeft bidRight 
BM2_291 0 1 2 1 2.025419e+00 Keeblerfudgestripes.bmp FamousAmos_small.bmp 40 17 0 u 4 1 1127.32 0.33 0.69 
BM2_291 0 1 2 2 1.201487e+01 Cheetos.bmp Ghiradelli_milk.bmp 41 20 0 i 3 0 945.87 0.31 0.64 
BM2_291 0 1 2 3 1.502173e+01 Streusel.bmp Keeblerfudgestripes.bmp 18 40 1 i 4 1 891.01 0.67 0.33 
BM2_291 0 1 2 4 1.801189e+01 Hersheykisses.bmp Ghiradelli_milk_Almonds.bmp 42 23 0 i 3 0 892.85 0.29 0.57 
BM2_291 0 1 2 5 2.202102e+01 CheesyDoritos.bmp Hersheymilk_several.bmp 16 45 1 u 3 0 1123.72 0.75 0.24 
BM2_291 0 1 2 6 2.601346e+01 PayDay.bmp Jollyranchergreen.bmp 51 50 0 u 2 1 1115.28 0.19 0.19 
BM2_291 0 1 2 7 3.002259e+01 Hersheymilk_several.bmp Milano.bmp 45 19 0 i 3 0 1130.15 0.24 0.65 
BM2_291 0 1 2 8 3.401503e+01 Streusel.bmp MrGoodbar.bmp 18 39 1 i 4 1 801.71 0.67 0.37 
BM2_291 0 1 2 9 4.001203e+01 FamousAmos_small.bmp MrGoodbar.bmp 17 39 1 u 4 0 1372.71 0.69 0.37 
BM2_291 0 1 2 10 4.402118e+01 Ghiradelli_milk_Almonds.bmp Cheetos.bmp 23 41 1 u 3 0 691.56 0.57 0.31 
BM2_291 0 1 2 11 4.701133e+01 PeanutMMs.bmp Cupcakes.bmp 21 44 1 u 4 0 1149.41 0.61 0.29 
BM2_291 0 1 2 12 5.001818e+01 PayDay.bmp Laysclassic.bmp 51 46 0 u 2 1 1294.56 0.19 0.24 
BM2_291 0 1 2 13 5.402732e+01 FlamingCheetos.bmp BabyRuth.bmp 10 8 0 i 1 0 1037.42 0.91 0.97 
BM2_291 0 1 2 14 6.301448e+01 Ghiradelli_milk.bmp Granolabar.bmp 20 38 1 u 3 0 770.26 0.64 0.37 
BM2_291 0 1 2 15 7.001377e+01 CheesyDoritos.bmp Hersheykisses.bmp 16 42 1 i 3 1 770.97 0.75 0.29 
BM2_291 0 1 2 16 7.502520e+01 Goldfish.bmp PayDay.bmp 53 51 1 u 2 0 1119.54 0.14 0.19 
