Trial	StimName	Liking	RT
1	150.jpg	1.57777777778	3492
2	137.jpg	2.71111111111	4688
3	144.jpg	4.86666666667	3105
4	126.jpg	5.4	4287
5	142.jpg	7.55555555556	3008
6	134.jpg	8.48888888889	3141
7	155.jpg	8.55555555556	2807
8	113.jpg	7.62222222222	3673
9	143.jpg	5.37777777778	3792
10	141.jpg	5.33333333333	5243
11	129.jpg	8.57777777778	3806
12	111.jpg	8.15555555556	2974
13	110.jpg	4.24444444444	5391
14	138.jpg	2.08888888889	3790
15	154.jpg	1.75555555556	2768
16	135.jpg	6.82222222222	3593
17	145.jpg	1.71111111111	4540
18	119.jpg	1.55555555556	4725
19	158.jpg	1.86666666667	3675
20	116.jpg	5.44444444444	2785
21	115.jpg	6.97777777778	3406
22	136.jpg	3.77777777778	3173
23	117.jpg	9.28888888889	4303
24	146.jpg	4.86666666667	3591
25	152.jpg	9.0	3259
26	139.jpg	1.4	2107
27	128.jpg	2.8	2040
28	123.jpg	6.35555555556	2333
29	133.jpg	3.84444444444	2855
30	107.jpg	8.86666666667	4241
31	114.jpg	8.95555555556	4308
32	147.jpg	5.91111111111	3540
33	131.jpg	0.933333333333	3442
34	151.jpg	3.95555555556	2323
35	101.jpg	3.75555555556	3822
36	130.jpg	9.51111111111	3467
37	103.jpg	8.82222222222	3023
38	120.jpg	4.91111111111	3355
39	104.jpg	7.0	2839
40	132.jpg	2.77777777778	3208
41	157.jpg	2.75555555556	2872
42	156.jpg	4.93333333333	4441
43	121.jpg	7.82222222222	2937
44	106.jpg	7.28888888889	3005
45	112.jpg	9.82222222222	2706
46	127.jpg	3.42222222222	2206
47	148.jpg	6.42222222222	2640
48	149.jpg	3.75555555556	2889
49	159.jpg	0.733333333333	2838
50	105.jpg	5.84444444444	3622
51	124.jpg	5.31111111111	2369
52	125.jpg	2.42222222222	3156
53	118.jpg	8.06666666667	4891
54	140.jpg	1.66666666667	2440
55	153.jpg	1.57777777778	2255
56	122.jpg	9.82222222222	2685
57	109.jpg	3.82222222222	4274
58	108.jpg	9.35555555556	2986
59	160.jpg	7.02222222222	7006
60	102.jpg	9.55555555556	3991
