Trial	StimName	Liking	RT
1	107.jpg	3.35555555556	6862
2	118.jpg	1.6	4337
3	151.jpg	2.73333333333	5002
4	129.jpg	3.75555555556	4822
5	155.jpg	4.84444444444	2721
6	156.jpg	0.466666666667	2840
7	104.jpg	2.57777777778	3239
8	159.jpg	0.511111111111	4071
9	105.jpg	6.0	2786
10	160.jpg	5.95555555556	3672
11	157.jpg	4.86666666667	4203
12	141.jpg	0.577777777778	2892
13	148.jpg	3.26666666667	3301
14	143.jpg	6.55555555556	2653
15	134.jpg	7.66666666667	3055
16	158.jpg	1.51111111111	3402
17	113.jpg	7.68888888889	4879
18	123.jpg	5.95555555556	5194
19	114.jpg	5.82222222222	3511
20	103.jpg	7.46666666667	3594
21	152.jpg	7.62222222222	3462
22	136.jpg	4.88888888889	2905
23	112.jpg	7.64444444444	4256
24	109.jpg	4.73333333333	3536
25	135.jpg	3.4	2668
26	124.jpg	3.77777777778	2645
27	126.jpg	7.97777777778	4004
28	132.jpg	5.86666666667	3036
29	150.jpg	4.28888888889	7157
30	119.jpg	3.82222222222	3034
31	139.jpg	1.57777777778	3055
32	138.jpg	1.31111111111	2365
33	144.jpg	1.53333333333	2367
34	131.jpg	5.91111111111	2600
35	133.jpg	3.82222222222	2850
36	116.jpg	6.93333333333	3393
37	110.jpg	7.71111111111	2720
38	145.jpg	1.77777777778	2620
39	120.jpg	5.6	3667
40	154.jpg	5.86666666667	4189
41	128.jpg	5.48888888889	6487
42	111.jpg	7.24444444444	3293
43	130.jpg	9.11111111111	2775
44	101.jpg	6.91111111111	2086
45	146.jpg	4.95555555556	3235
46	108.jpg	8.53333333333	2982
47	149.jpg	5.02222222222	3285
48	115.jpg	2.91111111111	2702
49	137.jpg	8.04444444444	3271
50	125.jpg	1.53333333333	2217
51	153.jpg	8.57777777778	2184
52	140.jpg	3.82222222222	5838
53	117.jpg	7.17777777778	2458
54	106.jpg	7.48888888889	3039
55	102.jpg	8.84444444444	2221
56	127.jpg	6.55555555556	2349
57	142.jpg	4.93333333333	2300
58	122.jpg	6.95555555556	2806
59	147.jpg	7.2	1970
60	121.jpg	8.91111111111	2266
