Trial	StimName	Liking	RT
1	150.bmp	3.84444444444	17280
2	121.bmp	6.95555555556	3248
3	157.bmp	3.8	2785
4	160.bmp	4.84444444444	3085
5	136.bmp	4.88888888889	3432
6	139.bmp	5.42222222222	3049
7	111.bmp	6.84444444444	3085
8	133.bmp	5.8	3480
9	146.bmp	6.24444444444	5138
10	130.bmp	7.97777777778	2869
11	128.bmp	6.42222222222	1928
12	120.bmp	6.02222222222	3952
13	151.bmp	3.53333333333	3770
14	123.bmp	8.4	3999
15	154.bmp	3.53333333333	2579
16	106.bmp	7.02222222222	4100
17	132.bmp	1.95555555556	2083
18	129.bmp	3.68888888889	2399
19	104.bmp	5.06666666667	4116
20	158.bmp	3.91111111111	2883
21	107.bmp	7.84444444444	4417
22	102.bmp	7.68888888889	4638
23	118.bmp	6.11111111111	6400
24	140.bmp	1.51111111111	2532
25	131.bmp	2.95555555556	2884
26	109.bmp	9.06666666667	6172
27	105.bmp	5.82222222222	5716
28	152.bmp	8.82222222222	3469
29	114.bmp	8.04444444444	2582
30	127.bmp	2.68888888889	2682
31	142.bmp	4.13333333333	5452
32	153.bmp	4.35555555556	4000
33	144.bmp	4.97777777778	5969
34	156.bmp	3.75555555556	4033
35	137.bmp	5.55555555556	2452
36	122.bmp	5.84444444444	2598
37	101.bmp	7.71111111111	8957
38	145.bmp	1.53333333333	2616
39	147.bmp	4.37777777778	7689
40	149.bmp	5.55555555556	5635
41	117.bmp	6.88888888889	5600
42	125.bmp	2.77777777778	4716
43	135.bmp	2.77777777778	2382
44	155.bmp	4.22222222222	3021
45	141.bmp	5.28888888889	3733
46	124.bmp	6.2	3317
47	134.bmp	4.17777777778	2415
48	143.bmp	5.73333333333	4451
49	159.bmp	4.57777777778	3535
50	115.bmp	5.42222222222	4868
51	148.bmp	3.26666666667	3866
52	113.bmp	6.86666666667	3083
53	116.bmp	4.06666666667	4317
54	103.bmp	7.22222222222	3019
55	138.bmp	5.13333333333	5300
56	108.bmp	8.17777777778	4172
57	110.bmp	6.84444444444	5516
58	126.bmp	3.73333333333	2685
59	112.bmp	8.02222222222	4899
60	119.bmp	1.55555555556	2151
