Trial	StimName	Liking	RT
1	106.bmp	4.88888888889	5456
2	135.bmp	2.62222222222	2336
3	152.bmp	5.86666666667	2237
4	114.bmp	3.8	2704
5	109.bmp	1.51111111111	2253
6	144.bmp	2.82222222222	3305
7	111.bmp	3.84444444444	2570
8	108.bmp	3.8	2187
9	132.bmp	1.68888888889	3254
10	149.bmp	6.0	1887
11	155.bmp	4.88888888889	1820
12	128.bmp	2.71111111111	2139
13	146.bmp	1.8	1935
14	138.bmp	3.86666666667	2356
15	151.bmp	4.82222222222	3353
16	127.bmp	3.82222222222	2955
17	105.bmp	5.93333333333	2335
18	112.bmp	3.86666666667	4807
19	150.bmp	2.75555555556	2052
20	141.bmp	1.68888888889	3054
21	147.bmp	5.97777777778	1770
22	143.bmp	3.84444444444	3088
23	116.bmp	2.8	3903
24	125.bmp	2.71111111111	2555
25	136.bmp	2.77777777778	2036
26	159.bmp	1.75555555556	3003
27	103.bmp	4.88888888889	5073
28	134.bmp	2.68888888889	2539
29	131.bmp	2.66666666667	2970
30	148.bmp	1.77777777778	2002
31	104.bmp	3.77777777778	2820
32	122.bmp	4.82222222222	1953
33	133.bmp	3.88888888889	2536
34	154.bmp	2.66666666667	1869
35	153.bmp	2.8	2955
36	137.bmp	2.82222222222	3338
37	130.bmp	4.82222222222	1636
38	102.bmp	6.02222222222	1637
39	115.bmp	3.86666666667	2138
40	110.bmp	6.04444444444	2620
41	101.bmp	3.91111111111	2854
42	160.bmp	2.95555555556	1901
43	117.bmp	5.75555555556	2205
44	120.bmp	5.02222222222	1637
45	126.bmp	3.84444444444	1552
46	118.bmp	3.73333333333	2052
47	129.bmp	2.71111111111	1986
48	139.bmp	1.68888888889	3387
49	158.bmp	3.86666666667	4474
50	156.bmp	2.68888888889	1685
51	140.bmp	1.64444444444	1751
52	157.bmp	2.71111111111	2337
53	107.bmp	1.77777777778	1919
54	142.bmp	0.555555555556	2304
55	119.bmp	2.64444444444	4220
56	145.bmp	1.68888888889	2274
57	121.bmp	5.84444444444	3919
58	123.bmp	5.02222222222	2052
59	113.bmp	2.71111111111	2738
60	124.bmp	2.71111111111	1939
