Trial	StimName	Liking	RT
1	150.bmp	1.28888888889	8662
2	134.bmp	4.06666666667	1632
3	122.bmp	1.95555555556	2120
4	158.bmp	1.0	1795
5	110.bmp	3.84444444444	2232
6	148.bmp	1.68888888889	1249
7	153.bmp	5.28888888889	2015
8	156.bmp	1.97777777778	2033
9	124.bmp	5.11111111111	1716
10	113.bmp	4.71111111111	2819
11	157.bmp	5.37777777778	1566
12	128.bmp	3.37777777778	1663
13	107.bmp	3.22222222222	2565
14	154.bmp	3.22222222222	1286
15	132.bmp	3.53333333333	2394
16	121.bmp	5.53333333333	1283
17	106.bmp	5.28888888889	1498
18	131.bmp	3.55555555556	1515
19	103.bmp	5.91111111111	2168
20	151.bmp	3.0	1564
21	144.bmp	2.26666666667	2069
22	109.bmp	3.6	2950
23	114.bmp	5.48888888889	2715
24	146.bmp	3.48888888889	1702
25	138.bmp	3.24444444444	2534
26	126.bmp	5.04444444444	1562
27	108.bmp	6.08888888889	1418
28	120.bmp	5.35555555556	1898
29	141.bmp	3.11111111111	2596
30	111.bmp	3.8	1717
31	115.bmp	3.48888888889	1702
32	147.bmp	2.42222222222	1582
33	101.bmp	5.17777777778	2049
34	139.bmp	4.93333333333	4633
35	149.bmp	4.17777777778	1699
36	117.bmp	3.71111111111	2032
37	125.bmp	3.75555555556	1368
38	129.bmp	2.37777777778	1749
39	142.bmp	1.91111111111	1180
40	116.bmp	2.71111111111	1799
41	136.bmp	2.48888888889	1299
42	133.bmp	4.62222222222	1245
43	145.bmp	2.26666666667	1200
44	135.bmp	2.62222222222	1216
45	137.bmp	4.62222222222	1495
46	123.bmp	5.37777777778	1885
47	143.bmp	2.88888888889	1500
48	127.bmp	4.33333333333	1279
49	130.bmp	5.26666666667	1467
50	102.bmp	3.55555555556	1064
51	104.bmp	2.53333333333	1115
52	159.bmp	1.88888888889	1183
53	152.bmp	2.44444444444	1398
54	105.bmp	2.31111111111	1865
55	155.bmp	3.51111111111	1748
56	112.bmp	3.73333333333	2351
57	119.bmp	3.2	1515
58	140.bmp	3.31111111111	1049
59	160.bmp	3.28888888889	1848
60	118.bmp	3.37777777778	1531
