Subject	StimName	StimNum	Rank	Wins	Loses	Total
BMI_bf_116	1007.jpg	1	3.609225e-01	3	7	10
BMI_bf_116	1013.jpg	2	4.880162e-01	5	5	10
BMI_bf_116	1017.jpg	3	5.771832e-01	5	5	10
BMI_bf_116	1019.jpg	4	4.500117e-01	4	6	10
BMI_bf_116	1027.jpg	5	6.041087e-01	6	4	10
BMI_bf_116	1031.jpg	6	4.640698e-01	5	5	10
BMI_bf_116	1035.jpg	7	8.567054e-01	9	1	10
BMI_bf_116	1050.jpg	8	6.437397e-01	6	4	10
BMI_bf_116	1052.jpg	9	3.229153e-01	3	6	9
BMI_bf_116	1060.jpg	10	2.777384e-01	3	7	10
BMI_bf_116	1073.jpg	11	3.104358e-01	2	8	10
BMI_bf_116	1080.jpg	12	2.320365e-01	2	7	9
BMI_bf_116	1114.jpg	13	7.266230e-01	8	2	10
BMI_bf_116	1127.jpg	14	6.330171e-01	6	4	10
BMI_bf_116	1130.jpg	15	5.677365e-01	5	5	10
BMI_bf_116	1145.jpg	16	3.267615e-01	3	7	10
BMI_bf_116	1146.jpg	17	5.797302e-01	6	4	10
BMI_bf_116	1150.jpg	18	2.139572e-01	1	9	10
BMI_bf_116	1173.jpg	19	1.749923e-01	1	9	10
BMI_bf_116	1183.jpg	20	5.513336e-01	6	4	10
BMI_bf_116	1191.jpg	21	2.974108e-01	3	7	10
BMI_bf_116	1192.jpg	22	2.053836e-01	1	9	10
BMI_bf_116	1202.jpg	23	7.570075e-01	7	3	10
BMI_bf_116	1204.jpg	24	9.768382e-02	1	9	10
BMI_bf_116	1210.jpg	25	2.343198e-01	2	8	10
BMI_bf_116	1216.jpg	26	4.351666e-01	5	5	10
BMI_bf_116	1226.jpg	27	7.101986e-01	8	2	10
BMI_bf_116	1246.jpg	28	2.924008e-01	2	8	10
BMI_bf_116	1255.jpg	29	4.835294e-01	5	5	10
BMI_bf_116	1262.jpg	30	1.933696e-01	1	9	10
BMI_bf_116	2006.jpg	31	8.616675e-01	10	0	10
BMI_bf_116	2010.jpg	32	6.657757e-01	7	3	10
BMI_bf_116	2015.jpg	33	6.696889e-01	8	2	10
BMI_bf_116	2024.jpg	34	3.171844e-01	2	8	10
BMI_bf_116	2039.jpg	35	4.291154e-01	4	6	10
BMI_bf_116	2041.jpg	36	4.509883e-01	5	5	10
BMI_bf_116	2043.jpg	37	3.288999e-01	2	8	10
BMI_bf_116	2045.jpg	38	3.997361e-01	4	6	10
BMI_bf_116	2053.jpg	39	7.389927e-01	9	1	10
BMI_bf_116	2058.jpg	40	4.022434e-01	4	6	10
BMI_bf_116	2063.jpg	41	6.652535e-01	6	4	10
BMI_bf_116	2089.jpg	42	4.445645e-01	3	7	10
BMI_bf_116	2094.jpg	43	8.420167e-01	10	0	10
BMI_bf_116	2110.jpg	44	5.370941e-01	4	6	10
BMI_bf_116	2112.jpg	45	8.606059e-01	10	0	10
BMI_bf_116	2118.jpg	46	6.994172e-01	7	3	10
BMI_bf_116	2125.jpg	47	5.676712e-01	7	3	10
BMI_bf_116	2128.jpg	48	3.779312e-01	4	6	10
BMI_bf_116	2149.jpg	49	2.865229e-01	2	8	10
BMI_bf_116	2153.jpg	50	8.085350e-01	9	1	10
BMI_bf_116	2155.jpg	51	7.571181e-01	8	2	10
BMI_bf_116	2164.jpg	52	3.050689e-01	3	7	10
BMI_bf_116	2181.jpg	53	8.201028e-01	9	1	10
BMI_bf_116	2194.jpg	54	-9.923643e-03	0	10	10
BMI_bf_116	2209.jpg	55	6.730605e-01	7	3	10
BMI_bf_116	2212.jpg	56	7.953276e-01	9	1	10
BMI_bf_116	2218.jpg	57	4.530754e-01	5	5	10
BMI_bf_116	2229.jpg	58	5.197866e-01	4	6	10
BMI_bf_116	2240.jpg	59	4.062231e-01	3	7	10
BMI_bf_116	2248.jpg	60	8.577511e-01	10	0	10
