subjectID	 order	 itemIndABC	 runtrial	 isOld?	 subjectAnswer	 onsettime	 Name	 resp_choice	 RT	 bidInd	 isBeep?
BMI_bf_112	 2	 21	 1	 1	 1	 1.363688e-02	 2149.jpg	 i	 1.236655e+00	 53	 0	 
BMI_bf_112	 2	 56	 2	 0	 0	 2.299588e+00	 6249.jpg	 u	 1.358293e+00	 0	 0	 
BMI_bf_112	 2	 11	 3	 1	 1	 4.702246e+00	 1262.jpg	 i	 9.357243e-01	 50	 0	 
BMI_bf_112	 2	 15	 4	 1	 1	 6.687785e+00	 2041.jpg	 i	 8.852897e-01	 9	 1	 
BMI_bf_112	 2	 13	 5	 1	 1	 8.623288e+00	 2010.jpg	 i	 5.698782e-01	 13	 0	 
BMI_bf_112	 2	 5	 6	 1	 1	 1.024168e+01	 1127.jpg	 i	 8.415457e-01	 48	 1	 
BMI_bf_112	 2	 28	 7	 1	 1	 1.212720e+01	 2248.jpg	 i	 5.760975e-01	 51	 1	 
BMI_bf_112	 2	 42	 8	 0	 0	 1.376231e+01	 5254.jpg	 u	 6.848229e-01	 0	 0	 
BMI_bf_112	 2	 9	 9	 1	 1	 1.549766e+01	 1226.jpg	 i	 6.933399e-01	 43	 1	 
BMI_bf_112	 2	 35	 10	 0	 0	 1.724958e+01	 5129.jpg	 u	 6.852384e-01	 0	 0	 
BMI_bf_112	 2	 34	 11	 0	 0	 1.898491e+01	 5115.jpg	 u	 7.162275e-01	 0	 0	 
BMI_bf_112	 2	 51	 12	 0	 0	 2.075349e+01	 6190.jpg	 u	 1.141487e+00	 0	 0	 
BMI_bf_112	 2	 7	 13	 1	 1	 2.293935e+01	 1183.jpg	 i	 9.807230e-01	 10	 0	 
BMI_bf_112	 2	 50	 14	 0	 0	 2.497489e+01	 6154.jpg	 u	 6.777588e-01	 0	 0	 
BMI_bf_112	 2	 31	 15	 0	 0	 2.671022e+01	 5049.jpg	 u	 7.425508e-01	 0	 0	 
BMI_bf_112	 2	 29	 16	 0	 0	 2.849561e+01	 5009.jpg	 u	 6.672082e-01	 0	 0	 
BMI_bf_112	 2	 55	 17	 0	 0	 3.021410e+01	 6221.jpg	 u	 5.913214e-01	 0	 0	 
BMI_bf_112	 2	 48	 18	 0	 0	 3.184934e+01	 6111.jpg	 u	 6.886346e-01	 0	 0	 
BMI_bf_112	 2	 47	 19	 0	 0	 3.358462e+01	 6054.jpg	 u	 6.634486e-01	 0	 0	 
BMI_bf_112	 2	 40	 20	 0	 0	 3.530321e+01	 5220.jpg	 u	 9.474354e-01	 0	 0	 
BMI_bf_112	 2	 3	 21	 1	 1	 3.730539e+01	 1031.jpg	 i	 6.890865e-01	 8	 1	 
BMI_bf_112	 2	 52	 22	 0	 0	 3.904066e+01	 6201.jpg	 u	 6.076382e-01	 0	 0	 
