Subject	StimName	StimNum	Rank	Wins	Loses	Total
BMI_bf_112	1007.jpg	1	8.025709e-01	9	1	10
BMI_bf_112	1013.jpg	2	9.379740e-01	10	0	10
BMI_bf_112	1017.jpg	3	6.425964e-01	8	2	10
BMI_bf_112	1019.jpg	4	4.169840e-01	3	7	10
BMI_bf_112	1027.jpg	5	5.904949e-01	6	4	10
BMI_bf_112	1031.jpg	6	7.979621e-01	8	2	10
BMI_bf_112	1035.jpg	7	1.103061e-01	0	10	10
BMI_bf_112	1050.jpg	8	5.900421e-01	6	3	9
BMI_bf_112	1052.jpg	9	1.915043e-01	1	9	10
BMI_bf_112	1060.jpg	10	5.923257e-01	6	3	9
BMI_bf_112	1073.jpg	11	5.945784e-01	6	4	10
BMI_bf_112	1080.jpg	12	1.273973e-01	1	9	10
BMI_bf_112	1114.jpg	13	5.228439e-01	6	4	10
BMI_bf_112	1127.jpg	14	2.500649e-01	2	8	10
BMI_bf_112	1130.jpg	15	6.537209e-01	7	3	10
BMI_bf_112	1145.jpg	16	3.530034e-01	3	7	10
BMI_bf_112	1146.jpg	17	5.872424e-01	6	4	10
BMI_bf_112	1150.jpg	18	5.568754e-01	6	3	9
BMI_bf_112	1173.jpg	19	5.248314e-01	6	4	10
BMI_bf_112	1183.jpg	20	7.861215e-01	8	1	9
BMI_bf_112	1191.jpg	21	5.661718e-01	6	4	10
BMI_bf_112	1192.jpg	22	2.473153e-01	2	8	10
BMI_bf_112	1202.jpg	23	5.832756e-01	7	3	10
BMI_bf_112	1204.jpg	24	4.346552e-01	3	7	10
BMI_bf_112	1210.jpg	25	4.691452e-01	4	6	10
BMI_bf_112	1216.jpg	26	5.001817e-01	5	4	9
BMI_bf_112	1226.jpg	27	2.920201e-01	3	7	10
BMI_bf_112	1246.jpg	28	2.113120e-01	0	10	10
BMI_bf_112	1255.jpg	29	3.874394e-01	3	7	10
BMI_bf_112	1262.jpg	30	2.452269e-01	1	9	10
BMI_bf_112	2006.jpg	31	6.605022e-01	7	3	10
BMI_bf_112	2010.jpg	32	7.800653e-01	7	2	9
BMI_bf_112	2015.jpg	33	4.598033e-01	6	4	10
BMI_bf_112	2024.jpg	34	6.383384e-01	7	3	10
BMI_bf_112	2039.jpg	35	7.981872e-01	9	1	10
BMI_bf_112	2041.jpg	36	7.864090e-01	9	1	10
BMI_bf_112	2043.jpg	37	8.559625e-01	10	0	10
BMI_bf_112	2045.jpg	38	1.533733e-01	1	9	10
BMI_bf_112	2053.jpg	39	8.530384e-01	10	0	10
BMI_bf_112	2058.jpg	40	2.790170e-01	1	9	10
BMI_bf_112	2063.jpg	41	4.801274e-01	3	7	10
BMI_bf_112	2089.jpg	42	7.856218e-01	10	0	10
BMI_bf_112	2094.jpg	43	7.518083e-01	9	1	10
BMI_bf_112	2110.jpg	44	4.495157e-02	0	10	10
BMI_bf_112	2112.jpg	45	4.182490e-01	4	6	10
BMI_bf_112	2118.jpg	46	6.657093e-01	8	2	10
BMI_bf_112	2125.jpg	47	4.776914e-01	4	6	10
BMI_bf_112	2128.jpg	48	1.306493e-01	0	10	10
BMI_bf_112	2149.jpg	49	2.066211e-01	0	10	10
BMI_bf_112	2153.jpg	50	8.626118e-01	9	1	10
BMI_bf_112	2155.jpg	51	2.792473e-01	3	7	10
BMI_bf_112	2164.jpg	52	7.999536e-01	9	1	10
BMI_bf_112	2181.jpg	53	3.403254e-01	3	7	10
BMI_bf_112	2194.jpg	54	2.802512e-01	2	8	10
BMI_bf_112	2209.jpg	55	6.372072e-01	5	5	10
BMI_bf_112	2212.jpg	56	7.816083e-01	10	0	10
BMI_bf_112	2218.jpg	57	5.069862e-01	4	6	10
BMI_bf_112	2229.jpg	58	1.939915e-01	0	9	9
BMI_bf_112	2240.jpg	59	2.814857e-01	2	8	10
BMI_bf_112	2248.jpg	60	2.440225e-01	2	7	9
