subjectID	 order	 itemIndABC	 runtrial	 isGO?	 subjectAnswer	 onsettime	 Name	 resp_choice	 RT	 bidInd
bfer_128	 2	 40	 1	 0	 0	 3.012194e-02	 2218.jpg	 u	 6.985820e+00	 43	 
bfer_128	 2	 29	 2	 0	 0	 8.072392e+00	 2119.jpg	 u	 1.327574e+00	 78	 
bfer_128	 2	 38	 3	 1	 0	 1.045848e+01	 2213.jpg	 u	 1.309460e+00	 56	 
bfer_128	 2	 9	 4	 0	 1	 1.282776e+01	 1201.jpg	 i	 1.076185e+00	 3	 
bfer_128	 2	 6	 5	 0	 0	 1.496362e+01	 1111.jpg	 u	 1.644322e+00	 13	 
bfer_128	 2	 28	 6	 1	 0	 1.766646e+01	 2115.jpg	 u	 1.157481e+00	 48	 
bfer_128	 2	 22	 7	 0	 1	 1.986900e+01	 2103.jpg	 i	 1.194938e+00	 50	 
bfer_128	 2	 35	 8	 0	 0	 2.212150e+01	 2206.jpg	 u	 1.238438e+00	 60	 
bfer_128	 2	 18	 9	 0	 1	 2.440733e+01	 1214.jpg	 i	 1.512609e+00	 19	 
bfer_128	 2	 10	 10	 0	 1	 2.697695e+01	 1203.jpg	 i	 1.495028e+00	 22	 
bfer_128	 2	 33	 11	 0	 0	 2.952981e+01	 2203.jpg	 u	 1.166128e+00	 77	 
bfer_128	 2	 31	 12	 0	 0	 3.174893e+01	 2121.jpg	 u	 8.830118e-01	 53	 
bfer_128	 2	 32	 13	 0	 1	 3.368423e+01	 2201.jpg	 i	 1.675728e+00	 44	 
bfer_128	 2	 2	 14	 0	 0	 3.640413e+01	 1105.jpg	 u	 1.243805e+00	 21	 
bfer_128	 2	 12	 15	 0	 1	 3.870679e+01	 1205.jpg	 i	 1.677165e+00	 10	 
bfer_128	 2	 11	 16	 0	 0	 4.144320e+01	 1204.jpg	 u	 8.367431e-01	 18	 
bfer_128	 2	 24	 17	 0	 0	 4.332854e+01	 2109.jpg	 u	 6.794104e-01	 47	 
bfer_128	 2	 19	 18	 0	 0	 4.506387e+01	 1217.jpg	 u	 8.800854e-01	 20	 
bfer_128	 2	 17	 19	 0	 0	 4.699934e+01	 1213.jpg	 u	 9.205971e-01	 12	 
bfer_128	 2	 30	 20	 1	 0	 4.896826e+01	 2120.jpg	 u	 9.996856e-01	 54	 
bfer_128	 2	 7	 21	 1	 0	 5.102054e+01	 1115.jpg	 u	 1.379396e+00	 8	 
bfer_128	 2	 25	 22	 1	 1	 5.345664e+01	 2111.jpg	 i	 1.015301e+00	 49	 
bfer_128	 2	 37	 23	 0	 0	 5.552564e+01	 2210.jpg	 u	 1.818298e+00	 59	 
bfer_128	 2	 5	 24	 1	 0	 5.839554e+01	 1109.jpg	 u	 1.164397e+00	 14	 
bfer_128	 2	 39	 25	 1	 1	 6.061465e+01	 2214.jpg	 i	 2.153287e+00	 57	 
bfer_128	 2	 13	 26	 1	 0	 6.381832e+01	 1206.jpg	 u	 9.976341e-01	 9	 
bfer_128	 2	 15	 27	 1	 1	 6.587049e+01	 1209.jpg	 i	 8.814635e-01	 11	 
bfer_128	 2	 8	 28	 1	 0	 6.780603e+01	 1121.jpg	 u	 2.153913e+00	 16	 
bfer_128	 2	 20	 29	 0	 0	 7.100970e+01	 1218.jpg	 u	 1.110254e+00	 4	 
bfer_128	 2	 26	 30	 0	 0	 7.317873e+01	 2112.jpg	 u	 1.293215e+00	 62	 
bfer_128	 2	 23	 31	 0	 1	 7.553139e+01	 2106.jpg	 i	 1.084563e+00	 55	 
bfer_128	 2	 36	 32	 0	 0	 7.766711e+01	 2209.jpg	 u	 8.848410e-01	 52	 
bfer_128	 2	 3	 33	 1	 0	 7.960263e+01	 1106.jpg	 u	 6.061308e+00	 17	 
bfer_128	 2	 1	 34	 0	 0	 8.671052e+01	 1103.jpg	 u	 2.617421e+00	 15	 
bfer_128	 2	 21	 35	 0	 1	 9.038137e+01	 2101.jpg	 i	 1.930573e+00	 61	 
bfer_128	 2	 14	 36	 0	 0	 9.336808e+01	 1207.jpg	 u	 8.078784e-01	 38	 
bfer_128	 2	 34	 37	 1	 0	 9.523685e+01	 2205.jpg	 u	 2.763101e+00	 51	 
bfer_128	 2	 4	 38	 0	 1	 9.905776e+01	 1107.jpg	 i	 1.542183e+00	 37	 
bfer_128	 2	 16	 39	 0	 1	 1.016440e+02	 1211.jpg	 i	 1.907918e+00	 7	 
bfer_128	 2	 27	 40	 0	 0	 1.045973e+02	 2114.jpg	 u	 5.154671e+00	 58	 
