subjectID	scanner	order	block	run	trial	onsettime	ImageLeft	ImageRight	bidIndexLeft	bidIndexRight	IsleftGo	Response	PairType	Outcome	RT	bidLeft	bidRight
bfer_180	0	2	01	1	1	2.018754e+00	1115.jpg	1204.jpg	14	15	1	u	1	1	977.78	0.57	0.56
bfer_180	0	2	01	1	2	6.023295e+00	2110.jpg	2102.jpg	49	53	1	i	2	0	917.23	0.70	0.61
bfer_180	0	2	01	1	3	9.026707e+00	2201.jpg	2118.jpg	43	77	1	u	4	1	785.82	0.85	0.17
bfer_180	0	2	01	1	4	1.401553e+01	1115.jpg	1210.jpg	14	18	1	u	1	1	965.00	0.57	0.52
bfer_180	0	2	01	1	5	1.802000e+01	1110.jpg	1214.jpg	12	11	0	i	1	1	792.54	0.61	0.61
bfer_180	0	2	01	1	6	2.102340e+01	2205.jpg	2219.jpg	52	48	0	u	2	0	1045.13	0.64	0.71
bfer_180	0	2	01	1	7	2.701352e+01	1209.jpg	1110.jpg	8	12	1	u	1	1	911.01	0.67	0.61
bfer_180	0	2	01	1	8	3.001680e+01	2102.jpg	2105.jpg	53	54	0	i	2	1	595.74	0.61	0.60
bfer_180	0	2	01	1	9	3.902697e+01	2105.jpg	2109.jpg	54	47	1	i	2	0	801.56	0.60	0.75
bfer_180	0	2	01	1	10	4.902159e+01	1201.jpg	1206.jpg	7	16	0	i	1	1	646.95	0.69	0.56
bfer_180	0	2	01	1	11	5.202492e+01	1210.jpg	1219.jpg	18	17	0	i	1	1	651.61	0.52	0.53
bfer_180	0	2	01	1	12	5.701387e+01	2214.jpg	2219.jpg	58	48	0	i	2	1	1022.65	0.57	0.71
bfer_180	0	2	01	1	13	6.001727e+01	1201.jpg	1214.jpg	7	11	0	u	1	0	875.25	0.69	0.61
bfer_180	0	2	01	1	14	6.302061e+01	1219.jpg	1201.jpg	17	7	1	i	1	0	535.92	0.53	0.69
bfer_180	0	2	01	1	15	6.602397e+01	2214.jpg	2216.jpg	58	56	0	i	2	1	588.56	0.57	0.59
bfer_180	0	2	01	1	16	7.201410e+01	1206.jpg	1204.jpg	16	15	1	i	1	0	694.43	0.56	0.56
bfer_180	0	2	01	1	17	7.701973e+01	2216.jpg	2102.jpg	56	53	1	u	2	1	592.80	0.59	0.61
bfer_180	0	2	01	1	18	8.002311e+01	2110.jpg	2109.jpg	49	47	1	i	2	0	1173.42	0.70	0.75
bfer_180	0	2	01	1	19	8.701425e+01	1113.jpg	1115.jpg	13	14	0	i	1	1	918.29	0.60	0.57
bfer_180	0	2	01	1	20	9.502331e+01	1219.jpg	1204.jpg	17	15	1	u	1	1	925.23	0.53	0.56
bfer_180	0	2	01	1	21	9.802656e+01	2121.jpg	2216.jpg	50	56	0	i	2	1	553.97	0.69	0.59
bfer_180	0	2	01	1	22	1.010133e+02	1105.jpg	1206.jpg	10	16	0	i	1	1	743.20	0.62	0.56
bfer_180	0	2	01	1	23	1.130268e+02	2219.jpg	2101.jpg	48	55	1	u	2	1	961.73	0.71	0.59
bfer_180	0	2	01	1	24	1.160135e+02	2110.jpg	2121.jpg	49	50	1	i	2	0	630.98	0.70	0.69
bfer_180	0	2	01	1	25	1.210192e+02	2203.jpg	2201.jpg	78	43	0	i	4	1	649.38	0.15	0.85
bfer_180	0	2	01	1	26	1.250236e+02	1210.jpg	1109.jpg	18	9	0	i	1	1	868.90	0.52	0.63
bfer_180	0	2	01	1	27	1.350183e+02	1110.jpg	1109.jpg	12	9	0	i	1	1	682.26	0.61	0.63
bfer_180	0	2	01	1	28	1.410249e+02	1204.jpg	1109.jpg	15	9	0	i	1	1	731.65	0.56	0.63
bfer_180	0	2	01	1	29	1.480161e+02	2102.jpg	2219.jpg	53	48	0	i	2	1	1004.40	0.61	0.71
bfer_180	0	2	01	1	30	1.510195e+02	1113.jpg	1219.jpg	13	17	0	i	1	1	569.03	0.60	0.53
bfer_180	0	2	01	1	31	1.540229e+02	2105.jpg	2101.jpg	54	55	1	i	2	0	789.64	0.60	0.59
bfer_180	0	2	01	1	32	1.610141e+02	1115.jpg	1110.jpg	14	12	1	i	1	0	926.44	0.57	0.61
bfer_180	0	2	01	1	33	1.640174e+02	1214.jpg	1210.jpg	11	18	1	i	1	0	1131.14	0.61	0.52
bfer_180	0	2	01	1	34	1.690231e+02	1101.jpg	1120.jpg	22	21	0	i	5	1	989.42	0.51	0.51
bfer_180	0	2	01	1	35	1.740116e+02	1206.jpg	1210.jpg	16	18	1	u	1	1	1112.91	0.56	0.52
bfer_180	0	2	01	1	36	1.770154e+02	2214.jpg	2115.jpg	58	57	0	i	2	1	1005.13	0.57	0.57
bfer_180	0	2	01	1	37	1.840232e+02	2209.jpg	2218.jpg	60	59	1	u	6	1	1165.30	0.52	0.53
bfer_180	0	2	01	1	38	1.870266e+02	1116.jpg	1121.jpg	38	3	0	i	3	1	577.89	0.16	0.79
bfer_180	0	2	01	1	39	1.940177e+02	2207.jpg	2212.jpg	62	61	0	i	6	1	1274.80	0.48	0.51
bfer_180	0	2	01	1	40	1.970212e+02	1109.jpg	1113.jpg	9	13	1	i	1	0	543.35	0.63	0.60
bfer_180	0	2	01	1	41	2.010256e+02	2114.jpg	2109.jpg	51	47	1	u	2	1	1450.92	0.68	0.75
bfer_180	0	2	01	1	42	2.050135e+02	2109.jpg	2216.jpg	47	56	0	i	2	1	711.08	0.75	0.59
bfer_180	0	2	01	1	43	2.100191e+02	2205.jpg	2216.jpg	52	56	0	i	2	1	601.40	0.64	0.59
bfer_180	0	2	01	1	44	2.140236e+02	1209.jpg	1210.jpg	8	18	1	u	1	1	780.93	0.67	0.52
bfer_180	0	2	01	1	45	2.180282e+02	1109.jpg	1105.jpg	9	10	1	i	1	0	952.36	0.63	0.62
bfer_180	0	2	01	1	46	2.210148e+02	1103.jpg	1213.jpg	19	20	0	i	5	1	661.79	0.52	0.52
bfer_180	0	2	01	1	47	2.250193e+02	2114.jpg	2101.jpg	51	55	1	i	2	0	1217.21	0.68	0.59
bfer_180	0	2	01	1	48	2.350138e+02	1106.jpg	1207.jpg	4	37	1	u	3	1	966.69	0.78	0.20
bfer_180	0	2	01	1	49	2.380172e+02	2121.jpg	2114.jpg	50	51	0	u	2	0	1043.32	0.69	0.68
bfer_180	0	2	01	1	50	2.410206e+02	2113.jpg	2203.jpg	44	78	1	u	4	1	711.91	0.81	0.15
bfer_180	0	2	01	1	51	2.470274e+02	1110.jpg	1219.jpg	12	17	0	i	1	1	673.12	0.61	0.53
bfer_180	0	2	01	1	52	2.510151e+02	1116.jpg	1106.jpg	38	4	0	i	3	1	949.43	0.16	0.78
bfer_180	0	2	01	1	53	2.560207e+02	1105.jpg	1115.jpg	10	14	0	i	1	1	1087.81	0.62	0.57
bfer_180	0	2	01	1	54	2.590241e+02	1214.jpg	1113.jpg	11	13	1	i	1	0	516.44	0.61	0.60
bfer_180	0	2	01	1	55	2.650142e+02	2205.jpg	2115.jpg	52	57	0	u	2	0	1118.31	0.64	0.57
bfer_180	0	2	01	1	56	2.680176e+02	1219.jpg	1105.jpg	17	10	1	x	1	999	999000.00	0.53	0.62
bfer_180	0	2	01	1	57	2.740243e+02	1207.jpg	1121.jpg	37	3	0	i	3	1	1196.25	0.20	0.79
bfer_180	0	2	01	1	58	2.820167e+02	2102.jpg	2114.jpg	53	51	0	i	2	1	1227.80	0.61	0.68
bfer_180	0	2	01	1	59	2.910267e+02	1214.jpg	1105.jpg	11	10	1	i	1	0	1001.82	0.61	0.62
bfer_180	0	2	01	1	60	3.000202e+02	2121.jpg	2105.jpg	50	54	0	u	2	0	672.38	0.69	0.60
bfer_180	0	2	01	1	61	3.100148e+02	2101.jpg	2216.jpg	55	56	0	i	2	1	1213.75	0.59	0.59
bfer_180	0	2	01	1	62	3.130182e+02	1109.jpg	1201.jpg	9	7	1	i	1	0	682.37	0.63	0.69
bfer_180	0	2	01	1	63	3.170226e+02	2109.jpg	2115.jpg	47	57	0	i	2	1	1325.90	0.75	0.57
bfer_180	0	2	01	1	64	3.230128e+02	1113.jpg	1206.jpg	13	16	0	i	1	1	1071.78	0.60	0.56
bfer_180	0	2	01	1	65	3.260161e+02	1206.jpg	1110.jpg	16	12	1	u	1	1	740.44	0.56	0.61
bfer_180	0	2	01	1	66	3.290194e+02	2205.jpg	2114.jpg	52	51	0	i	2	1	1057.12	0.64	0.68
bfer_180	0	2	01	1	67	3.350262e+02	1201.jpg	1209.jpg	7	8	0	u	1	0	1138.35	0.69	0.67
bfer_180	0	2	01	1	68	3.390140e+02	1120.jpg	1103.jpg	21	19	1	i	5	0	1062.55	0.51	0.52
bfer_180	0	2	01	1	69	3.500264e+02	2110.jpg	2101.jpg	49	55	1	u	2	1	1194.14	0.70	0.59
bfer_180	0	2	01	1	70	3.570176e+02	2114.jpg	2214.jpg	51	58	1	i	2	0	1274.96	0.68	0.57
bfer_180	0	2	01	1	71	3.600209e+02	1214.jpg	1204.jpg	11	15	1	u	1	1	1007.58	0.61	0.56
bfer_180	0	2	01	1	72	3.630243e+02	1101.jpg	1213.jpg	22	20	0	i	5	1	548.23	0.51	0.52
bfer_180	0	2	01	1	73	3.660277e+02	1115.jpg	1201.jpg	14	7	1	i	1	0	1240.88	0.57	0.69
bfer_180	0	2	01	1	74	3.690143e+02	2115.jpg	2121.jpg	57	50	1	i	2	0	542.23	0.57	0.69
bfer_180	0	2	01	1	75	3.780245e+02	1105.jpg	1209.jpg	10	8	0	i	1	1	1172.07	0.62	0.67
bfer_180	0	2	01	1	76	3.860167e+02	2105.jpg	2205.jpg	54	52	1	i	2	0	731.83	0.60	0.64
bfer_180	0	2	01	1	77	3.890202e+02	2121.jpg	2219.jpg	50	48	0	u	2	0	680.36	0.69	0.71
bfer_180	0	2	01	1	78	3.920235e+02	2214.jpg	2105.jpg	58	54	0	i	2	1	901.04	0.57	0.60
bfer_180	0	2	01	1	79	3.960110e+02	2110.jpg	2205.jpg	49	52	1	i	2	0	889.50	0.70	0.64
bfer_180	0	2	01	1	80	4.010169e+02	2118.jpg	2113.jpg	77	44	0	i	4	1	755.63	0.17	0.81
bfer_180	0	2	01	1	81	4.040203e+02	1209.jpg	1204.jpg	8	15	1	u	1	1	1072.21	0.67	0.56
bfer_180	0	2	01	1	82	4.120124e+02	2110.jpg	2214.jpg	49	58	1	i	2	0	968.12	0.70	0.57
bfer_180	0	2	01	1	83	4.160171e+02	2102.jpg	2115.jpg	53	57	0	u	2	0	859.41	0.61	0.57
bfer_180	0	2	01	1	84	4.220238e+02	2219.jpg	2109.jpg	48	47	1	i	2	0	692.72	0.71	0.75
bfer_180	0	2	01	1	85	4.250272e+02	1113.jpg	1209.jpg	13	8	0	i	1	1	1345.30	0.60	0.67
bfer_180	0	2	01	1	86	4.280139e+02	2209.jpg	2207.jpg	60	62	1	u	6	1	782.63	0.52	0.48
bfer_180	0	2	01	1	87	4.330195e+02	2115.jpg	2101.jpg	57	55	1	u	2	1	1112.98	0.57	0.59
bfer_180	0	2	01	1	88	4.370241e+02	2212.jpg	2218.jpg	61	59	1	i	6	0	1204.48	0.51	0.53
