subjectID	 order	 itemIndABC	 runtrial	 isGO?	 subjectAnswer	 onsettime	 Name	 resp_choice	 RT	 bidInd
bfer_107	 1	 38	 1	 0	 0	 2.969994e-02	 2215.jpg	 i	 3.227859e+00	 62	 
bfer_107	 1	 9	 2	 0	 0	 4.317833e+00	 1116.jpg	 i	 3.083727e+00	 9	 
bfer_107	 1	 18	 3	 1	 1	 8.455816e+00	 1211.jpg	 u	 1.601757e+00	 18	 
bfer_107	 1	 29	 4	 0	 0	 1.110876e+01	 2114.jpg	 i	 1.972792e+00	 54	 
bfer_107	 1	 32	 5	 1	 1	 1.412901e+01	 2121.jpg	 u	 2.160585e+00	 52	 
bfer_107	 1	 27	 6	 0	 0	 1.734910e+01	 2111.jpg	 i	 1.500472e+00	 49	 
bfer_107	 1	 2	 7	 1	 1	 1.990196e+01	 1102.jpg	 u	 9.475922e-01	 15	 
bfer_107	 1	 23	 8	 1	 1	 2.190419e+01	 2106.jpg	 u	 8.413686e-01	 47	 
bfer_107	 1	 1	 9	 0	 0	 2.380633e+01	 1101.jpg	 i	 8.179229e+00	 16	 
bfer_107	 1	 35	 10	 0	 0	 3.303334e+01	 2204.jpg	 i	 3.176222e+00	 56	 
bfer_107	 1	 33	 11	 1	 1	 3.725482e+01	 2201.jpg	 u	 3.978773e+00	 55	 
bfer_107	 1	 21	 12	 0	 0	 4.229373e+01	 2103.jpg	 i	 1.227824e+00	 44	 
bfer_107	 1	 14	 13	 0	 1	 4.457977e+01	 1201.jpg	 u	 1.165800e+00	 11	 
bfer_107	 1	 3	 14	 0	 1	 4.679876e+01	 1106.jpg	 u	 6.586798e+00	 3	 
bfer_107	 1	 8	 15	 0	 0	 5.444075e+01	 1115.jpg	 i	 3.592803e+00	 21	 
bfer_107	 1	 16	 16	 0	 0	 5.907924e+01	 1205.jpg	 i	 4.698313e+00	 19	 
bfer_107	 1	 31	 17	 0	 1	 6.483575e+01	 2120.jpg	 u	 1.053802e+00	 60	 
bfer_107	 1	 20	 18	 0	 0	 6.693800e+01	 1216.jpg	 i	 2.799577e+00	 38	 
bfer_107	 1	 4	 19	 0	 0	 7.079241e+01	 1109.jpg	 i	 3.849149e+00	 20	 
bfer_107	 1	 17	 20	 0	 0	 7.569789e+01	 1206.jpg	 i	 7.431680e+00	 14	 
bfer_107	 1	 36	 21	 0	 0	 8.417402e+01	 2205.jpg	 i	 9.563539e+00	 43	 
bfer_107	 1	 24	 22	 0	 0	 9.478610e+01	 2107.jpg	 i	 1.103464e+00	 59	 
bfer_107	 1	 30	 23	 0	 0	 9.693838e+01	 2116.jpg	 i	 8.151186e+00	 48	 
bfer_107	 1	 11	 24	 0	 0	 1.061487e+02	 1119.jpg	 i	 6.848320e-01	 22	 
bfer_107	 1	 5	 25	 0	 1	 1.078839e+02	 1110.jpg	 u	 1.021629e+00	 8	 
bfer_107	 1	 6	 26	 1	 1	 1.099530e+02	 1113.jpg	 u	 1.080562e+00	 10	 
bfer_107	 1	 15	 27	 1	 0	 1.120888e+02	 1204.jpg	 i	 1.240803e+00	 12	 
bfer_107	 1	 37	 28	 1	 1	 1.143746e+02	 2207.jpg	 u	 8.109753e-01	 53	 
bfer_107	 1	 25	 29	 0	 0	 1.162433e+02	 2109.jpg	 i	 7.022355e-01	 51	 
bfer_107	 1	 22	 30	 0	 0	 1.179954e+02	 2105.jpg	 i	 7.021695e-01	 78	 
bfer_107	 1	 26	 31	 1	 1	 1.197473e+02	 2110.jpg	 u	 1.358225e+00	 50	 
bfer_107	 1	 40	 32	 0	 0	 1.221667e+02	 2219.jpg	 i	 1.114904e+00	 57	 
bfer_107	 1	 10	 33	 1	 1	 1.243357e+02	 1117.jpg	 u	 9.378438e-01	 7	 
bfer_107	 1	 12	 34	 1	 1	 1.263214e+02	 1120.jpg	 u	 1.608190e+00	 13	 
bfer_107	 1	 34	 35	 0	 0	 1.289910e+02	 2202.jpg	 i	 3.074533e+00	 61	 
bfer_107	 1	 39	 36	 0	 0	 1.331123e+02	 2216.jpg	 i	 9.452489e-01	 77	 
bfer_107	 1	 28	 37	 1	 1	 1.351147e+02	 2113.jpg	 u	 7.428893e-01	 58	 
bfer_107	 1	 19	 38	 0	 0	 1.369166e+02	 1212.jpg	 i	 1.820939e+00	 37	 
bfer_107	 1	 7	 39	 0	 0	 1.397864e+02	 1114.jpg	 i	 1.567186e+00	 17	 
bfer_107	 1	 13	 40	 0	 1	 1.424061e+02	 1121.jpg	 u	 9.315063e-01	 4	 
