subjectID	runtrial	onsettime	Name	Ranking	RT	StimType	StimTypeInd
bfer_181	1	2.092952e-03	142.jpg	999	999	Fractals	3
bfer_181	2	4.037843e+00	118.jpg	4.951233e+00	1.255034e+00	Fractals	3
bfer_181	3	6.541066e+00	120.jpg	2.997803e+00	1.496472e+00	Fractals	3
bfer_181	4	9.043517e+00	128.jpg	999	999	Fractals	3
bfer_181	5	1.304844e+01	112.jpg	999	999	Fractals	3
bfer_181	6	1.705286e+01	150.jpg	999	999	Fractals	3
bfer_181	7	2.107350e+01	129.jpg	2.838318e+00	1.355143e+00	Fractals	3
bfer_181	8	2.357597e+01	123.jpg	6.913269e+00	1.284817e+00	Fractals	3
bfer_181	9	2.607861e+01	125.jpg	3.936096e+00	1.214053e+00	Fractals	3
bfer_181	10	2.858143e+01	132.jpg	7.844849e-01	1.175126e+00	Fractals	3
bfer_181	11	3.108426e+01	105.jpg	4.890686e+00	1.240297e+00	Fractals	3
bfer_181	12	3.358702e+01	107.jpg	8.017090e+00	1.233530e+00	Fractals	3
bfer_181	13	3.608986e+01	126.jpg	1.940918e-02	1.986696e+00	Fractals	3
bfer_181	14	3.859298e+01	101.jpg	6.638245e+00	1.523681e+00	Fractals	3
bfer_181	15	4.109568e+01	117.jpg	3.713440e+00	1.612924e+00	Fractals	3
bfer_181	16	4.359829e+01	114.jpg	4.803101e+00	9.823329e-01	Fractals	3
bfer_181	17	4.610108e+01	133.jpg	2.109070e+00	1.343510e+00	Fractals	3
bfer_181	18	4.860402e+01	138.jpg	1.716003e+00	1.280564e+00	Fractals	3
bfer_181	19	5.110680e+01	135.jpg	2.094727e-01	1.153847e+00	Fractals	3
bfer_181	20	5.360958e+01	144.jpg	7.040833e+00	1.195038e+00	Fractals	3
bfer_181	21	5.611239e+01	109.jpg	5.207703e+00	1.332246e+00	Fractals	3
bfer_181	22	5.861522e+01	122.jpg	8.092346e+00	1.045438e+00	Fractals	3
bfer_181	23	6.111804e+01	151.jpg	8.938599e+00	1.278526e+00	Fractals	3
bfer_181	24	6.362082e+01	155.jpg	8.302917e+00	1.431781e+00	Fractals	3
bfer_181	25	6.612378e+01	104.jpg	5.897461e+00	1.480865e+00	Fractals	3
bfer_181	26	6.862655e+01	157.jpg	9.229614e+00	1.018031e+00	Fractals	3
bfer_181	27	7.112932e+01	130.jpg	5.163635e+00	1.187241e+00	Fractals	3
bfer_181	28	7.363215e+01	115.jpg	2.258484e+00	9.484274e-01	Fractals	3
bfer_181	29	7.613491e+01	137.jpg	1.142334e+00	1.349706e+00	Fractals	3
bfer_181	30	7.863776e+01	131.jpg	5.735291e+00	1.494796e+00	Fractals	3
bfer_181	31	8.114060e+01	121.jpg	8.084961e+00	1.391976e+00	Fractals	3
bfer_181	32	8.364331e+01	160.jpg	5.978943e+00	1.505290e+00	Fractals	3
bfer_181	33	8.614616e+01	119.jpg	4.050842e+00	1.618393e+00	Fractals	3
bfer_181	34	8.864906e+01	159.jpg	5.029236e+00	1.443635e+00	Fractals	3
bfer_181	35	9.115172e+01	103.jpg	9.650879e-01	1.604832e+00	Fractals	3
bfer_181	36	9.365471e+01	113.jpg	2.082031e+00	1.925903e+00	Fractals	3
bfer_181	37	9.615755e+01	146.jpg	1.124268e-01	1.391043e+00	Fractals	3
bfer_181	38	9.866019e+01	134.jpg	5.408325e-01	1.520386e+00	Fractals	3
bfer_181	39	1.011631e+02	108.jpg	7.810669e+00	1.449466e+00	Fractals	3
bfer_181	40	1.036659e+02	145.jpg	2.621582e+00	1.402773e+00	Fractals	3
bfer_181	41	1.061688e+02	140.jpg	4.945679e+00	1.355824e+00	Fractals	3
bfer_181	42	1.086714e+02	111.jpg	6.975586e+00	1.557123e+00	Fractals	3
bfer_181	43	1.111743e+02	156.jpg	3.104431e+00	1.718321e+00	Fractals	3
bfer_181	44	1.136772e+02	124.jpg	7.960693e+00	1.303489e+00	Fractals	3
bfer_181	45	1.161800e+02	136.jpg	6.005432e+00	1.720745e+00	Fractals	3
bfer_181	46	1.186827e+02	152.jpg	9.708252e+00	1.705876e+00	Fractals	3
bfer_181	47	1.211856e+02	110.jpg	9.588135e+00	1.867062e+00	Fractals	3
bfer_181	48	1.236884e+02	154.jpg	5.065125e+00	1.660189e+00	Fractals	3
bfer_181	49	1.261912e+02	153.jpg	7.248535e+00	1.445394e+00	Fractals	3
bfer_181	50	1.286940e+02	106.jpg	6.034607e+00	1.910555e+00	Fractals	3
bfer_181	51	1.311969e+02	143.jpg	3.014099e+00	1.495729e+00	Fractals	3
bfer_181	52	1.336996e+02	141.jpg	2.213623e+00	2.040989e+00	Fractals	3
bfer_181	53	1.362525e+02	116.jpg	5.073303e+00	1.752100e+00	Fractals	3
bfer_181	54	1.387553e+02	147.jpg	7.027710e+00	1.545314e+00	Fractals	3
bfer_181	55	1.412581e+02	102.jpg	5.801819e+00	1.938471e+00	Fractals	3
bfer_181	56	1.437610e+02	139.jpg	3.692383e+00	1.739622e+00	Fractals	3
bfer_181	57	1.462639e+02	127.jpg	4.832275e+00	9.808026e-01	Fractals	3
bfer_181	58	1.487666e+02	149.jpg	7.126953e+00	1.893980e+00	Fractals	3
bfer_181	59	1.512695e+02	158.jpg	1.968567e+00	1.631089e+00	Fractals	3
bfer_181	60	1.537722e+02	148.jpg	5.529541e+00	1.416368e+00	Fractals	3
