subjectID	 runtrial	 onsettime	 ImageLeft	 ImageRight	 StimNumLeft	 StimNumRight	 Response	 Outcome	 RT
bfer_136	1	5.169530e-01	2118.jpg	1202.jpg	58	23	x	999	999000
bfer_136	2	3.520510e+00	1211.jpg	2107.jpg	32	47	x	999	999000
bfer_136	3	6.523811e+00	1206.jpg	1101.jpg	27	1	u	0	1.831370e+03
bfer_136	4	9.527134e+00	2117.jpg	1103.jpg	57	3	i	0	1.004052e+03
bfer_136	5	1.253051e+01	2215.jpg	2107.jpg	76	47	i	0	1.416677e+03
bfer_136	6	1.551693e+01	1216.jpg	2211.jpg	37	72	i	0	9.022894e+02
bfer_136	7	1.852054e+01	1211.jpg	2116.jpg	32	56	u	0	8.266447e+02
bfer_136	8	2.152396e+01	1219.jpg	1211.jpg	40	32	i	0	1.167226e+03
bfer_136	9	2.452737e+01	2112.jpg	1119.jpg	52	19	u	0	1.411817e+03
bfer_136	10	2.753070e+01	1110.jpg	2109.jpg	10	49	u	0	1.216476e+03
bfer_136	11	3.051707e+01	1120.jpg	1205.jpg	20	26	i	0	8.941192e+02
bfer_136	12	3.352074e+01	1206.jpg	1210.jpg	27	31	u	0	1.354443e+03
bfer_136	13	3.652405e+01	2107.jpg	1206.jpg	47	27	i	0	8.791261e+02
bfer_136	14	3.952749e+01	1214.jpg	1210.jpg	35	31	u	0	1.363698e+03
bfer_136	15	4.253075e+01	2206.jpg	2214.jpg	67	75	u	0	1.128438e+03
bfer_136	16	4.551722e+01	2111.jpg	1112.jpg	51	12	u	0	1.469953e+03
bfer_136	17	4.852086e+01	2117.jpg	2107.jpg	57	47	u	0	1.602338e+03
bfer_136	18	5.152423e+01	2212.jpg	2210.jpg	73	71	u	0	1.622959e+03
bfer_136	19	5.452754e+01	2219.jpg	2206.jpg	80	67	u	0	1.067651e+03
bfer_136	20	5.753095e+01	1217.jpg	1101.jpg	38	1	u	0	1.208230e+03
bfer_136	21	6.051735e+01	2104.jpg	1202.jpg	44	23	i	0	1.301827e+03
bfer_136	22	6.352095e+01	1205.jpg	2212.jpg	26	73	u	0	1.042237e+03
bfer_136	23	6.652438e+01	1210.jpg	1121.jpg	31	21	i	0	1.462801e+03
bfer_136	24	6.952770e+01	1202.jpg	1101.jpg	23	1	u	0	1.435481e+03
bfer_136	25	7.253103e+01	1219.jpg	1217.jpg	40	38	u	0	1.224171e+03
bfer_136	26	7.551779e+01	1112.jpg	1207.jpg	12	28	i	0	1.157396e+03
bfer_136	27	7.852123e+01	1213.jpg	1117.jpg	34	17	u	0	1.609960e+03
bfer_136	28	8.152446e+01	2218.jpg	2211.jpg	79	72	i	0	1.318714e+03
bfer_136	29	8.452789e+01	2218.jpg	1102.jpg	79	2	u	0	1.923300e+03
bfer_136	30	8.753123e+01	1218.jpg	2204.jpg	39	65	u	0	1.159955e+03
