Subject	 StimName	 StimNum	 Rank	 Wins	 Loses	 Total
bfer_109	1101.jpg	1	5.272715e-01	4	3	7
bfer_109	1102.jpg	2	5.200507e-01	4	3	7
bfer_109	1103.jpg	3	8.517975e-01	6	1	7
bfer_109	1104.jpg	4	4.724687e-01	4	3	7
bfer_109	1105.jpg	5	4.563826e-01	3	4	7
bfer_109	1106.jpg	6	6.586933e-01	5	2	7
bfer_109	1107.jpg	7	2.249247e-01	1	6	7
bfer_109	1108.jpg	8	5.791353e-01	4	3	7
bfer_109	1109.jpg	9	8.080583e-01	6	1	7
bfer_109	1110.jpg	10	8.339495e-01	6	1	7
bfer_109	1111.jpg	11	3.447207e-01	2	5	7
bfer_109	1112.jpg	12	8.644129e-01	7	0	7
bfer_109	1113.jpg	13	3.223395e-01	2	5	7
bfer_109	1114.jpg	14	6.635363e-01	4	3	7
bfer_109	1115.jpg	15	4.177765e-01	3	4	7
bfer_109	1116.jpg	16	1.402062e-01	0	7	7
bfer_109	1117.jpg	17	4.159911e-01	2	5	7
bfer_109	1118.jpg	18	3.734808e-01	2	5	7
bfer_109	1119.jpg	19	4.190790e-01	3	4	7
bfer_109	1120.jpg	20	1.796240e-01	0	7	7
bfer_109	1121.jpg	21	7.349564e-01	5	2	7
bfer_109	1201.jpg	22	8.412399e-01	6	1	7
bfer_109	1202.jpg	23	1.279368e-01	0	7	7
bfer_109	1203.jpg	24	2.794363e-01	2	5	7
bfer_109	1204.jpg	25	3.517624e-01	2	5	7
bfer_109	1205.jpg	26	6.498314e-01	5	2	7
bfer_109	1206.jpg	27	6.064704e-01	5	2	7
bfer_109	1207.jpg	28	3.180534e-01	2	5	7
bfer_109	1208.jpg	29	5.279773e-01	4	3	7
bfer_109	1209.jpg	30	6.036288e-01	5	2	7
bfer_109	1210.jpg	31	3.561088e-01	2	5	7
bfer_109	1211.jpg	32	7.986856e-01	7	0	7
bfer_109	1212.jpg	33	3.374962e-01	2	5	7
bfer_109	1213.jpg	34	4.859454e-01	4	3	7
bfer_109	1214.jpg	35	6.413049e-01	4	3	7
bfer_109	1215.jpg	36	4.574964e-01	3	4	7
bfer_109	1216.jpg	37	4.095484e-01	3	4	7
bfer_109	1217.jpg	38	2.128618e-01	1	6	7
bfer_109	1218.jpg	39	5.943855e-01	5	2	7
bfer_109	1219.jpg	40	5.909744e-01	5	2	7
